"","logFC","logCPM","F","PValue","FDR"
"Syt1",-1.64608880609154,11.6874978635448,396.913897740328,1.47184708836067e-81,2.49890198661875e-77
"Oaz1",-3.01441702701987,10.0482103860438,385.460544094764,3.57854717495901e-71,3.0378286968227e-67
"Rpl8",-2.64265261215791,10.0598601473633,334.008584928715,7.29399028889071e-67,4.12791223749288e-63
"Hnrnpa2b1",-2.16345843711581,10.2946431385404,269.755075659102,2.19359693870026e-57,9.31072220631327e-54
"AC149090.1",-1.9206111145946,10.8830262435102,257.497955105751,5.44918143271217e-55,1.85032404729174e-51
"Ly6h",-2.28438996128176,10.0247909936347,237.819594831143,3.49370776551994e-50,9.88602840716625e-47
"Actg1",-2.09980203571786,10.3945259116929,221.46919080574,7.0294781073438e-48,1.70494970437833e-44
"Col6a1",-2.47254870417589,9.94857571041018,219.171465683464,2.01381655184802e-47,4.27382217715945e-44
"Calm1",-2.09961581587651,10.6580818441247,218.714223241073,2.48332634154245e-47,4.6846571807453e-44
"Pgrmc1",-2.4078270615412,9.98096150526037,248.996240716532,3.0061911706496e-47,5.1039113695289e-44
"Plk2",-2.14515904941781,10.2547616382066,214.949816369375,1.39637610307886e-46,2.15524304346117e-43
"Atp5g3",-2.77187720315825,9.95586186688025,299.470285831619,5.1067422330448e-46,7.22518913605289e-43
"Pdlim7",-2.01779948982444,10.2002162884682,200.428892132043,1.11983727313497e-43,1.46250747871427e-40
"AC124490.1",-2.37306648914457,9.86659104283893,318.215840617759,3.39837245885121e-43,4.12125482902684e-40
"Slc25a4",-2.16022936933744,10.0351419386046,186.144229886474,5.91588391236107e-40,6.69599180427108e-37
"Atp6v0c",-1.78349871306413,10.5958647763451,181.459328256562,7.41793714616623e-40,7.87135855422564e-37
"Cpne7",-1.91562670685,9.97548878140873,180.448968244058,1.18764077964828e-39,1.18610383275697e-36
"Tmeff2",-2.07146686770061,10.0244910855312,179.117660008695,2.20878908147078e-39,2.08337894584505e-36
"Rpl27a",-2.30007976071177,9.90377393409713,252.059168928682,4.57029272139664e-39,4.08391735915116e-36
"Pea15a",-2.01032074436106,10.1534646836733,157.214539782344,6.31368220377819e-35,5.3596848227873e-32
"Hap1",-1.87389958227783,10.1551349782055,156.201859142251,1.01709387133799e-34,8.22296178456018e-32
"Map1b",-1.35543845284604,10.9855689976292,151.1667571416,1.09236780573297e-33,8.43010027533377e-31
"Ctxn1",-2.12482453147609,10.0221073145956,170.886498783867,1.23520789280541e-33,9.11798243654361e-31
"Camk2d",-1.6893723764685,10.2401654806987,149.218367057084,2.74131896561115e-33,1.93925472492276e-30
"Nnat",-2.1340023891427,10.1131805225864,147.726355018337,5.54870936776436e-33,3.76823950583613e-30
"Dpyd",-1.75970760560212,9.93662354157434,169.472361168013,1.86279273339692e-32,1.21640365490819e-29
"Ube2b",-1.66859046191907,10.1844802046629,141.960049383929,8.50506482305918e-32,5.16438166324214e-29
"Mtif2",-2.22343301902089,9.9097578993179,206.074086124469,8.51706246735658e-32,5.16438166324214e-29
