"","logFC","logCPM","F","PValue","FDR"
"Cds1",-1.49219848189898,10.3861588793761,28.7748412580879,0.00031584112831925,0.0254477709102938
"Nos1",-1.06712478691296,10.3510011658339,32.3264588457762,0.000327506018952468,0.0262487455610957
"Mfsd6",-1.40813554255836,10.4195900284924,23.171833288672,0.000329657994741099,0.0262676229370666
"Lgr5",-1.32250557580543,10.3489337532882,41.3431589560472,0.00033119146335151,0.0262676229370666
"Slc6a17",-1.19162968175392,10.6074640159821,13.0286169141655,0.000338129314677209,0.0266789285176401
"Kdm5b",-1.41146633212205,10.4578934452031,18.8995587653347,0.000344059099685445,0.0270068658247936
"Gm46218",-1.19273494906353,10.3345475460876,41.3219487043084,0.000349037068764743,0.0272571101699975
"Dnajb2",-1.24901240148331,10.3455719809238,45.3377349927456,0.000357711102468626,0.0277919625938379
"Stard5",1.47443377250061,10.3894404264133,24.8481656783519,0.000366776123552792,0.0283516081698575
"Abhd17c",-0.892533418031297,10.3206373082656,63.8611577071498,0.000374962811527913,0.0285723070602793
"Tmem176b",-0.919393527489114,10.3214632724149,58.6621929659709,0.000374962869332423,0.0285723070602793
"9530068E07Rik",-1.03387191604883,10.336526415993,44.1144926483159,0.000375260140008922,0.0285723070602793
"Lars2",-1.31388716686912,10.701344845669,12.8178344951081,0.000377335871762638,0.0285874161950321
"Rpl32",-1.27402749054966,10.5327362300282,14.2061321770427,0.000383582170561622,0.0289167786797642
"Hnrnpa3",-1.24730715068975,10.5438886470162,14.092411077868,0.000393484989720982,0.0295171892781828
"Sst",-1.54627103144093,10.3618013628542,33.7275017598073,0.000400124811659906,0.0298681403527307
"Usp22",-1.36221994261558,10.4588010652914,18.5379625182749,0.000414242076110697,0.0307711138293351
"Oxct1",-1.44524247777454,10.4412953918054,19.9823655400295,0.000417463023256978,0.0308598394085304
"Phactr2",-1.32657758800377,10.3708851789354,30.6461660752428,0.000422153133559665,0.0310557870427371
"Tma7",-1.39081480937597,10.4302186958235,19.9499088295405,0.000433355194598611,0.0317266004968637
"Caly",-1.14459345164347,10.7592558863926,12.5381504966405,0.000436564963360119,0.031808666325588
"Arhgap21",-1.22677816930477,10.5353975464028,14.0913176436057,0.00044377368245753,0.0321799316022061
