"","logFC","logCPM","F","PValue","FDR"
"Plp1",5.28994309556804,11.2038859408934,84.5883636126086,3.99208325534017e-18,5.68991626383634e-14
"Mag",3.46658733528007,10.7222824110493,87.1901206262678,3.94271190137889e-12,2.80977363651767e-08
"Sst",-3.0944363701868,10.7582967156305,40.1776559888096,9.27261131975052e-09,4.40541763801347e-05
"Tubb4a",2.5394889153824,10.9728526432626,31.3183745775238,4.5549671207252e-08,0.000162304865929241
"Efnb3",2.22734571214806,10.6847270272799,69.4633185240178,4.70019926253602e-07,0.00111983549528815
"Rpl8",-2.59957171485446,10.8683234701794,32.0228473180689,4.71410437923867e-07,0.00111983549528815
"AC149090.1",-2.54696665840663,11.2686365929766,25.5375990076258,7.14366847931396e-07,0.00138205326789417
"Ttr",2.14223730817627,10.6777325447066,71.5309653299244,7.75726243117474e-07,0.00138205326789417
"Hap1",-2.54240714576049,10.9349045013905,24.4393998100837,1.21368159683617e-06,0.00192206708885621
"Camk2d",-2.404752710719,10.9112729032314,23.7741832558942,1.67512609584507e-06,0.00238755722440797
"Apod",2.52041472333058,10.7144118891948,50.4754563517976,2.12713055468397e-06,0.00275618107235552
"Slc25a4",-2.37164373094711,10.8966484323227,25.7963639195632,2.73752881661175e-06,0.00316833956870338
"C130073E24Rik",-2.30063857476196,10.8472546355171,22.7470680702448,2.88980666478243e-06,0.00316833956870338
"Oaz1",-2.55805692346388,10.8790008967731,29.8713343253341,3.17480305488437e-06,0.00323217628151907
"Hnrnpa2b1",-2.16919760648186,11.167937035681,21.80209485733,4.3781201801577e-06,0.00395104938711706
"Calm1",-2.24791744469413,11.1019297083495,21.7755623209276,4.4353322243649e-06,0.00395104938711706
"Cst3",-4.47455146601491,12.0276881885797,21.5807665942846,4.87914087610997e-06,0.00409072911218797
"Snhg20",-2.45221668574632,10.7388624526094,39.4704335145431,6.14226952188802e-06,0.00486365374974833
"Rundc3a",-2.38551094192441,10.7298081362803,41.663755126549,6.49490173350606e-06,0.00487220181092957
"Cnp",2.19765162556423,10.7242453735413,41.7944087243393,7.09708684796666e-06,0.00505773894220344
"Col6a1",-2.41941609446157,10.752112639784,31.8528795795263,8.0407668746405e-06,0.00545738334591671
"Ddx50",-2.31744580510552,10.817223599215,26.8064404479779,9.33760794352845e-06,0.00604949663723232
"Gjc3",2.2595216360603,10.7023655140925,42.129313562333,1.00611534029567e-05,0.00623485301966701
"Atp5g3",-2.55292123527099,10.8122366603856,32.4645673067473,1.19864535492791e-05,0.0069634842923147
"Luc7l3",-2.09059778587956,11.0538582372654,19.7154142368572,1.22140677266447e-05,0.0069634842923147
"Gm32834",1.65352731688952,10.6629640517997,57.7059915643697,1.42312815614834e-05,0.00780147908060855
"Lrp1b",-2.26664527693163,11.2507857743882,18.7577621702758,1.96271328611683e-05,0.0101578471563149
"Mog",2.40674186069444,10.6857896721165,55.1863837944428,1.99550775539757e-05,0.0101578471563149
"Cpne7",-2.00416570789098,10.8318174507833,20.8285325254108,2.79318505158158e-05,0.0137280229448939
"Tmem108",1.978663597216,10.7862906736148,22.3509969082308,2.99539547910184e-05,0.0139416079065491
"Srek1",-2.00344019414731,11.0451150032056,17.8836267609264,3.03227282048005e-05,0.0139416079065491
"Rpl27a",-2.25401516943894,10.7692139141273,30.0587983076324,3.2538800324423e-05,0.014492985032
"Cmip",-2.24247612891756,10.7545402825938,31.648548841618,3.44759151890141e-05,0.014890461187546
"Robo1",-2.15205833044532,10.7411799047494,30.4206114808735,3.80907695397056e-05,0.0153382451622866
"Rpl9-ps6",-1.91791215465851,10.9325306500767,17.8632967693253,3.84854967106615e-05,0.0153382451622866
"Tmem59",-2.27003048477711,10.8118470048956,25.8359080730168,3.87410949163206e-05,0.0153382451622866
