"","logFC","logCPM","F","PValue","FDR"
"Atp5g3",-3.01233881732877,10.5183438717169,243.875283456399,3.06549880613239e-45,5.01791499575812e-41
"Sst",-3.62443166264746,10.4859225250201,210.981034834903,1.12175358908305e-44,9.18099224985018e-41
"Oaz1",-2.9548034966336,10.4991084298218,241.936422376082,9.92833580284393e-44,5.41723095855841e-40
"Rpl8",-2.57964035893499,10.4843744321519,190.887544597185,1.75404890206944e-35,7.17800661949367e-32
"Hnrnpa2b1",-2.08647711731176,10.7496589072233,153.140145090553,1.76389406209627e-33,5.77463638049077e-30
"Pgrmc1",-2.46591572575264,10.3985082534439,203.700552269003,2.4409066007804e-31,6.65920002469573e-28
"C130073E24Rik",-2.16709678410004,10.3994857056172,176.884236526557,3.35857949674472e-31,7.85379825460204e-28
"Slc25a4",-2.29022049300004,10.5819756450879,141.031567771598,4.41895625549891e-31,9.0417368682827e-28
"Actg1",-1.98967313190409,10.7435506809271,123.558451556271,1.38833469425325e-27,2.52507229002572e-24
"Cst3",-3.12947760834499,10.5003788489918,142.688329848745,2.20564136514835e-27,3.61041435061133e-24
"Ly6h",-2.28310686264416,10.413910847244,154.66891125831,1.07157207755588e-26,1.59459666704657e-23
"Syt1",-1.52212537227422,11.9142601271694,109.168747124794,1.13565759605823e-24,1.54913159915644e-21
"Calm1",-2.00433313164105,10.7322851209078,107.367019580911,2.64301807757687e-24,3.32796637783506e-21
"Actb",-1.86404831159251,10.7711110523695,105.789181040435,5.54327695346262e-24,6.48127860365926e-21
"AC149090.1",-1.65880149266343,11.0080212432697,93.7392493105159,1.63259858559039e-21,1.78160041650194e-18
"Ckb",-1.64850885703344,11.0791424295997,90.1897575145471,8.80077543796294e-21,9.00374332150096e-18
"Usp11",-1.89801977828417,10.4145563804629,112.342391958831,1.91587710652574e-20,1.84476425627763e-17
"Pdlim7",-1.9050168301102,10.4458564011546,105.385348234689,2.33367864162808e-20,2.12222142693389e-17
"Nap1l5",-1.78593357867943,10.5483303963722,85.2989068579382,9.03591458397602e-20,7.78467820132123e-17
"Tmem59l",-1.97542126214427,10.4583823553793,100.371118604005,1.15804419012346e-19,9.47801267406544e-17
"Hint1",-2.041753716592,10.3576601168042,146.0726524471,1.31514008083078e-19,1.02512038014853e-16
"Tmem59",-2.08747221759762,10.402318698243,124.706630261571,5.49256736345142e-19,4.08671978056074e-16
"Atp6v0c",-1.53319519311754,11.0814570814722,81.0276907282103,6.95814789267605e-19,4.95208360240062e-16
"Ndufs7",-1.92108350743866,10.4063589123428,106.613071014838,2.75445559550909e-18,1.87865348512034e-15
"Ndufb5",-2.00739575831115,10.3761336184916,125.102928464126,3.25646855758271e-18,2.13220535276285e-15
"Nnat",-1.61786229896172,10.4601376107881,75.5606377949844,9.58755797441404e-18,5.97977881031718e-15
"Tmeff2",-1.84707430655915,10.4539121475631,83.1020446285894,9.86340203302363e-18,5.97977881031718e-15
"Dync1i1",-1.85327217939542,10.3831574285794,102.11577362839,1.0920238996467e-16,6.38404971904171e-14
"Cd81",-1.77166323573866,10.4991464621095,72.9803226086463,2.10047497477794e-16,1.18560947800483e-13
"Rpl27a",-1.81350841804137,10.3469007733147,118.267679313206,2.49639432486139e-16,1.36211595678853e-13
"Dlk1",-1.34391086910508,10.2577328532161,176.004953192981,2.6244203552732e-16,1.38577860630538e-13
"Ndufb9",-1.9400665337805,10.3661227648579,112.795582976435,2.742827285212e-16,1.4030418697386e-13
"Pam16",-1.85833190838056,10.3154481027806,150.225025334217,5.13456833210286e-16,2.54690148570278e-13
"Cort",-1.94946597869527,10.3565968228252,95.5146279042354,7.04975314851054e-16,3.39404144964615e-13
"Ywhaq",-1.9697451431027,10.3766264367821,104.536093497917,7.56905019996896e-16,3.53993664923691e-13
"Hap1",-1.52159134655288,10.439619674421,66.5650721827649,2.02115395129066e-15,9.19007473018802e-13
"Hbs1l",-1.76483434593595,10.3537061235908,106.43011515379,2.13222485830777e-15,9.43307802855133e-13
"Uchl1",-1.45668160996136,10.5974896679298,63.5381273899622,3.20261321938922e-15,1.37956778389953e-12
"Syngr3",-1.6841089044613,10.3898363479804,89.6065125286125,4.67061791949552e-15,1.96034217241595e-12
"Vdac2",-1.71687521484833,10.392424369329,86.5023047829264,7.48979425320184e-15,3.06501105326652e-12
"Ptchd4",-1.62094717521343,10.4231377463266,75.4505672503322,1.22295014458374e-14,4.88255388211982e-12
"Matk",-1.43759756683587,10.5130420474148,60.6904412401826,1.28006958387814e-14,4.98891881392887e-12
"Grm7",-1.54086904310116,10.4205487508878,69.8978304497988,1.96175060105046e-14,7.46788269502209e-12
"Dnajc24",-1.69032020859943,10.3122902280048,130.209391419514,2.92012607501682e-14,1.08635326640796e-11
"Lhfpl3",-1.62638419469833,10.3394046069486,89.9985576495892,3.89876398893436e-14,1.41819706077481e-11
"Snhg20",-1.95375263926731,10.3679285793118,103.036281191827,5.685501766119e-14,2.023173443687e-11
"Gprasp2",-1.31962285132907,10.7279623614827,57.5799139208335,5.83874214611157e-14,2.03349723807873e-11
"AC124490.1",-1.572128257696,10.2930852791256,136.237485785699,1.19174458741046e-13,4.06409732319203e-11
"Ttc3",-1.05437146447855,11.3450601481149,54.3252721486872,2.87104472322097e-13,9.59104715804164e-11
"Mblac2",-1.51957181566965,10.4148269894613,69.2486621190936,3.91806377036191e-13,1.28269571714108e-10
"Spock3",-1.50081602494223,10.4762385568954,57.6598121502932,4.08802963682257e-13,1.31209719853233e-10
"Tm2d2",-1.64411733101036,10.3250700484505,103.832007540224,6.75848116375609e-13,2.12749188787545e-10
"Cbarp",-1.46103948939257,10.4186024550595,64.4872725424652,9.19047907072808e-13,2.83847079073109e-10
"Ntng1",-1.43204029594036,10.3486508935921,71.634881156785,1.0796334719567e-12,3.27268894489987e-10
"Fubp1",-1.27729938121004,10.6288519682434,51.4280402199461,1.19034268238483e-12,3.54267624871951e-10
"Mid1",-1.4979056627289,10.280661564145,160.476618474131,1.44315056549575e-12,4.21838064403571e-10
