"","logFC","logCPM","F","PValue","FDR"
"Cck",-2.25506107708717,10.636122215749,17.8686096819902,3.12867908127429e-05,0.0145437642132551
"Trappc11",-2.26300929936431,10.2430049940846,31.184485327969,3.32291895653434e-05,0.0145437642132551
"Brms1l",-2.20725923296518,10.2135149877653,33.9010139900129,3.37976451545262e-05,0.0145437642132551
"B3galt1",-2.2352919334529,10.2300184996507,34.4922063864655,3.3938631577639e-05,0.0145437642132551
"Sult4a1",-2.18220079630615,10.32000980268,24.4616639088958,3.96057306755948e-05,0.0160181611387846
"Syngr3",-2.37715366349872,10.393906069813,21.2966246191534,4.09306714783136e-05,0.0160181611387846
"Arpc5l",-2.17620766696931,10.2183661912915,39.292253042088,4.19899614589261e-05,0.0160181611387846
"Nrip3",-2.20855917152605,10.373697926177,20.635241943612,4.20516153282467e-05,0.0160181611387846
"Prkcg",-2.17675710096401,10.3984918854827,17.7995398492563,4.55634691662172e-05,0.0168868068290902
"Grcc10",-2.26591938827909,10.300533872688,27.7908146183264,4.97150384749909e-05,0.0179405874370408
"Actb",-1.91067559717683,10.754799448807,16.8169771452293,5.28121214438766e-05,0.0185695543938431
"Timm13",-2.33064022089212,10.2498318390191,33.9270943586123,6.24936452387447e-05,0.0212508288711416
"C130073E24Rik",-2.13836270260475,10.5550939230763,16.4471363427275,6.35370804139727e-05,0.0212508288711416
"Rundc3a",-2.31605689067134,10.2593269548744,31.6732780049544,6.68901778674244e-05,0.0214022423327004
"Rbm39",-1.86487683130525,10.8431492323485,16.3378147716674,6.71112389926432e-05,0.0214022423327004
"Pcdh7",-2.38907439912355,10.4081714353633,19.2678648246267,8.46235720454634e-05,0.0263737055331691
"Pcdh19",-2.00625181421942,10.3604023591278,19.6620429740687,8.72107263727353e-05,0.0265760153499849
"Arnt",-2.14196935052217,10.3475993700915,22.0804472368175,9.23065942839809e-05,0.027517398422092
"Nrg1",-2.01429533325932,10.2166428855757,32.0368935752,9.85056167130404e-05,0.0287405855741686
"Fabp5",-2.04763811589204,10.3435891729948,15.6530458880842,0.0001112944409719,0.0317954306051598
"Rchy1",-2.21163872348198,10.2636543900207,29.829623475589,0.000120682175468025,0.0337737688202659
"Uchl1",-1.81032184882378,10.58174892453,15.1014633972086,0.000124942990435616,0.0342281637830108
"Pde1a",-2.06122555564476,10.5620466796186,15.0644676007476,0.000127297918247907,0.0342281637830108
"Hnrnpa2b1",-1.79805603743946,10.7058679162955,14.9389275152035,0.000135629451649297,0.035767051355131
"Scrn1",-1.9405487890465,10.403838317898,17.2830514112019,0.000143751554573265,0.0371936805257205
"Zkscan1",-2.08147892471559,10.3023539614847,23.6789925371861,0.000155022058716754,0.03936699057746
"Pard3",-1.73441651032015,10.195127982016,34.3176073307674,0.000169093134289831,0.0421595300093902
"Inpp4b",-2.03003718461777,10.3298386395521,18.6710544860753,0.000179540063932352,0.0439648731554347
"Ndufb5",-2.11433293289415,10.2366925675047,31.2121155025464,0.000200262589936268,0.0478270459070917
"Mgat4a",-1.95508106434707,10.2297656659762,28.995861191088,0.000204457817461625,0.0478270459070917
"Vapb",-1.8462067080916,10.2312110088739,27.7352022733735,0.000206095299377746,0.0478270459070917
"Atat1",-2.16151109597587,10.2554731701869,28.5671560296812,0.000209262944244549,0.0478270459070917
"Mdh2",-2.18109661280314,10.3067701723831,22.0510471416341,0.000213588583053246,0.048015413760806
"Slit1",-2.11653135720646,10.2780134984995,22.8988887252775,0.000222290639467755,0.0488291075811983
"Praf2",-1.94464952181261,10.2058911890998,30.6092133295207,0.000224774929766536,0.0488291075811983
"Trmt112",-1.97375992469688,10.2676002126454,24.0045201922211,0.00022789053344977,0.0488291075811983
