"","logFC","logCPM","F","PValue","FDR"
"Rpl8",-3.08941404632209,10.3205647738144,549.319196946623,1.0786660764145e-109,1.84354819120002e-105
"AC149090.1",-2.01798324644476,10.9997203559198,341.000035869341,3.20007956915897e-72,2.7346279958248e-68
"Calm1",-2.23973959142156,10.7723609415864,317.590953885693,1.26439624883262e-67,7.20326542959945e-64
"Oaz1",-2.63931587224765,10.2873871830198,360.251779262756,3.87979631655023e-67,1.657739971154e-63
"Rpl27a",-2.60433304880746,10.1782544033365,393.859712566243,1.19311982907913e-61,4.07832219975827e-58
"Hnrnpa2b1",-1.96692330517363,10.53058969662,283.695352515515,6.56517626988148e-61,1.87009046047574e-57
"Ly6h",-2.336814740323,10.2869422938269,295.84199044868,2.49631417703284e-60,6.09492937138118e-57
"Nnat",-3.10537788799587,10.7353148827963,278.145965367101,8.38499031521238e-60,1.79134836846618e-56
"Pgrmc1",-2.47257052921358,10.2287708336393,321.777831274138,1.07555167060656e-59,2.04247262248186e-56
"Syt1",-1.31280407475909,11.958731682117,258.967030391276,5.77828687356676e-56,9.87567009561295e-53
"AC124490.1",-2.48451308719401,10.2213299566094,247.345068455784,1.76524936543906e-50,2.74271608224718e-47
"Plk2",-1.97551677897394,10.3893230950153,213.912667955912,7.45317897183617e-47,1.06151901506377e-43
"Pdlim7",-1.88812193106636,10.3900085427421,209.040549482238,7.33869986312913e-46,9.64813225851846e-43
"Cpne7",-2.20336356721341,10.3608346835418,207.289299780102,1.67123988471291e-45,2.04022577640203e-42
"C130073E24Rik",-2.07282679931878,10.1485806195709,231.458979946817,8.9171745392058e-44,1.01602286699711e-40
"Slc25a4",-1.95484332993312,10.2888586328297,201.627843750934,1.35918233225936e-43,1.4518615775403e-40
"Cst3",-2.50251015936266,10.2380968564488,223.612824850659,6.0484381966636e-41,6.08081513053986e-38
"Dgkg",-1.95275613947425,10.2461093840876,203.330434222194,7.63526059900643e-41,7.2496799387566e-38
"Mecr",-2.22782090091328,10.114526155219,328.829290345718,9.31612796900367e-41,8.38010226938114e-38
"Actg1",-1.72256709854275,10.5857380341263,182.212540270345,2.31291679938425e-40,1.97650305091381e-37
"Ube2b",-1.67446941169723,10.4064168771542,181.077065766074,3.96264605306296e-40,3.22502779489996e-37
"Hap1",-1.88412662625781,10.2993732739968,174.390290006048,9.48037379825099e-39,7.36495766299581e-36
"Atp5g3",-2.09906639002395,10.2114966618628,215.633792081924,1.41652175719834e-37,1.05259884140334e-34
"Tmeff2",-1.88563814088902,10.2392821076398,181.3822051422,2.60191497662779e-37,1.85288870273107e-34
"Actb",-1.56956229510458,10.66396083807,160.517318657021,7.04206478534932e-36,4.81423716985621e-33
"Camk2d",-1.71663772931643,10.2911342328826,156.568771394233,4.64910612005242e-35,3.05607202683907e-32
"Grcc10",-1.92118624863925,10.142825928786,222.873536403696,7.24037191004137e-34,4.58315541905619e-31
"Ttc3",-1.10133300258095,11.1615716219739,150.656025598762,7.88739067369644e-34,4.81440692871949e-31
"Tmem59",-1.95645535198758,10.1628970029582,214.43129730834,1.45663025745037e-33,8.58457507933943e-31
"Rbm39",-1.21483518158768,10.8185467231195,148.135549739609,2.64156278397428e-33,1.50489831803015e-30
"Atp6v0c",-1.41525628306073,10.8861370083121,143.575321063549,2.35945378927312e-32,1.30082015201506e-29
"Mettl26",-1.92627084292935,10.094296870013,284.24493622869,2.75177561573543e-32,1.46970615776669e-29
"Snrnp70",-1.27604718862256,10.7704263343389,141.940764036879,5.17667473026219e-32,2.68104690348215e-29
"Mtif2",-2.05519360827816,10.1453813488656,231.424057408309,6.20821562190114e-32,3.12072391746801e-29
"Auts2",-1.55474135581674,10.3959685079789,141.24045645305,7.24958693152334e-32,3.54007686419044e-29
"Arnt",-1.67341724906014,10.2288826794899,160.015180674494,1.68601230404093e-31,8.00434341343431e-29
"Usp11",-1.61122695209637,10.2624128535842,147.306898432917,4.52756651217328e-31,2.09136862863658e-28
"Gprasp2",-1.47897484252321,10.4556376679082,135.243218048353,1.30137381921882e-30,5.8530999853339e-28
"Pea15a",-1.76165157740087,10.2681508377154,141.949035505619,1.69939231197368e-30,7.44726000101083e-28
"Zbtb20",-1.74888106369381,10.2895992012917,130.18900496664,1.4909248195168e-29,6.37034902259042e-27
"Rps16",-1.44582337713179,10.3956611358511,129.725861025463,1.86467144297524e-29,7.77295112972923e-27
"Ctxn1",-1.82312271842509,10.2368478629405,156.415623880639,3.02214830332986e-29,1.2297984917193e-26
"Kirrel3",-1.63313661410906,10.2886919389688,128.41708240099,3.50926349610765e-29,1.39480982353432e-26
"Nap1l5",-1.6252359829984,10.2126388423,146.48017901878,7.00973244980011e-29,2.72280312044395e-26
"Srek1",-1.279470273814,10.5403349981938,123.806326877512,3.26397290830252e-28,1.2396569105733e-25
"Hint1",-1.78132185306297,10.112478686639,208.360274558246,4.03379269986807e-28,1.49872937029229e-25
"Lypd1",-1.72909280355337,10.1100053501133,174.774664246246,1.04086591608728e-27,3.78498710039313e-25
"Dpyd",-1.53586015273585,10.1180743851355,193.16402232004,1.80691252943334e-27,6.43373792511359e-25
"Nrp2",-1.6052687701171,10.1233605084996,173.934444622216,2.22820285566683e-27,7.77188061351056e-25
"Chd3os",-1.91377304809413,10.1444367893754,190.642096067775,3.87778397834421e-27,1.32550411947762e-24
"Pfdn2",-1.69462984770311,10.0848030923054,233.906554889561,4.34525871441988e-27,1.45617287623824e-24
"Ptma",-1.86348037890252,10.1084372360217,213.754218021689,1.86936973261786e-26,6.14411501926382e-24
"Mblac2",-1.62125845586994,10.1810806334613,142.545123725093,3.31486681137425e-26,1.06895072968297e-23
"Ndufb5",-1.70237195680642,10.1150840641785,190.126638540108,5.21042378384249e-26,1.64909912758615e-23
"Negr1",-1.38734872266151,10.4082653261911,113.285755254631,5.37167752550874e-26,1.66922437433582e-23
"Timm23",-1.71665745493642,10.061979303186,286.172597232243,6.50429222255307e-26,1.98508675670812e-23
"Rab3c",-1.43690207802472,10.4230560361135,111.886305995895,1.06076072928814e-25,3.18060730250239e-23
"Cadm1",-1.41430504655598,10.2449898037809,114.957428155105,1.08220721924409e-25,3.18896613518978e-23
"Dnajc24",-1.54134351675803,10.0786419791134,228.711314477936,3.43820683981066e-25,9.95972764393288e-23
"Kmt2e",-1.32479584350434,10.4120155168068,109.35625541699,3.63311504871233e-25,1.03489282162571e-22
