"","logFC","logCPM","F","PValue","FDR"
"Arhgap32",-1.08403771877319,10.7292230174572,23.4833765523447,1.42243825699668e-06,9.79363872264097e-05
"Tmx4",-1.11383403406,10.5872224738635,27.0736735264975,1.49968918904413e-06,0.000102817674062432
"Pcm1",-1.12016803908763,10.5537287992456,28.6042736514166,1.54534327977331e-06,0.000105500650914482
"Selenot",-1.24140232819987,10.4519660882838,46.9447551432467,1.58029302350511e-06,0.000107433366051734
"Rplp1",-1.00849219634216,10.6568491156105,23.3297175041379,1.61761563605244e-06,0.000109510548080872
"Phlda1",-1.0496325932701,10.3997285047089,81.3264476208446,1.67823736394993e-06,0.000113141168952958
"Kctd4",-1.13920268699813,10.4632009011958,40.6686153934345,1.71235208137776e-06,0.000114962060899137
"Wasf1",-1.14455286654617,10.5326085972236,28.1610945757187,1.72623454688621e-06,0.000115235413578596
"Icam5",-1.10141774418065,10.4172502982919,62.2283728444241,1.73066783063033e-06,0.000115235413578596
"Chgb",-1.13713494639116,10.6539555198425,23.0879952440219,1.74032782306872e-06,0.000115403705644475
"Matk",-1.00767304776558,10.7427854607972,23.0582493334875,1.7669515259215e-06,0.000116690921181265
"Ywhaq",-1.30075623595428,10.4926886355734,37.7136454822553,1.80753785981689e-06,0.000117960458167483
"Rps8",-0.922233060215308,10.9173383782413,23.0082729367281,1.81260681378239e-06,0.000117960458167483
"Rapgef6",-1.02832716186651,10.6219364141626,23.8813249063383,1.8131510533625e-06,0.000117960458167483
"Prnp",-0.967899386184182,11.0219393271858,23.0053244564627,1.81533708799155e-06,0.000117960458167483
"Tram1l1",-1.22674873904214,10.4360927985973,52.6834386636793,1.83487677353471e-06,0.000118753224783167
"Fam171b",-1.10048806557469,10.5759165665481,26.4705568145382,1.9265983786521e-06,0.00012419267636092
"Letm2",-1.19308777857502,10.5152592043798,32.4005923069349,1.95469371665588e-06,0.000125503747363064
"Tmed5",-1.16132726890992,10.4284034538528,55.7872592928974,1.99173518479278e-06,0.000127376582173704
"Klc1",-1.11806805981224,10.5353077550198,30.3852139803701,2.05994200240138e-06,0.000131219927554544
"Ptprg",-1.18605598059969,10.4875549464621,35.3777459610786,2.17126276650991e-06,0.00013776875122404
"Stxbp5l",-1.14254248612244,10.5325196074469,29.9214199500202,2.21337178919965e-06,0.000139892013864259
"Sesn3",-1.13710478576021,10.518836765089,31.0685160000308,2.24526026351766e-06,0.000141355295967766
"Bex4",-0.920777853334851,10.3845095646973,89.8010443069834,2.28698440436931e-06,0.000143424060708122
"Nudcd2",-1.10150813196913,10.4097155589038,67.4163329232251,2.58157066040286e-06,0.000161273410368024
