"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dclk1",1.59484876214073e-18,-0.25413318299805,1,1,2.75637711560782e-14
"Atp1a1",1.86407658764206e-18,-0.224305862520389,1,1,3.22168356642176e-14
"Ntrk2",5.52735888901826e-18,-0.228434338559051,1,1,9.55293436789026e-14
"Dnm1",1.08778821660594e-17,-0.216589592197085,1,1,1.88002437476005e-13
"Igsf9b",2.62503536568617e-17,-0.235244088195357,1,1,4.53684862251541e-13
"Cdh10",1.50588399479434e-16,-0.220588488258141,1,1,2.60261930820305e-12
"Ahi1",2.89988226917552e-16,-0.230323822028107,1,1,5.01186652581605e-12
"Slc17a7",2.97071567223777e-16,-0.206502601050363,1,1,5.13428789632854e-12
"Map1b",4.30840329041857e-16,-0.228336468944945,1,1,7.44621340683042e-12
"Fam131a",5.06482841726506e-16,-0.210305121393254,1,1,8.7535429535592e-12
"Akap6",5.93891388415222e-16,-0.20304220636756,1,1,1.02642248659803e-11
"Actb",1.96229953900172e-15,-0.204718514586324,1,1,3.39144229325668e-11
"Cry2",3.82653574889823e-15,-0.205315978029693,1,1,6.61340173482081e-11
"Phf20l1",4.8217996562707e-15,-0.192949063263542,1,1,8.33351634593265e-11
"Enc1",6.93838605116673e-15,-0.206737226763485,1,1,1.19916126122315e-10
"Rsrp1",7.50003491885401e-15,-0.225776340209513,1,1,1.29623103502554e-10
"R3hdm1",8.04955577445086e-15,-0.253138864752273,1,1,1.39120472449834e-10
"Tacc1",8.46062419471707e-15,-0.201988229254097,1,1,1.46224967957295e-10
"Syne1",1.80687049534194e-14,-0.202414565307305,1,1,3.12281427709947e-10
"Cyfip2",3.32190532998304e-14,-0.189538857298172,1,1,5.74124898180968e-10
"Rtn3",4.93045993254949e-14,-0.190481937792505,1,1,8.52131390142529e-10
"Peg3",5.6352982835251e-14,-0.284137641744749,1,1,9.73948602341642e-10
"Pde10a",9.26253589169039e-14,-0.195006139174028,1,1,1.60084407816085e-09
"Malat1",1.45477534026987e-13,-0.271150455558752,1,1,2.51428822058842e-09
"Junb",1.89324614891817e-13,-0.203043984646799,1,1,3.27209731917528e-09
"Shisa4",2.22215483772556e-13,-0.196055593328633,1,1,3.84055020604108e-09
"Ankrd33b",4.51671359783801e-13,-0.189103041384734,1,1,7.80623611114343e-09
"Homer1",5.23233988454067e-13,-0.187043433290358,1,1,9.04305302245164e-09
"Tcf25",7.06957963880213e-13,-0.179593875365667,1,1,1.22183544897417e-08
"Fat3",1.10087889072585e-12,-0.190170277489287,1,1,1.90264898684149e-08
"Cadps",1.14516791269833e-12,-0.18089989206946,1,1,1.97919370351652e-08
"Mical2",2.78362885289333e-12,0.191820390576234,1,1,4.81094574645554e-08
"Chgb",5.52941735349064e-12,-0.186967253226292,1,1,9.55649201203788e-08
"Cit",6.08436693292134e-12,-0.179283030970316,1,1,1.0515611370168e-07
"Sun1",7.45052770610315e-12,-0.178392393479401,1,1,1.28767470344581e-07
"Mycbp2",1.03228908947159e-11,-0.171848127775847,1,1,1.78410523333375e-07
"Olfm1",1.1888521829889e-11,-0.181752654004553,1,1,2.05469322785972e-07
"Dkk3",1.20720172117479e-11,-0.183025302054763,1,1,2.0864067347064e-07
"Adam23",1.65323733596802e-11,-0.174239737346924,1,1,2.85729008775353e-07
"Gnas",2.42576982254481e-11,-0.177494688940863,1,1,4.19245798430419e-07
"Rhobtb2",2.78874395993723e-11,-0.18056315591907,1,1,4.81978618595952e-07
"Prickle1",3.38942780525219e-11,-0.172975557146779,1,1,5.85794807581736e-07
"Ly6e",3.74977870986595e-11,-0.176464726693495,1,1,6.48074254426132e-07
"Kif5c",4.19261196348693e-11,-0.170638876077043,1,1,7.24609125649447e-07
"Gpm6b",4.97208119647547e-11,-0.181530086689814,1,1,8.59324793186855e-07
"Slc1a2",5.44289271938671e-11,-0.204534251045349,1,1,9.40695148691606e-07
"Stmn3",5.55631055284268e-11,-0.172482300493388,1,1,9.60297152847801e-07
"Ptn",5.65706576653307e-11,-0.177791575257449,1,1,9.77710676429911e-07
"Atp11b",6.12511874613926e-11,-0.169904893687754,1,1,1.05860427289525e-06
"Ano3",9.05387338780726e-11,-0.169994905672449,1,1,1.56478093761473e-06
"Spock1",9.89888948574024e-11,-0.170482981284586,1,1,1.71082506982049e-06
"A830036E02Rik",1.07126002245676e-10,-0.209931178760797,1,1,1.85145869681201e-06
"Tnr",1.27403470299547e-10,-0.170185625913794,1,1,2.20191417718708e-06
"Atp1a3",1.8725839258297e-10,-0.187154232102703,1,1,3.23638679901146e-06
"Kcnma1",3.66252951240314e-10,-0.161884453305261,1,1,6.32994975628635e-06
"Ranbp2",5.17656417937023e-10,-0.164924040583864,1,1,8.94665587120557e-06
"Syt4",6.38180248796127e-10,-0.166669580666659,1,1,1.10296692399435e-05
"Psd3",6.92514011820641e-10,-0.158034934468777,1,1,1.19687196662961e-05
"Cadm2",7.03431333643023e-10,-0.175323382281065,1,1,1.21574037393524e-05
"Ptprs",7.10830602286621e-10,-0.171626494306358,1,1,1.22852852993197e-05
"Celf4",7.7011620286673e-10,-0.175594346527835,1,1,1.33099183341457e-05
"Sorbs1",8.06215377649699e-10,0.164637112412073,1,1,1.39338203719197e-05
"Dock3",8.42240144538211e-10,-0.153173473808012,1,1,1.45564364180539e-05
"Ppia",8.79511657527406e-10,-0.162000498621987,1,1,1.52005999770462e-05
"Kcnq1ot1",1.00770549062353e-09,-0.201620483052404,1,1,1.74161739944465e-05
"Ppp1r9a",1.07094792040866e-09,-0.160746996398634,1,1,1.85091929084228e-05
"Aplp2",1.11030182922441e-09,-0.157127459295807,1,1,1.91893465144855e-05
"Clstn1",1.26801632634362e-09,-0.160531421029392,1,1,2.19151261681968e-05
"Gm27032",1.42884345499898e-09,-0.155061717874755,1,1,2.46947014327473e-05
"Mapre2",1.45659648893438e-09,-0.1633565511707,1,1,2.51743571182529e-05
"Kif1b",1.71271807077097e-09,-0.153641008314698,1,1,2.96009064171347e-05
"Phf24",1.72840827440006e-09,-0.157661973850779,1,1,2.98720802064562e-05
"Stmn2",1.73760324401211e-09,-0.158930623454608,1,1,3.00309968662613e-05
"Kif1a",2.2222663174265e-09,-0.157711097889969,1,1,3.84074287640822e-05
"Schip1",2.2409297918383e-09,-0.156485827350034,1,1,3.87299895923413e-05
"Pafah1b1",2.32278519590823e-09,-0.148739136870908,1,1,4.0144696540882e-05
"Bhlhe40",2.76897119252963e-09,-0.164531243597451,1,1,4.78561291204896e-05
"Kif5a",3.34432890131742e-09,-0.158336590480133,1,1,5.78000364014689e-05
"Ubb",3.49446771926465e-09,-0.155839865678225,1,1,6.03948855920509e-05
"Ryr2",3.85348230269406e-09,-0.14868487977761,1,1,6.65997346374615e-05
"Itpr1",3.90829022167939e-09,-0.15161585496919,1,1,6.75469799012849e-05
"Cnksr2",4.0931830229454e-09,-0.147825450026393,1,1,7.07424821855653e-05
"Slc24a2",4.27108617109187e-09,-0.163043129713611,1,1,7.38171822949807e-05
"Pgm2l1",5.34011470057424e-09,-0.156061714028774,1,1,9.22932023700245e-05
"4930447C04Rik",5.43004920647462e-09,-0.159197736190983,1,1,9.38475404355009e-05
"Trank1",6.11236588426777e-09,-0.149313290587757,1,1,0.0001056400195778
"Pacsin1",6.24369640376861e-09,-0.146733286368264,1,1,0.000107909804946333
"Thy1",6.61826891852995e-09,-0.154646692976663,1,1,0.000114383541718953
"Egr1",8.08968260895875e-09,-0.15902170526039,1,1,0.000139813984530634
"Pak7",8.27265523618458e-09,-0.15419778914609,1,1,0.000142976300446978
"Slc39a10",9.84766091262475e-09,-0.15367521311027,1,1,0.000170197123552894
"Nptn",1.03402280906075e-08,-0.141946030755457,1,1,0.00017871016208997
"Prkcb",1.07257477721486e-08,-0.155426721342418,1,1,0.000185373098746044
"Sept11",1.13439523421574e-08,-0.148854097642724,1,1,0.000196057528329506
"Mapt",1.17285701807567e-08,-0.138795392202574,1,1,0.000202704878434018
"Tcf4",1.24328875567352e-08,0.164017132191562,1,1,0.000214877595643054
"Ddx5",1.34715531243501e-08,-0.140049218594603,1,1,0.000232828852648142
"Ddx24",1.49898503885732e-08,-0.143870082304329,1,1,0.000259069584265711
"Syt11",1.63736394484837e-08,-0.141915011046638,1,1,0.000282985610588144
"App",1.70314026648433e-08,-0.14494108132193,1,1,0.000294353732256487
"Syp",1.73464013276448e-08,-0.148348063397711,1,1,0.000299797854145686
"Dusp1",1.84767335453659e-08,-0.157506025973138,1,1,0.000319333385864559
"Mical3",2.02226206025751e-08,-0.149014631936634,1,1,0.000349507551874305
"Calm1",2.09101947713906e-08,-0.155683707043956,1,1,0.000361390896233944
"Snap25",2.11190921647316e-08,-0.165562967314473,1,1,0.000365001269883056
"Nr4a1",2.13191240166451e-08,-0.155717716023353,1,1,0.000368458420379678
"AY036118",2.2258718549312e-08,-0.221148721793428,1,1,0.00038469743268776
"Cacna2d1",2.38665970799054e-08,-0.142885941593351,1,1,0.000412486397332004
"Cyp51",2.47157923838245e-08,-0.155023630838411,1,1,0.00042716303976964
"Pfkp",2.4725713437311e-08,-0.145137414537773,1,1,0.000427334505337046
"Clstn3",2.5246094794842e-08,-0.149151586460242,1,1,0.000436328256339254
"Hsp90aa1",3.20983630987144e-08,-0.145666473330327,1,1,0.00055475600943508
"Rimbp2",3.24018919562793e-08,-0.147214064399779,1,1,0.000560001898680374
"Etl4",3.34420665066761e-08,-0.146674109441315,1,1,0.000577979235434883
"Rab6a",3.82259609362185e-08,-0.146981136965104,1,1,0.000660659282860665
"Grasp",3.87344815134515e-08,-0.152781514493251,1,1,0.000669448043996982
"Cspg5",4.04270835528728e-08,-0.14653931771262,1,1,0.000698701285044301
"Atl1",4.06491541211207e-08,-0.146108592473203,1,1,0.000702539330675328
"Celf2",4.0727192554091e-08,-0.167671077424362,1,1,0.000703888068912355
"Calm2",4.17312794529169e-08,-0.141914319593903,1,1,0.000721241702784764
"Arhgap32",4.18185626517934e-08,-0.15408606231579,1,1,0.000722750218310944
"Arpp21",4.49335991162894e-08,-0.170474209595112,1,1,0.000776587393526829
"Sirpa",4.49469380656136e-08,-0.149594917874815,1,1,0.000776817930588
"Ppib",5.17059050346249e-08,-0.138755555502527,1,1,0.000893633156713421
"Nap1l5",6.0824043899798e-08,-0.139951774651653,1,1,0.00105122195072021
"Sbno1",6.51081102695127e-08,-0.141712684639562,1,1,0.00112526346978799
"Lingo1",7.7313530161798e-08,-0.143831570942568,1,1,0.00133620974178635
"Camk4",8.46323098137351e-08,-0.140477885424087,1,1,0.00146270021051078
"Car10",8.73081342664608e-08,-0.149537829917613,1,1,0.00150894648452724
"Grin1",9.11798852669963e-08,-0.141481458043216,1,1,0.0015758619570695
"Dync1h1",1.01459064724899e-07,-0.142877676669263,1,1,0.00175351701564044
"Tmem132a",1.07449927322875e-07,-0.144341339518397,1,1,0.00185705709392124
"Slc6a17",1.13113029727834e-07,-0.140605943318579,1,1,0.00195493249278616
"Ndfip1",1.13568217758974e-07,-0.13602342285867,1,1,0.00196279950752834
"Srebf2",1.28679457367845e-07,-0.1456002919316,1,1,0.00222396706168847
"Ywhaz",1.34130763133779e-07,-0.13863401091327,1,1,0.00231818197924111
"Ptprn",1.41997808587502e-07,-0.137778174249701,1,1,0.0024541481258178
"Atp2a2",1.5660988158837e-07,-0.134516948608528,1,1,0.0027066885834918
"Srcin1",1.65751789390687e-07,-0.137488734766092,1,1,0.00286468817603924
"Grin2b",1.74793992107413e-07,-0.157204277687607,1,1,0.00302096456559242
"Atp6v0b",1.83721180585108e-07,-0.137086738610987,1,1,0.00317525316405243
"Bsn",1.91418824350701e-07,-0.138304010687514,1,1,0.00330829154125317
"Nptxr",1.9528359717273e-07,-0.142686696228175,1,1,0.00337508640993629
"Arhgap20",1.96167435909294e-07,-0.135074166898195,1,1,0.00339036179482032
"Svop",1.99775670455418e-07,-0.141951930335246,1,1,0.003452722912481
"Gabrg2",2.07160258878734e-07,-0.140330835395283,1,1,0.00358035075420116
"Cpne7",2.11845118969911e-07,0.144127102280221,1,1,0.00366131919115697
"Gabrg3",2.25264646179644e-07,-0.139293175695532,1,1,0.00389324887992279
"Pcsk1",2.40204131752066e-07,-0.14382556695911,1,1,0.00415144800907096
"Chd6",2.84218840637682e-07,-0.133787316326152,1,1,0.00491215422274106
"Dmxl2",3.13424093714141e-07,-0.133470752616988,1,1,0.0054169086116615
"Bicd1",3.54129825608793e-07,-0.131083957549077,1,1,0.00612042577599677
"Gm26917",3.81782689742618e-07,-0.200656289269154,1,1,0.00659835022682167
"Tmem151a",3.94658600846053e-07,-0.137885134010485,1,1,0.00682088459842233
"Myo5a",4.19923487785554e-07,-0.133985589510722,1,1,0.00725753763939773
"Ccl27a",4.35723001794596e-07,-0.135641395309805,1,1,0.007530600640016
"Tcaf1",4.40527993376258e-07,-0.132551303070998,1,1,0.00761364530952186
"Kcnb1",4.43511868098218e-07,-0.131481855708186,1,1,0.0076652156163415
"Camk2a",4.5467360119723e-07,-0.156472225129709,1,1,0.00785812384949173
"Ntrk3",4.57585497732267e-07,-0.135970475413748,1,1,0.00790845015730677
"Epha6",4.65408305749212e-07,0.16979460931552,1,1,0.00804365174826364
"Pcp4",4.7227966717792e-07,-0.13908894874877,1,1,0.00816240948783599
"Atp2c1",5.4831292253985e-07,-0.128099318371236,1,1,0.00947649224025623
"Chd4",5.49567140789338e-07,-0.135206876789836,1,1,0.00949816889426212
"Pde1a",6.17137246311901e-07,-0.141638996757867,1,1,0.0106659830280086
"Kcnh1",6.48555719175895e-07,-0.1369154272196,1,1,0.011208988494517
"Cdk5r1",6.48992618553709e-07,-0.135853704450004,1,1,0.0112165394264638
"Vgf",7.17948023470616e-07,-0.137492899985276,1,1,0.0124082956896427
"Gabbr1",7.55163726819173e-07,-0.127862511401858,1,1,0.0130514946906158
"Kcnh7",7.71521783276859e-07,-0.132199274016158,1,1,0.0133342109803739
"Tspan7",7.90278781416242e-07,-0.133288341609574,1,1,0.0136583881792169
"Map1a",8.07934778736032e-07,-0.131652922504734,1,1,0.0139635367808948
"Aldoa",8.0843456839913e-07,-0.130781268482848,1,1,0.0139721746456422
"Scn2a",8.24869596014051e-07,-0.122029709146928,1,1,0.0142562212279108
"Scn8a",8.25105267104216e-07,-0.126198887035365,1,1,0.0142602943313622
"Lrp1b",8.31494342960469e-07,-0.154845495133695,1,1,0.0143707167293858
"Zfp365",8.39832265858143e-07,-0.134145572412508,1,1,0.0145148210508263
"Tenm3",8.90915877264217e-07,0.133496614536829,1,1,0.0153976991067575
"Cnr1",1.0002457657007e-06,-0.134660763225078,1,1,0.0172872475686052
"Mir9-3hg",1.01204811919272e-06,-0.134815715145051,1,1,0.0174912276440078
"Dusp6",1.01652295531845e-06,-0.137039797981416,1,1,0.0175685662367687
"Chga",1.11176743227713e-06,-0.13455815853468,1,1,0.0192146765320456
"Scamp5",1.12453597910575e-06,-0.133115249527917,1,1,0.0194353553268846
"Slc25a3",1.16273725671542e-06,-0.125673936018201,1,1,0.0200955880078126
"Cacnb2",1.1677640645938e-06,0.13555557798726,1,1,0.0201824663283746
"Smg1",1.25039459691024e-06,-0.124218671814871,1,1,0.0216105698183997
"Vamp2",1.30437923059931e-06,-0.12890016950834,1,1,0.0225435862424479
"Macf1",1.33260043854547e-06,-0.121592753678452,1,1,0.0230313333793813
"Raph1",1.35942313340058e-06,-0.127406844059809,1,1,0.0234949100145623
"Tmx4",1.40598735965902e-06,-0.126632173207651,1,1,0.0242996795369869
"Arl6ip1",1.44854324943087e-06,-0.132247778709248,1,1,0.0250351729799138
"Frrs1l",1.53572165429259e-06,-0.129042339153637,1,1,0.0265418773511388
"H3f3b",1.56564484642324e-06,0.126184794068576,1,1,0.0270590398807329
"Trpc1",1.57763483308216e-06,-0.128265967309825,1,1,0.027266262820159
"Grid2",1.65679616395892e-06,-0.132524072266831,1,1,0.0286344081017021
"Sv2b",1.67125334862215e-06,-0.126765428366128,1,1,0.0288842716242367
"Scn1a",1.75447994767611e-06,-0.133499618438051,1,1,0.0303226769356863
"Prkar1a",1.80447659436759e-06,-0.131194212780766,1,1,0.0311867689804551
"2900055J20Rik",2.08412136742187e-06,-0.131206767280742,1,1,0.0360198695931523
"Tmem245",2.56481904699451e-06,-0.125182971470279,1,1,0.0443277675892062
"Hspa4",2.615045238777e-06,-0.126785243768422,1,1,0.0451958268617828
"Ddx17",2.7627860675441e-06,-0.118786197168944,1,1,0.0477492316053647
"Tusc3",2.78082894385926e-06,-0.125870413582776,1,1,0.0480610666367196
"Mapk10",2.78161857444187e-06,-0.122364262266003,1,1,0.0480747138220788
"Nrcam",2.79471354651621e-06,-0.12766585602208,1,1,0.0483010342244397
"Selenow",2.82869436765845e-06,-0.127767853233339,1,1,0.048888324756241
