"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Alkal1",-0.00790708974197557,0.00209333302434973,-0.93724351639173,0.348906505434936,0.807080053802553,-5.64185074982728
"Gm31432",-0.00790708974197557,0.00209333302434973,-0.93724351639173,0.348906505434936,0.807080053802553,-5.64185074982728
"Uchl4",-0.00790708974197557,0.00209333302434973,-0.93724351639173,0.348906505434936,0.807080053802553,-5.64185074982728
"Nlrp6",-0.00790357310692153,0.0020924020258998,-0.93723835815389,0.348909156587033,0.807080053802553,-5.6418553253847
"Gm37885",0.00601282522268157,0.00158460736915433,0.937224397146351,0.348916332116204,0.807080053802553,-5.64186770921478
"Gm44284",0.00601282522268157,0.00158460736915433,0.937224397146351,0.348916332116204,0.807080053802553,-5.64186770921478
"Atp6v0a4",0.00599462810292743,0.0015798117383166,0.937163470000296,0.348947647897476,0.807080053802553,-5.64192175125643
"Unc13d",0.00599462810292743,0.0015798117383166,0.937163470000296,0.348947647897476,0.807080053802553,-5.64192175125643
"Ccdc129",-0.00785301378397324,0.00207901688625044,-0.937163439090787,0.348947663785026,0.807080053802553,-5.6419217786721
"Gm26770",-0.0078186085159015,0.00206990839169474,-0.937111634557204,0.348974292066605,0.807080053802553,-5.64196772624787
"Cables1",0.039673527238066,0.0765558924845831,0.937057101036905,0.349002324483829,0.807080053802553,-5.64201609153644
"Rapgef4os2",0.00595950207311734,0.00157055469796954,0.937044313881873,0.349008897801877,0.807080053802553,-5.64202743194281
"Tdo2",0.00595950207311734,0.00157055469796954,0.937044313881873,0.349008897801877,0.807080053802553,-5.64202743194281
"Tspo",0.00595950207311734,0.00157055469796954,0.937044313881873,0.349008897801877,0.807080053802553,-5.64202743194281
"Fam167b",-0.00776937623905887,0.00205687457592413,-0.937036319674696,0.349013007314736,0.807080053802553,-5.64203452160068
"Gmfg",-0.00776937623905887,0.00205687457592413,-0.937036319674696,0.349013007314736,0.807080053802553,-5.64203452160068
"Ggt5",-0.00776937623905887,0.00205687457592413,-0.937036319674696,0.349013007314736,0.807080053802553,-5.64203452160068
"Zic2",-0.00774588116379922,0.00205065445973024,-0.936999876490357,0.349031741737031,0.807080053802553,-5.64206684045235
"Aqp6",-0.00774588116379922,0.00205065445973024,-0.936999876490357,0.349031741737031,0.807080053802553,-5.64206684045235
"Snhg7os",0.00594255848377556,0.00156608941991195,0.936986096706746,0.349038825705275,0.807080053802553,-5.64207906042935
"Gm48914",0.00594255848377556,0.00156608941991195,0.936986096706746,0.349038825705275,0.807080053802553,-5.64207906042935
"Gm26692",-0.00768790056194087,0.00203530460123585,-0.936908527551416,0.349078704484844,0.807080053802553,-5.64214784577594
"Gm36745",-0.00768790056194087,0.00203530460123585,-0.936908527551416,0.349078704484844,0.807080053802553,-5.64214784577594
"Zfp560",0.0486332435625622,0.11989113969852,0.936895661626078,0.349085319216418,0.807080053802553,-5.64215925423483
"Gm17233",-0.0076764320208999,0.00203226840505172,-0.936890216347234,0.349088118810381,0.807080053802553,-5.64216408261939
"Gm10561",0.00589150637432075,0.00155263525388235,0.93680770530248,0.349130542155182,0.807080053802553,-5.64223724258039
"5830473C10Rik",0.00589150637432075,0.00155263525388235,0.93680770530248,0.349130542155182,0.807080053802553,-5.64223724258039
"Adgrg3",0.00589150637432075,0.00155263525388235,0.93680770530248,0.349130542155182,0.807080053802553,-5.64223724258039
"Arhgef15",0.0486074759883991,0.104972591842693,0.936797406624116,0.349135837487236,0.807080053802553,-5.64224637364482
"Lamtor3",0.0847978012119537,0.41681269528604,0.936748341175684,0.349161066459175,0.807080053802553,-5.642289874917
"Cacna1f",0.00583631472122891,0.00153809016119027,0.936609678130234,0.349232371906156,0.807080053802553,-5.6424128008456
"Ube4bos1",0.00583631472122891,0.00153809016119027,0.936609678130234,0.349232371906156,0.807080053802553,-5.6424128008456
"AI847159",-0.00750309486803704,0.00198637890609886,-0.93660329207156,0.349235656066726,0.807080053802553,-5.64241846170171
"Rassf7",-0.00750309486803704,0.00198637890609886,-0.93660329207156,0.349235656066726,0.807080053802553,-5.64241846170171
"Wdr48",0.0774351741390366,0.338103558150803,0.936578315852121,0.349248500784281,0.807080053802553,-5.642440601245
"1700007P06Rik",-0.00747538176434773,0.0019790421036781,-0.936555584252742,0.349260191404574,0.807080053802553,-5.64246075058905
"Cd7",-0.00747538176434773,0.0019790421036781,-0.936555584252742,0.349260191404574,0.807080053802553,-5.64246075058905
"Setd7",-0.0900466455974235,0.485959701838307,-0.936522272360247,0.349277323807,0.807080053802553,-5.64249027744885
"Inpp5d",-0.0344063868741702,0.023512655023955,-0.936411010765014,0.349334549840912,0.807080053802553,-5.64258888945384
"Ihh",0.00577894090013509,0.00152296998451212,0.936397916255961,0.34934128523291,0.807080053802553,-5.64260049444875
"Gm17112",0.00577894090013509,0.00152296998451212,0.936397916255961,0.34934128523291,0.807080053802553,-5.64260049444875
