"","logFC","logCPM","LR","PValue","FDR"
"Mbp",-0.985218520937916,11.1692898845684,360.321032512864,2.39706681447098e-80,4.71407159733864e-76
"Plp1",-0.907814322279016,11.758709129392,355.083552161959,3.31242871890647e-79,3.25711115930073e-75
"Slc1a2",-0.795308080191519,11.1824596312879,242.746289948259,9.90616645206202e-55,6.49382231487506e-51
"Gm42418",-0.663281591531004,14.1838353007351,230.646367815175,4.30904853392327e-52,2.11854371170337e-48
"Calm1",-0.808383937853982,10.7144447671579,206.120253277246,9.64613626820182e-47,3.79401831700914e-43
"Mal",-0.924144952157003,10.3703777740433,199.913165212923,2.18163057656013e-45,7.15065781977193e-42
"Atp2b2",-0.769986129147488,10.8096412093429,195.181064211323,2.35230895117082e-44,6.60864397624647e-41
"Lars2",-0.743900756278382,10.8213124316213,181.149397978046,2.7193457175629e-41,6.68483161019899e-38
"Gm47283",-0.957836436767455,10.1355205432048,175.508362412594,4.63654301508116e-40,1.01313616593985e-36
"Atp2b1",-0.646411176347491,11.5171832615723,172.746252014223,1.85945237886412e-39,3.65679904827418e-36
"Dst",-0.717268987454654,10.8323304956668,168.980875047331,1.23525713495195e-38,2.20841516508773e-35
"Hsp90ab1",-0.735948000650385,10.6785014369317,165.664741802278,6.54787404476484e-38,1.07308742470288e-34
"Ctgf",-1.01789260390488,9.97656190120171,159.676860930475,1.33122284976787e-36,2.01383296642577e-33
"Slc24a2",-0.680816247875703,10.9088549744093,158.058692886472,3.00480492578076e-36,4.22089240502889e-33
"Adgrl2",-0.898801584194691,10.1432278800909,156.897542441696,5.38937375026259e-36,7.06582827817761e-33
"Malat1",-0.535667771600414,16.3189351325949,153.598090830677,2.83506256654537e-35,3.48464627710508e-32
"Cx3cl1",-0.768679522389926,10.4266123037577,152.116131564518,5.9764680216433e-35,6.91371883021395e-32
"Mobp",-0.831795047631505,10.2842584275583,148.15309674215,4.39202700887689e-34,4.78361672266649e-31
"Tcf25",-0.729987674303579,10.5313778692193,148.019648484129,4.69716750740377e-34,4.78361672266649e-31
"Itpr1",-0.768814367384536,10.3854630757516,147.945121176766,4.87671501468658e-34,4.78361672266649e-31
"Snhg11",-0.536156397306474,13.8206206789431,147.853023259561,5.10810287684309e-34,4.78361672266649e-31
"Olfm1",-0.732683876607834,10.5064186818586,147.406046628906,6.39688014050451e-34,5.71822931105281e-31
"Aplp1",-0.759262708206018,10.4353345147235,146.616622234516,9.51788027476688e-34,8.1382014558072e-31
"Gapdh",-0.703213887099637,10.6221010378631,146.513100488725,1.00270007999976e-33,8.216291572198e-31
"Hivep2",-0.708247688131218,10.601146590087,146.138989423334,1.21047569446891e-33,9.52208600297023e-31
"Akap6",-0.718826457745769,10.5389340506063,145.424291652053,1.73460728500764e-33,1.31203026411386e-30
"Rbfox1",-0.802219079594383,10.2645969260573,144.97868920305,2.17080105778299e-33,1.58114717045779e-30
"Mast4",-0.756333412132025,10.4109995249333,144.053112747813,3.45922288613561e-33,2.42960990281225e-30
"Map1b",-0.655788985016914,10.8200873077694,141.573924614226,1.20516375151158e-32,8.17267253007821e-30
"Pcp4",-0.822938772279295,10.1935378585605,140.561585486235,2.00636374996418e-32,1.31523831689319e-29
"Ckb",-0.700213498520683,10.5783296612767,139.968261575207,2.70491865246972e-32,1.71596549095063e-29
"Mog",-0.855497454477236,10.1853242474487,139.861330639675,2.85454984619091e-32,1.7542992898497e-29
"Gria2",-0.548365238360935,12.2657802611967,139.618288378167,3.2261610170216e-32,1.92259644123475e-29
"Slc17a7",-0.635634152911621,10.908664118011,137.807411187249,8.0298682057305e-32,4.64457023923224e-29
"Homer1",-0.719968106387846,10.4860798728688,137.311429012308,1.03081690294838e-31,5.79201291810936e-29
"Map1a",-0.798219703067215,10.2363858455815,136.956854081914,1.23233859981174e-31,6.73199191774936e-29
"Adgrl1",-0.736889371635759,10.4010824640917,136.859012154699,1.29458077512446e-31,6.88087176313447e-29
"Syt1",-0.558331979522474,11.8261859275486,136.284995474689,1.72852262721956e-31,8.94555947023683e-29
"Dnm1",-0.691387959706817,10.5534175538031,135.006213814165,3.29137217442872e-31,1.65969551749526e-28
"Hspa8",-0.703221676306109,10.4927144754178,133.439204135987,7.24682105273223e-31,3.5628995705758e-28
"Grin2b",-0.587287720105554,11.2660458462419,133.26569032076,7.90868069212093e-31,3.73214857083772e-28
"Ppp3ca",-0.688421135991673,10.5480642241373,133.250201914963,7.97062137573397e-31,3.73214857083772e-28
"App",-0.659606410453868,10.6871315025818,132.057176069522,1.4537140661348e-30,6.64854437781557e-28
"Arc",-0.828910632913876,10.1545841329979,131.289387958005,2.14017710337681e-30,9.56561884432008e-28
"Atp1a1",-0.742527296317077,10.3288263687572,129.769696129948,4.60190274842536e-30,2.0111337655674e-27
"Adcy1",-0.694250235398474,10.4670346998218,128.6747919129,7.98923763182922e-30,3.41557276668594e-27
"Atp1b1",-0.646666872852693,10.6909752589293,128.543700559885,8.53472411986686e-30,3.57114647960216e-27
"Kif1b",-0.63392336003967,10.7659880570887,127.259248735985,1.63024373298456e-29,6.67924442768217e-27
"Syt11",-0.681278545808734,10.5207360049959,127.048323697547,1.81304708300186e-29,7.27660896618665e-27
"Calm2",-0.702516781743802,10.4227295324587,126.98707017065,1.86987789370542e-29,7.35460373152214e-27
"Inf2",-0.901485020536325,9.99445741051384,126.224968342015,2.74529358688324e-29,1.05860673881659e-26
"Mag",-0.799471266713545,10.2104164185796,125.512454396313,3.93115039061205e-29,1.48673083811109e-26
"Sorbs2",-0.598609306411551,10.9655241515951,125.354844957166,4.25610933437679e-29,1.5792574749029e-26
"Pcsk1n",-0.684198201257465,10.4566963314331,123.077326851456,1.34118723399142e-28,4.88440521179173e-26
"Nrgn",-0.678391165264034,10.475242752362,123.007865449804,1.38897181452663e-28,4.96645812808739e-26
"Cldn11",-0.753226707771643,10.2919509214091,121.624330298113,2.78959959377791e-28,9.79647600200651e-26
"Ank3",-0.570187142086826,11.1948634849281,121.512591286199,2.95122365247786e-28,1.01822393595842e-25
"Egr1",-0.728480740104508,10.3042000870945,121.013969328106,3.79450596390112e-28,1.28281828127176e-25
"Ubb",-0.691043115385018,10.4114115483793,120.985894851592,3.84858530433406e-28,1.28281828127176e-25
"2900097C17Rik",-0.758653402125858,10.2046048775778,120.140724232931,5.89285246394292e-28,1.93148060926502e-25
"Hbb-bs",-0.934539908436139,9.91018446047522,119.326993975193,8.88130818351415e-28,2.86327552027851e-25
"Snrpn",-0.759192996058093,10.1788221939947,116.267463880823,4.15330443583689e-27,1.31740137153497e-24
"Atp1a3",-0.622299335581242,10.6528461937752,115.960795079143,4.84786011216655e-27,1.51330185660107e-24
"Pak1",-0.730953328718359,10.2562804933057,115.626380593262,5.73830987963413e-27,1.76327503270133e-24
"Sept7",-0.630830200718833,10.6408378227914,115.554875657564,5.94898940572044e-27,1.7998896254292e-24
"Cck",-0.652026479188627,10.4889520588517,114.592742959317,9.66391208246041e-27,2.87955295475252e-24
"Kif1a",-0.695739376496483,10.3276819809561,114.019607051969,1.29026338133836e-26,3.78721188916421e-24
"Ddx17",-0.612019126438718,10.6931086431395,113.504336186737,1.67315041311854e-26,4.83884941535135e-24
"Cox8a",-0.713597039765916,10.2704854156045,113.270521800562,1.88255355091261e-26,5.3655504539489e-24
"Sptbn2",-0.69045332030518,10.342127123986,113.07344664496,2.07928200775726e-26,5.84159428065062e-24
"Osbpl3",-0.787783442292774,10.0959100233109,112.468735900465,2.82078043548607e-26,7.81316451327732e-24
"Baiap2",-0.628714597449201,10.5709772093261,111.819293241415,3.91408282635663e-26,1.06908823421013e-23
"Adgrb1",-0.644153803749349,10.499271760415,111.617123641752,4.33427837768814e-26,1.1676427202139e-23
"Ppp1r9a",-0.681751140847379,10.3366574043593,109.795080165752,1.08662740841018e-25,2.8877857586209e-23
"Lingo1",-0.724700458544376,10.2058347500422,109.125814446429,1.52305059570746e-25,3.99364173535773e-23
"Atp2a2",-0.619589246486934,10.5616673662828,108.537523808999,2.04933601333088e-25,5.3029265839691e-23
"Syp",-0.65699417178478,10.4007274653325,108.417448598198,2.1773251842536e-25,5.56094507448459e-23
"Fth1",-0.651486553701957,10.4321903023997,107.956625564806,2.7472509263353e-25,6.92659445093718e-23
"Nptx1",-0.722023564923257,10.2025932880971,107.524958224695,3.41576718367688e-25,8.50309840939107e-23
"Clstn1",-0.675085700726067,10.3253594177026,107.394958294848,3.64733291766397e-25,8.96605614484744e-23
"Prnp",-0.730362620589005,10.1839981764933,106.997183547011,4.45802492284945e-25,1.08236442139206e-22
"Ttc9b",-0.775360559901469,10.0837037061809,106.874817126761,4.74196189224639e-25,1.13726125088924e-22
"Itm2c",-0.705661491161267,10.2354852652965,106.491731232136,5.75320536282689e-25,1.36316309235366e-22
"AY036118",-0.518084977914062,11.3970214219178,105.533038821708,9.33287819919751e-25,2.18500455554069e-22
"Cyfip2",-0.65576872683399,10.3716017555929,105.408273728982,9.93940095043961e-25,2.29962657754524e-22
"Cdk5r1",-0.79569014059436,10.0371407713864,105.255705869891,1.07349177034351e-24,2.4548010646018e-22
"Ank2",-0.50449817220533,11.5680039723905,104.742878533519,1.39058977046485e-24,3.14337223286918e-22
"Atp6v0c",-0.658720844253899,10.3471595663974,103.937683985176,2.08780463741023e-24,4.6657688635579e-22
"Dock10",-0.786023973823699,10.087637781933,103.271059022805,2.92292098947319e-24,6.45867013246964e-22
"Scn2a",-0.580029204229299,10.7009162965491,102.954663252405,3.42906336390883e-24,7.49288445718123e-22
"Kalrn",-0.524490831068329,11.1723678722374,102.783153442978,3.73915712392139e-24,8.08068835154264e-22
"Stmn3",-0.675590910380794,10.2788207977019,102.738366196101,3.82465288049218e-24,8.17561125519123e-22
"Kmt2a",-0.600125885513019,10.5873511772692,102.222903376952,4.96129706039544e-24,1.04912761279287e-21
"Srcin1",-0.561726783725552,10.8133855718424,101.594982932216,6.81176007640658e-24,1.42510716662353e-21
"Ccl27a",-0.617374976848316,10.479789148955,101.267057771148,8.03815202628438e-24,1.66398208156746e-21
"Rock2",-0.621536357705408,10.4625517332699,101.148434469455,8.53423611371389e-24,1.74827382721143e-21
"Scd2",-0.69070162657366,10.2581180686322,101.093289176119,8.77516896577124e-24,1.77909765856554e-21
"Kif5c",-0.655827622538784,10.3228346234175,100.900400178443,9.67269930674208e-24,1.94105412822847e-21
"Cfl1",-0.724005706611856,10.1475629371524,100.605031344079,1.1228215951383e-23,2.23044540302928e-21
"mt-Co1",-0.793138579699602,10.0105556706599,100.527005194143,1.1679364238558e-23,2.29686377115481e-21
"Ryr2",-0.557832201314519,10.8076284972831,100.366739311693,1.26636932894224e-23,2.46578408148297e-21
"Cnp",-0.773188228701284,10.0806822938935,100.029115919519,1.50173097455063e-23,2.89539621034438e-21
"Mycbp2",-0.52037869742114,11.1218726944105,98.9459497841963,2.59488179101171e-23,4.95446070893556e-21
"Gm26917",-0.516128886707483,11.2135265641517,98.7254470608041,2.90050922826682e-23,5.48475139260531e-21
"Qk",-0.658880409426123,10.3485333176308,98.6855418232299,2.9595498428536e-23,5.54309592471989e-21
"Peg3",-0.551134416499822,10.7934502274743,97.0417415890174,6.78810917335719e-23,1.24875762454675e-20
"Tet3",-0.683602357625907,10.2243824276094,97.0399312696431,6.79431840875127e-23,1.24875762454675e-20
"Trim9",-0.552261828723479,10.7796507746676,96.7950975572662,7.68862436070463e-23,1.40004154331127e-20
"Rsrp1",-0.478003422430087,11.703642432173,96.7570919494269,7.83763538771515e-23,1.41408199573217e-20
"Dnm3",-0.664033221337648,10.2867665151276,96.611952803205,8.43375878830698e-23,1.50780273028041e-20
"Ppia",-0.639411890761725,10.3330510309491,96.5081873053441,8.8875553374771e-23,1.57461858798941e-20
"Dclk1",-0.513437089733425,11.1211214176923,96.3665047121758,9.54687047744609e-23,1.67632816794156e-20
"Gabbr1",-0.593049011953419,10.5400268185765,96.157953682668,1.06073880328763e-22,1.8460610004827e-20
"Pcdh9",-0.49891346783133,11.3149490880307,95.906272702824,1.20453135054534e-22,2.0779222403355e-20
"Me3",-0.601506269044745,10.4758238276438,95.6680553707674,1.35855006990988e-22,2.32323875433458e-20
"Hsp90aa1",-0.627401578332741,10.3687115174676,95.342134359616,1.60167638492926e-22,2.7153937746568e-20
"Garnl3",-0.542363812363531,10.8171160127311,95.0021683315408,1.90176840836986e-22,3.19659636914545e-20
"Myo5a",-0.630114849934333,10.3427729916435,94.4844634980072,2.47023654881178e-22,4.11692135329935e-20
"Aatk",-0.654635694205311,10.3022133840011,93.5046319135149,4.05251022330331e-22,6.6971988278557e-20
"Nos1ap",-0.591058762814404,10.4776807930864,92.721836940224,6.01858195260549e-22,9.8634527233283e-20
"Pcdh7",-0.61076367075986,10.3952642162316,92.6707999465639,6.17580859962198e-22,1.0037475365303e-19
"Enpp2",-0.694124854033895,10.190529438391,92.4793804555611,6.80298992865965e-22,1.09661967161492e-19
"Zeb2",-0.563876379218838,10.6338852161454,92.2165731781142,7.7691401825947e-22,1.24217813683665e-19
"Celf4",-0.518066946495486,10.9251566155692,91.7660308255095,9.75547780901065e-22,1.53622154089722e-19
"Chrm3",-0.676824569634937,10.1748992860383,91.7642114737732,9.76445096166746e-22,1.53622154089722e-19
"Kcna1",-0.684339458910582,10.179312049219,91.5903632078848,1.06610934140809e-21,1.66397669112155e-19
"Nrxn3",-0.53553289570293,10.7750755503524,91.3404193865431,1.2096435997483e-21,1.87313787658662e-19
"Rtn3",-0.548456767768316,10.6808586536287,90.9352756198628,1.48449412455371e-21,2.2807860510526e-19
"Aldoa",-0.614170685259219,10.3542661164006,90.867140953354,1.5365018984214e-21,2.34239118870971e-19
"Thy1",-0.634163838004879,10.2895352337573,90.8409409664928,1.55698227162292e-21,2.35535487336434e-19
"Tuba4a",-0.766147553363408,9.99169063291566,90.8118091075983,1.58007522363461e-21,2.37204269832048e-19
"Unc80",-0.527302792051945,10.8115209025383,89.8272737224406,2.59886805104395e-21,3.87191962816897e-19
"Camk2a",-0.497810554989829,11.0940019619471,89.422953428505,3.18816022614766e-21,4.71416233138496e-19
"Gpm6b",-0.537746144052479,10.7260943376842,89.3853864360194,3.24927909464048e-21,4.76868079665669e-19
"Bsn",-0.629848468058195,10.2790663008825,89.0361045789623,3.87672255829972e-21,5.64737969122387e-19
"Csmd2",-0.645772856292652,10.2310736106515,88.6231773901472,4.77659691708012e-21,6.89508395492705e-19
"Rtn1",-0.527125480074811,10.7734210201349,88.6121295658531,4.80334842787046e-21,6.89508395492705e-19
"Cadm4",-0.755726386215846,9.99694046863751,88.5734210318076,4.89826626777947e-21,6.98038437841674e-19
"Stmn4",-0.694479889685908,10.1280924529598,88.5126337396528,5.05112444545612e-21,7.14643261470073e-19
"Cplx2",-0.666267075218498,10.1689635386997,88.4453901050274,5.22578254014427e-21,7.34073138817695e-19
"Son",-0.498364902924436,11.0616649165329,88.3608670547192,5.45391601203943e-21,7.60685902785584e-19
"Arf3",-0.709253287323918,10.0723875958099,88.3045420054714,5.61144572806014e-21,7.77145716112892e-19
"Tspan7",-0.625803755985262,10.2770812513436,87.851181472327,7.05690749948677e-21,9.70497502691657e-19
"Igsf9b",-0.548477322149047,10.6353701674918,87.8223011049899,7.16070156105644e-21,9.77933034025944e-19
"Tpi1",-0.726104370233122,10.0500909882838,87.6920206454797,7.64823147528994e-21,1.03731117374519e-18
"Tspan5",-0.678631602043777,10.1402101778974,87.6294247827163,7.89414772769127e-21,1.06333088501902e-18
"R3hdm1",-0.447877414415856,11.8495380747005,87.0278868430478,1.07001747289321e-20,1.43052515207466e-18
"Hecw2",-0.67108129082439,10.1478977529921,87.015817394346,1.07656728621504e-20,1.43052515207466e-18
"Grin1",-0.545007104679762,10.6154925034814,85.9771888077207,1.82023271674905e-20,2.40246285956958e-18
"Tspan2",-0.73541853119108,10.0525876615435,85.952833017705,1.8427901268204e-20,2.41602070893667e-18
"Dgkz",-0.617573043466391,10.2913103371133,85.8753667316928,1.91641229828483e-20,2.49590491775294e-18
"Cadps",-0.527990085285359,10.7109401892452,85.4781705576993,2.34273658836586e-20,3.03106958860546e-18
"Ncald",-0.581818101397534,10.4142396451546,85.2434050888492,2.63806876323837e-20,3.39086668613371e-18
"Camk2b",-0.557186249650184,10.5222271597007,84.869162953632,3.18776240981393e-20,4.07081399684421e-18
"Calm3",-0.699765781169475,10.0708686555045,84.7146954367831,3.44679059312259e-20,4.37319895511928e-18
"Chgb",-0.626440382554951,10.2563378231199,84.481572807681,3.87812532974296e-20,4.88892389325161e-18
"Prkcb",-0.537351935875789,10.615129034686,83.7442395014123,5.63109005472839e-20,7.05356796282092e-18
"Nfasc",-0.570128986165442,10.4606712485663,83.6725310911738,5.83909544722843e-20,7.26782601678445e-18
"1110008P14Rik",-0.651888668399841,10.173796623618,83.5755083178233,6.13281759531028e-20,7.58540822826239e-18
"Enc1",-0.65063268606102,10.1656431102356,83.4433108522826,6.55695696657935e-20,8.05505107859148e-18
