"","logFC","logCPM","LR","PValue","FDR"
"Mbp",-1.53918203741216,12.3045689878395,168.904565917539,1.28358502680758e-38,2.52429831371979e-34
"Plp1",-1.4578058975002,12.9945067563138,160.752198540516,7.75004727828012e-37,7.62062148873284e-33
"Mag",-1.45413003717501,11.0889563007882,116.213027049452,4.26888629980132e-27,2.79839726572976e-23
"Nfasc",-1.48874094691531,10.9802470899236,115.116985084071,7.41891928191586e-27,3.08570860536873e-23
"Enpp2",-1.5422362234785,10.8472612412707,115.006172744881,7.84528782001609e-27,3.08570860536873e-23
"Mobp",-1.428331760204,10.9671250391535,106.46281124492,5.83777956086044e-25,1.91342954739802e-21
"Mal",-1.3015109312349,11.2271078740992,97.990098311624,4.2047987332055e-23,1.18130816981742e-19
"Tmeff2",-1.32454472485405,11.130268872712,97.6095036302597,5.09587637526063e-23,1.25269380994844e-19
"Cldn11",-1.3170151766239,11.0831856057053,95.1473566034526,1.76728025853911e-22,3.86170372938112e-19
"Kndc1",-1.41505542043014,10.6527060859902,86.372444803656,1.49047281574176e-20,2.93116383943775e-17
"Qk",-1.2754424137128,10.9895132343459,85.0970104603899,2.84079734886806e-20,5.0788291511672e-17
"Ank3",-1.13575136645564,11.6858326613353,82.801916221475,9.07020061572949e-20,1.4864547109078e-16
"Fam214a",-1.39182562476921,10.555865676362,77.6247402813947,1.24599610935227e-18,1.88490457588629e-15
"Phldb1",-1.34197895972068,10.5960186102861,74.8903760979285,4.97589678418538e-18,6.98971329698498e-15
"Aspa",-1.41217857275696,10.475974359629,74.6807417528074,5.53332642796595e-18,7.25455983549189e-15
"Mog",-1.16471167246897,10.9479168223085,70.6443987076241,4.27780555370274e-17,5.25795775119488e-14
"Pcdh9",-1.10751722815299,11.1874906805399,69.7284002427447,6.80590768106975e-17,7.87323414446575e-14
"Opalin",-1.29175088133393,10.4614513660539,62.3064148132097,2.93965974191041e-15,3.21174158246722e-12
"Ptgds",-1.27939590555084,10.470708022128,61.1560592245904,5.27252494359918e-15,5.45734081793797e-12
"Sytl2",-1.2398234874567,10.5152981277451,60.3626372185284,7.88964047502362e-15,7.75788347909073e-12
"1700047M11Rik",-1.12629866505927,10.758647028219,59.8602270541522,1.01838787134067e-14,9.53695994180266e-12
"Fnbp1",-1.30150431948886,10.398759497538,58.4472758250729,2.08812529397803e-14,1.86659418324418e-11
"Gjc3",-1.15574460585912,10.6132632647354,56.8740863790155,4.64628174643217e-14,3.97277290544935e-11
"Ugt8a",-1.1884179001956,10.5366423555143,56.609691162066,5.31492552460574e-14,4.35513855695402e-11
"Scd2",-1.18061719247746,10.5629244580451,56.4752973657896,5.69088397704998e-14,4.4766769717066e-11
"Tspan2",-1.08457250567902,10.7706932929522,55.8763795596234,7.71742282695776e-14,5.83733989672889e-11
