"","logFC","logCPM","LR","PValue","FDR"
"Zbtb20",-1.26115618623219,10.0121617772218,111.847464535113,3.85885917516274e-26,7.58883245387504e-22
"Ptgds",-1.36617305471914,9.76466615324811,91.8851877480002,9.18539836550242e-22,9.03200221279853e-18
"Fyn",-1.24379084310204,9.86748621404477,89.067510567568,3.81566331572194e-21,2.50129449223292e-17
"Pcsk1n",-0.848985066137249,10.5322711803696,80.1244948310283,3.51547262318961e-19,1.72838211519117e-15
"Mbp",-0.964299852079707,10.1792707590209,78.0324624958621,1.01360996279567e-18,3.98673070566791e-15
"Penk",-1.3286830495894,9.6366089201628,73.4343319615277,1.04040599064965e-17,3.41010403535267e-14
"Bcas1",-1.10605576706285,9.87831388709201,71.8552901911178,2.3157185981432e-17,6.50584599301204e-14
"Atp1b1",-0.675081808570241,11.1983330263564,67.6019737007189,2.00067190700545e-16,4.91815171539614e-13
"Gm26917",-0.729219764350913,10.7174924572683,65.071977103303,7.22116976465004e-16,1.57790582879564e-12
"Hsp90ab1",-0.752230305494954,10.5632392036893,63.8601775361088,1.33570521011945e-15,2.62679786622092e-12
"App",-0.731743982689932,10.6478659845382,63.3257636882969,1.7519778765475e-15,3.13221790183484e-12
"Rtn1",-0.713918742504015,10.6975085070553,61.7727237041289,3.85477249692878e-15,5.85224818604969e-12
"Qk",-0.890196860264738,10.103522757174,61.7656901457149,3.86856637946944e-15,5.85224818604969e-12
"Adcy1",-0.983057137682378,9.90633390161308,60.3458867903953,7.95706561306051e-15,1.1177403739032e-11
"Stmn3",-0.785649804305806,10.3267130944571,59.5655673186194,1.18286749782928e-14,1.55081814748737e-11
"Cd9",-1.12901671841994,9.71567283252159,57.6192141510428,3.18102979143689e-14,3.90988324239987e-11
"Plp1",-0.741646779007411,10.4473936555311,56.8734127517628,4.64787357386747e-14,5.37676951198104e-11
"Calm1",-0.728405046425475,10.4672402436173,56.6837115185656,5.11857832787483e-14,5.59233118866591e-11
"Tecr",-0.768551811533152,10.3134609068193,56.1740322286378,6.6331847646284e-14,6.865695346378e-11
"Vcan",-1.13696255657408,9.68362534643614,55.6356493474841,8.7227371871226e-14,8.57706747609765e-11
"Gapdh",-0.665029958618437,10.7261691960644,54.507194200634,1.54879791260147e-13,1.4504123690105e-10
"Atp1a3",-0.654688110734331,10.7847622791925,54.3870474018903,1.64644527497938e-13,1.47177239898838e-10
"Tmem108",-0.964619658797659,9.85262348280766,53.0584045889375,3.237766568031e-13,2.76843118812598e-10
"Gnas",-0.744334547544592,10.3072057506622,52.7295358849354,3.8279105965236e-13,3.13665374130138e-10
"Sst",-0.525005868529012,12.4549559703099,51.9156003419266,5.79382543556786e-13,4.49051929958566e-10
"Syt11",-0.720582586749119,10.3802855288473,51.8677286030402,5.93681998318047e-13,4.49051929958566e-10
"Nap1l5",-0.687511425534361,10.501650020991,51.4213342448015,7.45242513785332e-13,5.42812565781568e-10
"Peg3",-0.573477317310749,11.2679388146349,49.5610765010108,1.92291135700505e-12,1.35057052667362e-09
"Eef1a1",-0.781542126031547,10.1255271442055,49.3646178796063,2.12544756218835e-12,1.35969735245814e-09
"Ubb",-0.703825985903055,10.3716208485122,49.3382887880929,2.15416642937222e-12,1.35969735245814e-09
"Ppia",-0.720127609691957,10.3086131446384,49.336738667839,2.15586930079139e-12,1.35969735245814e-09
"Cadm2",-0.576279470910943,11.211565037116,49.2859059023978,2.21246391125092e-12,1.35969735245814e-09
"Nfasc",-0.764124884314107,10.183465557064,49.2219351603767,2.28580331746674e-12,1.36220024367579e-09
"Cntnap5a",-0.727529904280718,10.2600081855457,48.8688103303795,2.73668188930015e-12,1.58292900102873e-09
"Eno2",-0.743402945848442,10.2041928192809,48.33606784882,3.59086387013852e-12,1.96942700475988e-09
"Ncdn",-0.917360403306782,9.84583376363859,48.3282681183809,3.60517503159543e-12,1.96942700475988e-09
"Slc22a17",-0.678928116040752,10.4358418485205,47.9103135946001,4.46168429006289e-12,2.37144549319937e-09
"Rtn3",-0.621130910537705,10.6944043463654,46.6293889678835,8.57643124511923e-12,4.36390605529523e-09
"Tspan7",-0.775205061443996,10.091345902442,46.6117132714961,8.65414096188925e-12,4.36390605529523e-09
"Usp29",-0.755712871767873,10.1386920223808,46.258265411584,1.03648377756523e-11,5.09587249239945e-09
"Gria2",-0.515843728099624,11.8268184791313,45.5913834815512,1.45681023236449e-11,6.9877146413854e-09
"Nptn",-0.687853545696989,10.3252144174581,45.4038933073101,1.60315383396678e-11,7.50657697590254e-09
"Pde10a",-0.744334540033902,10.135471364072,44.6913390237611,2.30675447561837e-11,1.05499147715141e-08
"Gm47283",-0.905189220629796,9.815696246986,44.4421932791589,2.61979565578403e-11,1.17092957651475e-08
"Hspa8",-0.640314383359804,10.4754400267266,43.7221772510876,3.78458753805629e-11,1.65394885607589e-08
"Hsp90aa1",-0.682617755272222,10.2910909716538,43.4842790862973,4.27379073883551e-11,1.8271384493465e-08
"Kif1b",-0.644917571007855,10.4347062103744,43.1973991481424,4.94864186245107e-11,2.0706381035524e-08
"Snhg11",-0.448730138991762,14.2669510702804,42.1760489787816,8.34154001445152e-11,3.39544263779852e-08
"Map1b",-0.589372618267162,10.7070968963757,42.1484451391909,8.46011844056378e-11,3.39544263779852e-08
"Chd3",-0.805046195591262,9.93835280579346,41.8782045137506,9.71394141227246e-11,3.75518948438606e-08
"Prkca",-0.911405289590947,9.77180683376705,41.8732947134652,9.73836386167441e-11,3.75518948438606e-08
"Sirt2",-0.888214710718156,9.81158283060182,41.6992443590474,1.06450121958205e-10,4.02586172775013e-08
"Tnr",-0.711840069630557,10.146371591257,41.1728644826499,1.39343662082015e-10,5.17043860095264e-08
"Brinp3",-0.803109595772547,9.92039552278555,40.9330260091161,1.57536326008876e-10,5.73723960609362e-08
"Cald1",-0.94594424124281,9.58058159983446,40.7637016704984,1.71794663640024e-10,6.14275246389948e-08
"Gjc3",-0.901238521208737,9.77982836375455,40.6066020773428,1.86176555339322e-10,6.53812167375556e-08
