"logFC","AveExpr","t","P.Value","adj.P.Val","B","Time_point"
-0.444871704472173,7.55640264036055,-2.81347689680605,0.00612211226063886,0.0374336402888981,-2.4962138260193,"P30"
-0.444869622886952,7.55146359522646,-3.1140107639326,0.00253603177934486,0.0213434964830804,-1.73542807265568,"P30"
-0.444354606387643,7.45677779445142,-3.45112812491982,0.000881937982484652,0.0107758730757293,-0.8317392837661,"P30"
-0.44414647122742,7.45230021739813,-3.06313280807841,0.00295617957097237,0.0235447649735278,-1.91964744942589,"P30"
-0.444002719934531,7.68855920569034,-2.69487526671614,0.00852755447826614,0.0466116263612949,-2.73894656450482,"P30"
-0.443693338821489,7.5170754436083,-3.66179309636924,0.000440476344044619,0.00689800823173672,-0.182335289210634,"P30"
-0.44323759246284,7.47167289454654,-3.63474019373787,0.000482233129252952,0.00736611226583229,-0.283319879352252,"P30"
-0.443228410179588,7.57342658716263,-3.00557457953919,0.00350900569201098,0.0265247955720952,-2.01784505722583,"P30"
-0.4430426790375,7.42686787501706,-3.14793163268089,0.00228756276608165,0.0202632200627972,-1.70984078424047,"P30"
-0.442443643489504,7.38962807621759,-3.81184514982828,0.000264578585542855,0.00486130406060547,0.234611358436507,"P30"
-0.441873545402789,7.75141088048412,-2.72710237757155,0.00780053865218655,0.0439661339523013,-2.62489277236545,"P30"
-0.441397064267927,7.45154421236807,-3.42590866814766,0.0009567205179613,0.0113627782477228,-0.918712236713241,"P30"
-0.441130637037844,7.47016525581193,-3.6277824412314,0.000493565295351801,0.00740203680940222,-0.30502745372936,"P30"
-0.44086719196474,7.43494368311441,-3.12831431538816,0.00242834146783866,0.0208871132280028,-1.76092554766574,"P30"
-0.44084404256718,7.42076181268521,-3.80527561988917,0.000270618988771539,0.00491150306516169,0.221517372495939,"P30"
-0.440179977138222,7.53759823104909,-2.99174978273286,0.00365535137365028,0.0270795142181697,-2.06280034071992,"P30"
-0.43997519930602,7.58352089216356,-2.73992830579325,0.00752727193202416,0.0430137380533494,-2.66783742269918,"P30"
-0.439664142811956,7.64552976351926,-2.89144166930425,0.00489853875285512,0.032494953675106,-2.27765703480259,"P30"
-0.43924919544667,7.40405604040381,-3.16332374792494,0.00218247454842044,0.0196369800883939,-1.67310959819455,"P30"
-0.438840110728672,7.56343917056094,-3.08198705572256,0.00279345945106003,0.0225880713564473,-1.82201153339293,"P30"
-0.438421970645498,7.39461485846534,-3.86808857714175,0.000217877477342697,0.00439484922368163,0.413794455997417,"P30"
-0.438082346947111,7.4007985874945,-3.02732491856248,0.00328971154487326,0.0254370091641606,-2.0447556428036,"P30"
-0.437620143127281,7.51800131650108,-2.87174592420237,0.00518434872409153,0.0335221433614385,-2.39548311296167,"P30"
-0.437274876586932,7.63422733118518,-2.93768412847358,0.00428360848182666,0.0296892864244625,-2.15332794132043,"P30"
-0.436493104951206,7.6710863722215,-2.73452726588818,0.00764126235762084,0.0433647480738681,-2.64528142971195,"P30"
-0.436041038596932,7.41612510798817,-3.8300045491531,0.000248544019731904,0.00474278215544968,0.298997790582375,"P30"
-0.435956925714668,7.53068342683856,-3.14914064401188,0.0022791405659932,0.0202369143796262,-1.6493311902659,"P30"
-0.435860697001377,7.60220553679575,-3.06670621442243,0.00292467870609216,0.0233879942577956,-1.83842082038171,"P30"
-0.434944923729288,7.38576109637494,-3.89265633723765,0.000200051211223966,0.00425194403872923,0.490021046512452,"P30"
-0.434490724111509,7.63879213730335,-2.92047840855521,0.00450356874520629,0.0306914373197883,-2.19581211613694,"P30"
-0.434297280067383,7.6579672725122,-2.75376641274635,0.0072422639272606,0.0419339509610417,-2.61294023783592,"P30"
-0.43419140650507,7.55807059729931,-2.87706783213203,0.00510564503790846,0.033186692746405,-2.37023685113266,"P30"
-0.433300679579379,7.45909214203195,-2.67927094022963,0.00890128758471314,0.0479482846495257,-2.8878798205165,"P30"
-0.433122826960676,7.45827679638245,-3.73574593159794,0.000343156952699102,0.00571418267393186,0.0222517071431243,"P30"
-0.432784316807773,7.702818397287,-2.70442954089039,0.00830583260940616,0.0458736573360282,-2.69582285625606,"P30"
-0.432721343876219,7.59270246271216,-2.92615911018245,0.00442981933311588,0.0303905257945649,-2.21779870103433,"P30"
-0.432545937901934,7.41809987709418,-3.82539294426869,0.000252525787548621,0.0047818850024832,0.284934730855936,"P30"
-0.432401359455734,7.48455378416587,-2.72949911915759,0.00774879652153337,0.0439078752514063,-2.75757820599743,"P30"
-0.432338040626417,7.4536591610944,-3.26329229056929,0.00160230244644252,0.0157953400530449,-1.38244797447079,"P30"
-0.432058351901206,7.41875553043202,-3.83996370382885,0.000240148609142531,0.0046788008547638,0.333446845352477,"P30"
-0.432011109301053,7.41455171132694,-3.83568226869466,0.0002437240550952,0.0046991263921342,0.316339015146924,"P30"
-0.431758185898802,7.45409642245207,-3.0932027611345,0.00270065474942402,0.0220933566883017,-1.83558953917398,"P30"
-0.431195665721948,7.46179304082512,-3.7215816428984,0.000360049514025801,0.00589706765480263,-0.0202312784252854,"P30"
-0.430925343228033,7.46618197500435,-2.88486922115474,0.00499225905051501,0.0328233294348741,-2.3725585837754,"P30"
-0.430515701559103,7.65291212156305,-2.69592158804775,0.00850301288692364,0.0465814499333093,-2.73901830122444,"P30"
-0.429842779360205,7.57827747700693,-2.97205586518073,0.00387360158290066,0.0280250921538709,-2.1082525360894,"P30"
-0.42973476988647,7.62056238944844,-2.96678523468086,0.00393402260570168,0.0282945408301225,-2.08932987653948,"P30"
-0.429578340041922,7.43928329292462,-3.65953331311777,0.000443828406837323,0.00693587002937568,-0.216633549934356,"P30"
-0.429446780429002,7.58970669363932,-2.99844328891483,0.00358380402565428,0.026844174856137,-2.0333988052068,"P30"
-0.428404863222109,7.5268477627487,-3.13579780680176,0.00237371164240306,0.0206175054508933,-1.68700071446685,"P30"
-0.427870989231677,7.61263645024728,-2.824344207159,0.0059362038673487,0.0367509935840946,-2.46852236499268,"P30"
-0.42774668325131,7.53407660689614,-3.10978484844372,0.00256868950885123,0.021496485032923,-1.75121429971929,"P30"
-0.427601555383551,7.51808977657377,-2.91365307924772,0.00459367552007342,0.0310837314361941,-2.27215306063989,"P30"
-0.427589897728289,7.38831812343833,-3.87244538230792,0.000214609195349956,0.00435071756908011,0.42632076613364,"P30"
