"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Time_point","SYMBOL"
"Gpr176",-0.82745084758783,8.01570319944043,-3.27794170050448,0.0014622158678151,0.0380430867072313,-1.14338736180737,"P30","Gpr176"
"Pdlim7",-0.82128052880678,8.27083166428397,-3.77242958386432,0.000281335101926458,0.0196384840427792,0.242899919200456,"P30","Pdlim7"
"Ppwd1",-0.82080715855369,7.88421501023882,-3.32390082418881,0.00126262903677273,0.0364971193821778,-1.02481154732675,"P30","Ppwd1"
"Lmtk3",-0.81984760203813,7.93770770454104,-3.42594240402525,0.000907140255275156,0.0327633643425069,-0.738469805549645,"P30","Lmtk3"
"Hikeshi",-0.819355456763111,7.65038025164895,-3.80660645018815,0.00024967926512965,0.01827799090905,0.375484177032607,"P30","Hikeshi"
"Ephb6",-0.816150665564631,7.87392693872746,-3.96183083061185,0.000143965093335253,0.0136074348346118,0.85790568949022,"P30","Ephb6"
"Cacna1e",-0.815589052765239,8.14585356476074,-2.80974805525995,0.00602206308133167,0.0775288707384545,-2.31942472381529,"P30","Cacna1e"
"Eef2",0.810300233088737,8.41556021426332,4.10357751556674,8.60532310916204e-05,0.0110498930464541,1.25473690948551,"P30","Eef2"
"Uqcrfs1",-0.800632852368677,7.96902168573391,-3.09091183293804,0.00261955082368651,0.0497714656500437,-1.63904870953495,"P30","Uqcrfs1"
"Cep350",-0.800625643537267,8.03334702113221,-3.19702800237972,0.00188703816364779,0.0420603944430948,-1.35769012098164,"P30","Cep350"
"Fam110b",-0.800556220107219,7.96145545458916,-2.90158502172586,0.00461573982366592,0.0673310304188084,-2.10900730784013,"P30","Fam110b"
"Moxd1",-0.798454036717478,7.77153379690375,-3.73926145994813,0.000315683337772735,0.0214291589377183,0.172994672536874,"P30","Moxd1"
"Rsl1d1",-0.798347716063811,7.65548926106949,-3.72954598588618,0.00032647685180767,0.0217429418875815,0.139394663387569,"P30","Rsl1d1"
"Hars2",-0.797551764622014,7.89914537941635,-3.61568324659804,0.000482117074386528,0.0261345731031145,-0.194895649585818,"P30","Hars2"
"Mtr",-0.7929272054621,7.4945844999328,-4.65157143085848,1.06596432380266e-05,0.00494106018904344,3.21181551892777,"P30","Mtr"
"Lsm1",-0.792710131124941,7.68739883049089,-3.44595978814325,0.000849512107308314,0.0321995274379248,-0.700065846771472,"P30","Lsm1"
"4632404H12Rik",-0.790617768668168,7.83962691060499,-3.67428260518025,0.000394859278386703,0.0231697805671313,-0.0215753056652828,"P30","4632404H12Rik"
"Rpl30",-0.787760483126607,8.07593101904405,-2.97739907837881,0.00368971622131352,0.0597637983178917,-1.91678698723596,"P30","Rpl30"
"Sst",-0.787392021679708,8.28365946585697,-2.64152478691241,0.00965354418009565,0.097645928051518,-2.69468391960826,"P30","Sst"
"Metap1",-0.786780275422292,7.88817736023027,-3.04995772565991,0.00296710957811877,0.0533865234212357,-1.7491394875401,"P30","Metap1"
"Cebpz",-0.785275180481783,7.86782722034903,-3.60421081972427,0.000501214039179455,0.0264384975654531,-0.228748142559516,"P30","Cebpz"
"Klhl13",-0.782883154244054,7.50485035198833,-4.79269821293622,6.07938875793187e-06,0.00494106018904344,3.72361339487773,"P30","Klhl13"
"Pde1a",-0.781627098460475,7.68120992950667,-4.09869284564207,8.76089277166921e-05,0.0110498930464541,1.30628407939743,"P30","Pde1a"
"Ddx10",-0.780797833558609,7.54072812216309,-4.50284939627138,1.90701141689956e-05,0.00556616390612436,2.68125828373489,"P30","Ddx10"
"Nus1",-0.778694848250915,7.71633258113047,-4.00503688985533,0.000123209860796572,0.0130765220159779,1.00262666995857,"P30","Nus1"
"Ahr",-0.777482221616051,7.88652297848688,-3.68572125348759,0.000379675194464947,0.0230490624152013,0.012188236504227,"P30","Ahr"
"Cntfr",-0.774207066095887,7.9032358547203,-3.14603377143843,0.00221124274255254,0.0461210881526252,-1.50164255720784,"P30","Cntfr"
"Nlk",-0.772388039438866,8.10574527646438,-3.12693551200934,0.00234548444696208,0.0474770912583819,-1.53940270383809,"P30","Nlk"
"Hs2st1",-0.770942487047654,7.67311441870221,-4.01760235666942,0.000117732823696322,0.0129281028608888,1.04314482925301,"P30","Hs2st1"
"Zfp810",-0.769567755372294,7.65317920220902,-4.21760746381082,5.64336583234484e-05,0.0093642250378042,1.69970729946777,"P30","Zfp810"
"Rnf112",-0.767804243889449,8.206437291665,-3.29237004337121,0.0013965802467229,0.0378684427720817,-1.10392850783354,"P30","Rnf112"
"Vma21",-0.767022655873906,7.75093696587943,-3.31133010384112,0.00131452019150146,0.037039706679024,-1.06663736645702,"P30","Vma21"
"Anapc5",-0.75740072152322,8.12567603635379,-3.21670231869431,0.00177425966566518,0.0408777678451341,-1.30448130031889,"P30","Anapc5"
"Rnf215",-0.756469102635012,7.57884978682789,-4.45273311627654,2.31434891325612e-05,0.00601410543755993,2.50432540071172,"P30","Rnf215"
"Cntnap3",-0.755942294310837,7.97034326012264,-3.39821648407907,0.00099306069901014,0.0328072461999393,-0.815543395810195,"P30","Cntnap3"
"Zfp672",-0.752914563938114,7.79496548094585,-4.63406472023717,1.14213223584829e-05,0.00494106018904344,3.11482711532768,"P30","Zfp672"
"Npy",-0.750729872013193,8.1572876159954,-2.82787229997962,0.00571677543396858,0.0763704893522084,-2.27618249134493,"P30","Npy"
"Gm49359",-0.750456536147023,7.58036592538428,-4.43299923239144,2.49681623897627e-05,0.00601410543755993,2.43572299567066,"P30","Gm49359"
"A330008L17Rik",-0.749892426478506,7.46939560066642,-4.90400955494523,3.8792059069824e-06,0.00494106018904344,4.13813183428179,"P30","A330008L17Rik"
"1110008F13Rik",-0.748239481773656,7.8853715021351,-3.19388084976126,0.00190568731128025,0.0420603944430948,-1.37355975366716,"P30","1110008F13Rik"
"Ilf3",-0.745307728319676,7.81572891594634,-2.95269249077435,0.00397074230215639,0.062471065129985,-2.00229291851983,"P30","Ilf3"
"Micu2",-0.745015182430756,8.03506289848172,-3.22528016991104,0.00172708674356784,0.0408777678451341,-1.28415368682543,"P30","Micu2"
"Cntn5",-0.744484358656752,8.78934427641494,-2.80761915426857,0.00605888535305748,0.0778686694170055,-2.30751091459135,"P30","Cntn5"
"Nkain3",-0.742503920705583,7.57786660308225,-4.99164173300155,2.71317440612119e-06,0.00494106018904344,4.44998567556871,"P30","Nkain3"
"Lrrc28",-0.740308246496607,7.69146749652512,-3.31675594030074,0.00129188213060927,0.0368186407223643,-1.0587284266994,"P30","Lrrc28"
"Pde10a",-0.740260163174474,8.61306520375045,-3.18830446345557,0.00193915428092652,0.0424418686882638,-1.38264374912933,"P30","Pde10a"
"Olfm3",-0.739969188570712,7.90129480911606,-3.8127302415053,0.000244378160688557,0.018092680660882,0.396465204766663,"P30","Olfm3"
"Riok3",-0.73362949251224,8.11050147104444,-3.2008797423125,0.00186444556218556,0.0419331777495169,-1.34687894706068,"P30","Riok3"
"Rfng",-0.730777902268537,8.1304893570203,-2.5366512747232,0.0128243730973296,0.11197796264218,-2.9363585470431,"P30","Rfng"
"4930453N24Rik",-0.729577311456282,7.79125552325722,-3.41640833382233,0.000935863766656039,0.0328072461999393,-0.771788720224536,"P30","4930453N24Rik"
"Fam160b1",-0.728658404541586,7.75318598864296,-4.53506731542158,1.6827592628785e-05,0.00546311452865814,2.77380603847482,"P30","Fam160b1"
"Pfas",-0.72582556045514,7.50250868933457,-4.03280518471499,0.000111417671687047,0.0124172500669728,1.0830368184327,"P30","Pfas"
"Marc2",-0.725694914831596,7.42396775787857,-4.64909336378151,1.07643854375833e-05,0.00494106018904344,3.2036049112614,"P30","Marc2"
"Ankrd49",-0.725264304117267,7.77982238795799,-4.01255610881368,0.000119903763462869,0.0129756724895253,1.02411643595371,"P30","Ankrd49"
"Lama4",-0.722798103429897,7.64346795451247,-3.43350927825189,0.000884936252039087,0.0325508324826397,-0.742829997724122,"P30","Lama4"
"Ankrd33b",-0.722298061511194,7.73614112465985,-3.26197067716795,0.00153823131919639,0.0389355025777609,-1.20591795068517,"P30","Ankrd33b"
"Garnl3",-0.720470778872463,8.34146597483137,-2.97634769498236,0.00370129097594755,0.0598215145398276,-1.9104056774292,"P30","Garnl3"
"Sec22a",-0.720318322588486,7.90811676742306,-3.36415675238729,0.00110909012200379,0.0347238122988075,-0.912544009637875,"P30","Sec22a"
"Atic",-0.720312275237879,7.44934978370663,-4.70787738527997,8.52938200220468e-06,0.00494106018904344,3.41702688883753,"P30","Atic"
"Nwd2",-0.720192393062686,7.74758192280579,-4.19313811113417,6.18173528774519e-05,0.0100345689986073,1.61618382449827,"P30","Nwd2"
"Prkg1",-0.719946077685081,7.5646217124256,-3.72616910130669,0.000330309925543537,0.0217429418875815,0.11833153871676,"P30","Prkg1"
"Dpp10",-0.719539175105253,8.19483494452421,-2.92053660781519,0.00436607918268768,0.0657318022155207,-2.05123297595499,"P30","Dpp10"
"Prkcg",-0.715873167000263,8.04365396170055,-2.83576212327191,0.00558836183638963,0.0755947424498576,-2.26529586049334,"P30","Prkcg"
"Brsk1",-0.715843218508684,7.80174927938506,-3.4222588923993,0.000918137855481779,0.0328072461999393,-0.754681705103051,"P30","Brsk1"
"Grin2a",-0.715615565550625,8.99215346002688,-2.91997417011427,0.0043733058652642,0.0657318022155207,-2.04502137756635,"P30","Grin2a"
"Dalrd3",-0.714650236738257,8.16042347973704,-2.6100497924029,0.0105212173130782,0.101896147440668,-2.76820004018711,"P30","Dalrd3"
"Tmem161b",-0.713448722350089,7.99472742051512,-3.2795239385568,0.00145487964336522,0.0380430867072313,-1.13977288065453,"P30","Tmem161b"
"Sgf29",-0.713023714527271,7.74155331562085,-4.27980086217014,4.47036910058127e-05,0.00794767763667627,1.90277493403892,"P30","Sgf29"
"Ctnna2",-0.712581488539341,8.18015791545482,-2.86196226912614,0.00518066599801691,0.0723304960849912,-2.19224556090275,"P30","Ctnna2"
"Ptprg",-0.71226994043828,8.09262913196921,-3.32308505825627,0.00126593731351065,0.0364971193821778,-1.02140532505819,"P30","Ptprg"
"Tpm3",-0.711766653728835,7.91574994721274,-3.55783493235312,0.000585959018971103,0.0276173893352259,-0.363353902957174,"P30","Tpm3"
"Ablim3",-0.7076651408311,7.60301040028654,-4.43714788806352,2.45733776096685e-05,0.00601410543755993,2.44898211448179,"P30","Ablim3"
"Gm40841",-0.707227783024061,8.726845946731,-3.08926875384889,0.00263273387200855,0.0498949843205276,-1.6324184713954,"P30","Gm40841"
"Ppil3",-0.706486114389107,7.80653134650251,-3.19633907776761,0.00189110592193939,0.0420603944430948,-1.37515562307112,"P30","Ppil3"
"Cdh12",-0.705878851443223,7.82327333409852,-2.78097649591703,0.00653745485842437,0.0802807834510682,-2.41896480816404,"P30","Cdh12"
"Prpf40b",-0.703898345095513,7.91356353063178,-3.25814527117629,0.00155697961441062,0.0391427221914396,-1.20194619654657,"P30","Prpf40b"
"Serp2",-0.702997089706699,7.85066269994752,-3.40682892078711,0.000965584335346218,0.0328072461999393,-0.796488001967681,"P30","Serp2"
"Myo18a",-0.702903976375559,7.92406316302538,-3.21971414669054,0.00175756106030113,0.0408777678451341,-1.30359485956753,"P30","Myo18a"
"Epha5",-0.70281964989022,9.1717663709015,-3.25342860770419,0.00158039020805253,0.0394674705134723,-1.21089075756643,"P30","Epha5"
"Tcp1",-0.701797034563164,8.20164658882926,-3.05740768762986,0.00290086348887015,0.053070059841189,-1.71294635893781,"P30","Tcp1"
"Polg",-0.700829569522483,7.91769598842454,-3.08193731524214,0.00269231090205349,0.0505112701146569,-1.66418944617816,"P30","Polg"
"Trmt13",-0.700112090952952,7.92711495926917,-2.83604204681489,0.00558385478602087,0.0755947424498576,-2.27738357392416,"P30","Trmt13"
"Camk1d",-0.700004850962668,7.96577467785594,-2.69994207537847,0.00821297515078921,0.0896583120627822,-2.58932081491841,"P30","Camk1d"
"Ints11",-0.699899918119276,7.70077705899694,-2.93870172084448,0.00413850842664141,0.0637159637561472,-2.05982898726431,"P30","Ints11"
"Rabggtb",-0.699757573967349,7.8194522925186,-3.00048328948512,0.0034438559056095,0.0579172793855544,-1.88353641021509,"P30","Rabggtb"
"Tubgcp4",-0.698768947303414,7.71448101702627,-4.24875253375612,5.0231004970786e-05,0.0087226724213223,1.80086981186549,"P30","Tubgcp4"
"Gucy1a2",-0.697667958104216,7.52130435214367,-4.62801670024118,1.1696523337876e-05,0.00494106018904344,3.12602710233284,"P30","Gucy1a2"
"Atp5o.1",-0.697174957274349,8.0450103326669,-3.01275716854942,0.00331938675435415,0.0569789905626723,-1.83244698839048,"P30","Atp5o.1"
"Brox",-0.697018612065424,7.82713708709613,-3.7704946663095,0.000283237052229029,0.0196384840427792,0.268090043982538,"P30","Brox"
"Lmo4",-0.695060792058126,7.64454880299031,-3.60131818557251,0.000506140990916954,0.0264384975654531,-0.252881191574602,"P30","Lmo4"
"Lpcat4",-0.6946698934913,7.76811709614993,-3.57695518540541,0.000549496372814639,0.0269940093145192,-0.310517273933432,"P30","Lpcat4"
"Dnaja3",-0.691500555007074,7.59420224855118,-3.52226463600849,0.000659958694303084,0.0291592400613085,-0.488840005521267,"P30","Dnaja3"
"Hirip3",-0.690312806302041,7.51977210996091,-3.41127358769696,0.000951685802925925,0.0328072461999393,-0.833302428701945,"P30","Hirip3"
"Cacnb1",-0.689984011007886,7.49240758611214,-5.33792327005259,6.40400036212187e-07,0.0047818670703964,5.78757124204723,"P30","Cacnb1"
"Cers6",-0.689485445630623,8.71479781293421,-2.78810592942768,0.00640611720776966,0.0798412169877835,-2.35206605528726,"P30","Cers6"
"Pik3r3",-0.687342508492905,7.752867874272,-3.05839988522739,0.0028921449487168,0.053070059841189,-1.75650896281326,"P30","Pik3r3"
"Luzp2",-0.686773533888056,8.35451186019437,-2.58805795605391,0.0111686510873683,0.105033145679319,-2.80218885606927,"P30","Luzp2"
"Zc2hc1a",-0.685708993755045,7.76428206109545,-2.96225930452066,0.00385966044814631,0.0613247342569587,-1.98561849631305,"P30","Zc2hc1a"
"Capza1",-0.685318885895425,7.8238413889661,-3.28835393720978,0.00141456715528797,0.0378684427720817,-1.12603266286709,"P30","Capza1"
"Mllt3",-0.684849649097706,7.99968171135141,-3.71272280272664,0.000346001183179355,0.0220819729470106,0.0898072379244477,"P30","Mllt3"
"C1qbp",-0.684573868648071,7.71314241443971,-3.28974198868202,0.00140832610531117,0.0378684427720817,-1.13319467857878,"P30","C1qbp"
"Atp9b",-0.683785305533809,8.04608663406389,-2.83006800711099,0.00568076960135764,0.0761549490365126,-2.27852786968044,"P30","Atp9b"
"Rora",-0.682069343081865,8.22826454385771,-2.3874935620101,0.0189464568457219,0.133296710289679,-3.23181166879531,"P30","Rora"
"Tbck",-0.681497497021693,7.68446479605001,-2.9708572820866,0.00376228196236557,0.0604149664795348,-1.99476784756493,"P30","Tbck"
"Ccl25",-0.680357543940294,8.10174963342404,-2.87087160350103,0.00504837252220766,0.0711249011760841,-2.17626488639359,"P30","Ccl25"
"Srcap",-0.679017672316068,8.22684672560818,-3.11336991502072,0.00244540004884421,0.048178897532242,-1.5707960150561,"P30","Srcap"
"Dnajc6",-0.678961352027175,8.2764219987949,-3.05377610697221,0.00293298279828038,0.0532860889410208,-1.72037761477246,"P30","Dnajc6"
"Rhbdl1",-0.676451843315748,8.7284126877799,-2.99273136107462,0.00352467691224481,0.0584861388971822,-1.869629046287,"P30","Rhbdl1"
"Adgrb2",-0.675405243683462,7.72365051248755,-4.05677763819975,0.000102114327875302,0.0119138700975763,1.16921412834132,"P30","Adgrb2"
"E330009J07Rik",-0.675290085419047,7.60747841786297,-4.66993969542817,9.91349266946882e-06,0.00494106018904344,3.26899800854611,"P30","E330009J07Rik"
"Sh3bgrl3",-0.673349198345665,7.59329246472557,-3.97360391376669,0.000137999887654521,0.0133824046898222,0.899188286306169,"P30","Sh3bgrl3"
"Zfp277",-0.673012367631769,7.62269551709012,-3.57962366135877,0.000544581633940639,0.0269940093145192,-0.318063282052662,"P30","Zfp277"
"Kcnip2",-0.672948233042264,7.82775086773994,-3.10689987035414,0.00249443516720701,0.0486757987792756,-1.6095587506556,"P30","Kcnip2"
"Eif1b",-0.672911113273594,7.95650459493367,-3.08489798853909,0.00266810268077551,0.0502531030158812,-1.65500186068125,"P30","Eif1b"
"Armcx3",-0.672559881271716,8.19895585641599,-3.4556122759682,0.000822972770931237,0.0320481868864422,-0.659988915765778,"P30","Armcx3"
"Vps37a",-0.672038514533794,8.08109946123446,-3.63865924575009,0.000445924649372694,0.0247131515730263,-0.132706105544964,"P30","Vps37a"
"Gm2824",-0.671830475982047,7.39697515003444,-4.37433035346662,3.12514715698376e-05,0.00686337465329344,2.22535006583264,"P30","Gm2824"
"Atp6v0d1",-0.668866600541393,7.9458060954856,-2.7885877002951,0.0063973296626398,0.0798412169877835,-2.38545891835666,"P30","Atp6v0d1"
"Cdk11b",-0.667268642983101,8.21360396744808,-2.4072738301996,0.0180076141318023,0.129839510321659,-3.1930672510621,"P30","Cdk11b"
"Dtd1",-0.66703023228366,7.68481783240169,-4.06731667339022,9.82642789633824e-05,0.0116466566828504,1.20394047653503,"P30","Dtd1"
"Sept11",-0.666103308588105,8.06709670442192,-2.46272534952749,0.0155925996131049,0.1231456499053,-3.09428955633039,"P30","Sept11"
"4732463B04Rik",-0.665829921810458,7.50417094898407,-3.96751717719096,0.000141053767330124,0.0135031856494108,0.871355807988381,"P30","4732463B04Rik"
"Gnai3",-0.663843441581391,7.51506193650699,-3.46683842545812,0.000793089777584813,0.0320481868864422,-0.671673320316288,"P30","Gnai3"
"Ndufs5",-0.663098793326259,8.09210323076531,-2.76705669691584,0.00680099886803541,0.0815859173938341,-2.42409488404255,"P30","Ndufs5"
"Adal",-0.661515794983854,7.64803327181975,-3.59967197744669,0.000508965377693425,0.0264384975654531,-0.254731569186446,"P30","Adal"
"Nlgn1",-0.661267113620445,8.22193948441438,-2.29279907155367,0.0240692431956481,0.150649655441663,-3.42199040013972,"P30","Nlgn1"
"Csnk2a1",-0.66034816354066,8.00026226705583,-2.69083723632233,0.00842381327780736,0.0906569500574665,-2.60641532011618,"P30","Csnk2a1"
"Taok1",-0.660033718822025,8.2795922733601,-2.73753404484451,0.00739232243408457,0.0847517623939806,-2.47504157082533,"P30","Taok1"
"Car4",-0.658942137694451,7.51898480564089,-3.78854774500553,0.000265957221071391,0.0192806074732046,0.301722376113661,"P30","Car4"
"Rbak",-0.657404538372911,7.61285862040103,-4.12958316300937,7.82071268889099e-05,0.0108143077125832,1.40789974750738,"P30","Rbak"
"Rnf146",-0.657025902606496,7.91349915870536,-2.59406262297206,0.0109883986844986,0.104522768123759,-2.83355145904856,"P30","Rnf146"
"Ildr2",-0.656841303842439,7.91213422048494,-2.9224725715852,0.00434128824264085,0.0657318022155207,-2.06986044550557,"P30","Ildr2"
"Atpaf1",-0.655601881308252,7.8304491436723,-3.02590289726948,0.00319070137722739,0.0559271530135139,-1.81831970211755,"P30","Atpaf1"
"Klf6",-0.654271148700357,7.60745483529205,-4.45266133707946,2.31498864686191e-05,0.00601410543755993,2.50256257010106,"P30","Klf6"
"Uba2",-0.653930664429207,7.91654386321541,-2.42091202224101,0.0173846340029404,0.128833291648064,-3.22277848188737,"P30","Uba2"
"Nup50",-0.653924846627808,7.89639020378536,-2.62773523973975,0.0100253791837286,0.0997903973837398,-2.76212636169762,"P30","Nup50"
"Tmem44",-0.651672309068317,8.42439251015025,-2.69705325443909,0.00827934537296872,0.0899258302326341,-2.56002659736354,"P30","Tmem44"
"Suco",-0.651169845348464,7.8691204720835,-2.6703750906262,0.00891570218008837,0.0929632376341108,-2.67006205858743,"P30","Suco"
"Fdx1l",-0.650119081347201,7.64836686597462,-3.45611005947037,0.000821625534936587,0.0320481868864422,-0.672392011958122,"P30","Fdx1l"
"Derl2",-0.648984171892796,7.67194690721103,-3.3060348663288,0.00133697145374749,0.0374434505928315,-1.09388648333017,"P30","Derl2"
"BC037034",-0.648982807219973,7.82314271884551,-3.01464468082919,0.00330061898044295,0.0569185263902251,-1.84764528058153,"P30","BC037034"
"Elmod1",0.648924653712537,8.5723606964414,3.135235847158,0.00228623588806183,0.0471583518678389,-1.51470253056813,"P30","Elmod1"
"Nr4a1",-0.648464857137093,7.3994406687014,-4.56401901666011,1.50318422475475e-05,0.00534489362202082,2.89632632781599,"P30","Nr4a1"
"Ccnh",-0.64759009463688,8.124435621196,-2.51972687763121,0.0134159209876007,0.114210414590321,-2.97147292428813,"P30","Ccnh"
"Lypd1",-0.647506234728767,7.37942099405773,-3.94658538362799,0.00015205688891149,0.0140173924629888,0.77927691269583,"P30","Lypd1"
"Hspa14",-0.646864520129332,7.64097727633857,-3.02148972440408,0.0032333784389113,0.0564103663629689,-1.86086569754352,"P30","Hspa14"
"Arih2",-0.646756967099035,7.82727751992674,-2.82536090770166,0.00575821420989599,0.0763704893522084,-2.31618206908457,"P30","Arih2"
"Lypla2",-0.646648118937481,7.82013344286944,-3.12979402987998,0.00232492069606389,0.0474770912583819,-1.5501463236461,"P30","Lypla2"
"Nell1",-0.646642543182984,7.51801847583477,-3.88816137194959,0.000187279373422348,0.0155663110806575,0.617607445885527,"P30","Nell1"
"Ap2b1",-0.645102623093989,8.34286390499521,-2.92516511205893,0.00430702446569951,0.0655354039657254,-2.03357587933115,"P30","Ap2b1"
"Psmd6",-0.64448106382652,7.59739644812447,-3.30558906778842,0.00133887790388188,0.0374434505928315,-1.10756271294236,"P30","Psmd6"
"2300009A05Rik",-0.64406644358133,7.97547780415929,-2.8613027907583,0.00519058389834057,0.0723304960849912,-2.20946234205641,"P30","2300009A05Rik"
"Sntg1",-0.643870158879654,8.7637589410849,-2.81378315613879,0.00595283188414435,0.0772657999356827,-2.2931358813702,"P30","Sntg1"
"Cdh9",-0.643187248186715,8.15648835640296,-2.54839579035105,0.0124277653546371,0.110228354327671,-2.90705816683292,"P30","Cdh9"
"Anapc16",-0.642266693409222,7.73680103080227,-3.82429068930507,0.000234661738893322,0.01785943577895,0.432951028780782,"P30","Anapc16"
"Ocel1",-0.641136739171761,7.55130119416368,-3.61514259198969,0.000483001351041891,0.0261345731031145,-0.222971138024692,"P30","Ocel1"
"Adam15",-0.640947724682937,7.84810143910555,-2.53877761218509,0.0127517347510383,0.111757280969487,-2.96815262133235,"P30","Adam15"
"AW209491",-0.64052097173801,7.79677034887272,-3.10840364074292,0.00248295757251381,0.0486757987792756,-1.61100765225488,"P30","AW209491"
"Jpx",-0.640290947588095,7.70036052321845,-4.18077394464232,6.47222407596421e-05,0.0102062881333628,1.57510350237409,"P30","Jpx"
"Rps27a",-0.639704397443896,8.01759934813053,-2.75414948974822,0.00705400032090519,0.0831985671711424,-2.46002705146982,"P30","Rps27a"
"Ugdh",-0.638322639238814,7.88850011829733,-3.46065673962095,0.000809415910473101,0.0320481868864422,-0.642979578398816,"P30","Ugdh"
"Man2b1",-0.637287655794093,7.90157055354914,-2.83164894919194,0.00565497365307112,0.0761549490365126,-2.29227674391372,"P30","Man2b1"
"Dok6",-0.636835340878895,7.80192960267294,-2.77972742963638,0.00656071669447745,0.0803096255043657,-2.44145717737269,"P30","Dok6"
"Dcp1b",-0.636116424970984,7.79612634185294,-3.73944158781173,0.00031548646335734,0.0214291589377183,0.173931486422559,"P30","Dcp1b"
