"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Time_point","SYMBOL"
"Fkbp2",0.382532163295424,7.80389701932719,3.38230667364034,0.000823397172592808,0.0146975985651582,-0.691251016565365,"P30","Fkbp2"
"L1cam",-0.380987950628329,8.06067858635518,-3.13349125776192,0.00191450129591073,0.0259667197427314,-1.39719219991376,"P30","L1cam"
"Nrxn2",0.380892190402475,8.53579801134569,3.17442028716799,0.00167225466535246,0.0240282520652134,-1.28538527406424,"P30","Nrxn2"
"Trp53i11",-0.380291174952917,7.34495059771042,-5.09976718279201,6.34819584463113e-07,9.73476399521599e-05,5.74140899052215,"P30","Trp53i11"
"Mgst3",-0.377761300725291,7.3950081901799,-4.45874055925778,1.20282438704389e-05,0.000799824995066177,3.0389853956468,"P30","Mgst3"
"Rasal2",0.377590240961389,8.71302943549768,3.45436656740252,0.000638783221920522,0.0125649663076199,-0.486038274238049,"P30","Rasal2"
"Pdcd5",-0.37740326153005,7.59700927996035,-4.02925257912727,7.25023091009583e-05,0.00282270647971296,1.42467395349821,"P30","Pdcd5"
"Stard3nl",-0.376244478837539,7.6610670521115,-3.77923031669793,0.000192980246028687,0.00537056877281317,0.561440928461264,"P30","Stard3nl"
"Cyld",0.376151875156328,8.16368199565479,2.88256888371685,0.00425635697440796,0.0439921132127942,-2.05617483505422,"P30","Cyld"
"Trappc13",-0.375475755153575,7.45546900441212,-4.44215727050544,1.29263189709692e-05,0.000830156929468909,2.97526874528754,"P30","Trappc13"
"Mtif2",-0.375369898845392,8.12452394819186,-3.17843019338586,0.00165011355780607,0.023890083378333,-1.27394693864533,"P30","Mtif2"
"Pycr2",-0.374478081159031,7.50171317921429,-4.56121792509338,7.6724016961823e-06,0.000594334292217668,3.44415100027319,"P30","Pycr2"
"Wdr70",-0.374394972110364,7.60007847935152,-3.8830746640836,0.000129286073730391,0.0040966034540421,0.913434096703993,"P30","Wdr70"
"Siah1a",-0.373912782628784,7.49653902414578,-4.47413543386126,1.12483543590358e-05,0.000754644059408884,3.09901968642037,"P30","Siah1a"
"Cnst",-0.373384621446859,7.54902127265125,-3.70329602614112,0.000257241639927544,0.00664231505984731,0.303521429533918,"P30","Cnst"
"B3galt2",-0.372878214997427,7.84334225931666,-3.41321969395592,0.000738816825210088,0.0137025857342886,-0.598100600898126,"P30","B3galt2"
"Cox16",-0.372540671191278,7.75671041095354,-3.12978079780116,0.00193799296727384,0.0262026615026592,-1.42052684648381,"P30","Cox16"
"Dclre1c",-0.371885056058786,7.74105560644604,-2.98089958253119,0.00313167824299506,0.036035881038078,-1.82770547590818,"P30","Dclre1c"
"Lpar1",-0.371637738924065,7.27841973452352,-6.00836105701228,5.93684250631919e-09,2.23047172962412e-05,10.1027085091289,"P30","Lpar1"
"Mcc",-0.371375221260053,7.39068120895346,-4.82498562152476,2.32542114458211e-06,0.00023612452000527,4.54235530545371,"P30","Mcc"
"Abcf3",-0.37129648553197,7.50380058924822,-3.97603257946504,8.96726243763162e-05,0.00317099658094318,1.2339173979114,"P30","Abcf3"
"Skp2",-0.370826425916197,7.44799037534635,-4.37004847117161,1.76357045718554e-05,0.00102521410047354,2.69384070522046,"P30","Skp2"
"Atp11c",-0.369976228755291,7.42769240555774,-4.14267593984265,4.57496411324721e-05,0.00196435887696798,1.8312535135394,"P30","Atp11c"
"Swt1",-0.369966967714195,7.86015370311726,-3.26018635560916,0.00125381779895785,0.0196274727945193,-1.04584969469387,"P30","Swt1"
"Golt1b",-0.369445880191537,7.46303862003426,-4.87451707314536,1.84772897849794e-06,0.000201215007890341,4.7430931312387,"P30","Golt1b"
"Gnptab",-0.369051148345097,7.68509865911284,-3.29298622138312,0.00112126236427538,0.0182503714526736,-0.961858078172774,"P30","Gnptab"
"Chrm2",-0.368837004406518,7.31326427098043,-5.50091635042814,8.65423432090743e-08,2.90031171616089e-05,7.59358952224177,"P30","Chrm2"
"Mindy2",-0.368646122660993,7.70372411849593,-3.39773013347311,0.00078012808816114,0.0141418264375236,-0.648551665228469,"P30","Mindy2"
"Dennd6a",-0.368134197993021,8.01945515996539,-3.20253245593426,0.00152264547098732,0.0224849367892823,-1.2069985385971,"P30","Dennd6a"
"Pip4k2a",-0.368103802266633,7.62368899510871,-3.7524842024538,0.000213653758905393,0.00579564745276219,0.472061182090847,"P30","Pip4k2a"
"Phactr2",-0.367376577101772,7.2738656410679,-5.93165914635189,8.99985485976065e-09,2.25416364720805e-05,9.71411314770546,"P30","Phactr2"
"Usp9x",-0.366908600855341,8.55116023930699,-3.05906757132407,0.00243974408422494,0.0302861997212995,-1.59642062817387,"P30","Usp9x"
"Cdk17",-0.366856898920307,8.21369972000107,-2.96121366944873,0.00333224262934815,0.0376026777142569,-1.85251208426844,"P30","Cdk17"
"Supt16",-0.364810118467266,7.70822257725702,-3.40800223447525,0.000752498228591798,0.0138585090432323,-0.617576930405408,"P30","Supt16"
"Csrnp3",-0.364113910911785,8.71056831772066,-3.30163992126367,0.00108852894943902,0.0178585295329363,-0.930786457394791,"P30","Csrnp3"
"Mgat4c",-0.362243764650565,7.70661821328705,-3.26429536060901,0.00123644921965986,0.0195182341103449,-1.04344101325532,"P30","Mgat4c"
"Sorl1",0.362086991557351,8.64902603294239,3.10393935543245,0.00210912489925135,0.0275616773790863,-1.4768367230327,"P30","Sorl1"
"Pcdhb14",-0.361426091445173,7.50915726327306,-3.83681513598403,0.000154706594277198,0.00466853553975449,0.748378659273816,"P30","Pcdhb14"
"Clip4",-0.361375043230211,7.56798521335422,-4.18953002086983,3.77142410950274e-05,0.00176015408439774,2.00714230935596,"P30","Clip4"
"Rnf141",-0.360948800252578,7.6728654091306,-2.74619803130675,0.00642749329301985,0.0567522733299073,-2.4468777010238,"P30","Rnf141"
"Bcl7b",-0.360228286749536,7.47851883256265,-4.39170638569898,1.60713479435735e-05,0.000958413559111201,2.77761090889938,"P30","Bcl7b"
"2610021A01Rik",-0.360226878944965,7.6007965725629,-3.40724498203616,0.000754503468090583,0.0138614646925003,-0.631350644126957,"P30","2610021A01Rik"
"Pcnt",-0.360188536506848,7.48171678748188,-4.11162947819542,5.19467868908097e-05,0.00218060422736058,1.72140893366728,"P30","Pcnt"
"Rab2b",-0.36017765833483,7.48340615545228,-4.52986789355628,8.8112423363363e-06,0.000636612258800298,3.32105600361407,"P30","Rab2b"
"Erp44",-0.35951474813066,7.60273524744008,-3.41418331409018,0.000736315539909645,0.0136947400170324,-0.609895432632505,"P30","Erp44"
"Gtpbp8",-0.35865891397563,7.85197496957031,-3.02968578008309,0.0026813966509181,0.0327609990812986,-1.68506355978377,"P30","Gtpbp8"
"D3Ertd254e",-0.357790797830785,7.58879533351245,-3.59700601664253,0.000381661955175206,0.00880611457241134,-0.0386456334078495,"P30","D3Ertd254e"
"Irf2",-0.357003418818886,7.76605349627837,-2.8606223287948,0.00455304553725765,0.045554705948008,-2.1375031244315,"P30","Irf2"
"Zfp655",-0.35676078859297,7.58127987071631,-3.44159204116161,0.000668396028523333,0.0129078286072538,-0.529316816976976,"P30","Zfp655"
"Narf",-0.355765891608009,7.55705611115925,-3.9199990924578,0.000111890813427666,0.00378000829072078,1.04028746810878,"P30","Narf"
"Fbxo18",0.355192051295849,7.83622331374411,3.50642988579873,0.000530330273064437,0.0108491069958072,-0.314966239510795,"P30","Fbxo18"
"Adprhl2",-0.354908134635322,7.67397793806376,-3.63863764204703,0.000327372516863243,0.00796705730678505,0.10074750609507,"P30","Adprhl2"
"Ndel1",-0.354896170268383,7.6761205606469,-3.09811195245216,0.002149593916823,0.02777132947747,-1.51935641541163,"P30","Ndel1"
"Wrnip1",-0.354858854928887,7.51011174723374,-4.17268158468599,4.04347481572554e-05,0.00179779111037643,1.94682196861118,"P30","Wrnip1"
"Manf",-0.354498455006639,7.49455040867986,-3.55349951536448,0.000447367160775795,0.00977185129671315,-0.194764232165187,"P30","Manf"
"B3galt1",-0.354419073699885,8.15398709741963,-3.14674957893604,0.00183269187687864,0.0253140565493863,-1.36087761146374,"P30","B3galt1"
"Nkain3",-0.353895001802188,7.37320094456399,-4.94295447898963,1.34080799455075e-06,0.000159917956683402,5.04986865112764,"P30","Nkain3"
"Rbsn",-0.35375617628536,7.54350593834139,-3.36029495784434,0.000889037605276199,0.0156080106683303,-0.785731707267308,"P30","Rbsn"
"Gm5468",-0.353053104800454,7.48642666306785,-4.53577838828606,8.58479707752942e-06,0.000632413384711334,3.34452906692836,"P30","Gm5468"
"Igdcc4",-0.352804479121389,7.53084229353525,-4.00981565291551,7.8374935414233e-05,0.00295934303870627,1.35553016948815,"P30","Igdcc4"
"Antxr1",-0.352509451594388,7.55194982714873,-3.60708434370084,0.000367792776463576,0.00866330696660599,-0.0115773635817522,"P30","Antxr1"
"Selenoh",-0.352161423253204,7.3283397833008,-5.20207016267763,3.86057051174914e-07,6.90674448221024e-05,6.20309271037747,"P30","Selenoh"
"Eif3f",-0.35209603068615,7.63493936768007,-3.38263371843881,0.000822456896437778,0.0146975985651582,-0.701667382605546,"P30","Eif3f"
"Eif4e2",-0.352005122369083,7.60203708041613,-3.55769675320948,0.000440593348390319,0.00968017081814286,-0.162835599090097,"P30","Eif4e2"
"Mfsd8",-0.351736194933506,7.73990786881284,-2.93287841084599,0.00364162149615933,0.0399461955067755,-1.95469644899315,"P30","Mfsd8"
"Epha6",-0.351377462322987,7.83746329553399,-3.01949192889131,0.00277024857611424,0.0333445524933627,-1.71332425259157,"P30","Epha6"
"Eif4a3",-0.350898900511879,7.48685478836952,-3.79652123272822,0.000180637152284396,0.00520833151652491,0.607871068724529,"P30","Eif4a3"
"Matn4",-0.350880124039622,7.30028646203617,-4.40057977555626,1.54696082242522e-05,0.000929909089576251,2.79716050731252,"P30","Matn4"
"Ncaph2",-0.349468885613297,7.54141670438171,-3.45052376491387,0.000647559668492628,0.0126712587214938,-0.508617619684547,"P30","Ncaph2"
"Git2",-0.349006773336304,7.96125866952342,-2.96067421329007,0.00333790072337095,0.0376026777142569,-1.86013565425452,"P30","Git2"
"Dnajb12",-0.348968134836281,7.44717669936777,-3.813003782709,0.00016956898376486,0.00497423643096903,0.657396101251214,"P30","Dnajb12"
"Rspo2",-0.348677572808025,7.31131610311434,-5.47454870174513,9.89964218648094e-08,2.90031171616089e-05,7.46852125987252,"P30","Rspo2"
"Polr2b",-0.348424975630031,7.48437169701685,-3.84312553369164,0.000150979574124679,0.00461162812997089,0.767328639793653,"P30","Polr2b"
"Paqr3",-0.348290717316186,7.59520685235223,-3.13778164716242,0.00188766588898046,0.0257889481632712,-1.42406717282888,"P30","Paqr3"
"Ncbp2",-0.348191175396568,7.65683399662992,-3.68468185857285,0.000275824833862477,0.00697590043173854,0.249502871020232,"P30","Ncbp2"
"Phyhipl",-0.346741264707599,7.98428745181951,-2.53505644131437,0.0117984411028471,0.0807335701895107,-2.88996606333802,"P30","Phyhipl"
"Iqcc",-0.346383035724742,7.53030976213946,-4.2102397221451,3.460921562331e-05,0.00165639265091434,2.08616438707429,"P30","Iqcc"
"Tle4",-0.346260144029718,7.72666707975141,-3.02068727437881,0.00275969149208308,0.0333445524933627,-1.72376477272517,"P30","Tle4"
"Pdk2",-0.345458334087559,7.45050558025614,-4.35249967004305,1.90092341949837e-05,0.00106431453237401,2.62602670785453,"P30","Pdk2"
"Tubg2",-0.3453732734683,7.40204740050002,-4.98768895693436,1.08523939271161e-06,0.000145615871372054,5.24104605791955,"P30","Tubg2"
"Wsb1",-0.34529012276797,8.26248691430472,-2.77496151072378,0.00589995795955317,0.0536061476518531,-2.31706858219658,"P30","Wsb1"
"Pnrc1",-0.344782364031946,7.57437920405218,-2.87342416955402,0.00437777091254624,0.0448766311553512,-2.15161097123873,"P30","Pnrc1"
"Appl2",-0.344302591379441,7.39450394900383,-4.08354063733053,5.82358980881671e-05,0.00236532182829453,1.60572451972628,"P30","Appl2"
"Edem2",-0.343935069085658,7.46284580437747,-4.00636799286364,7.94627317868639e-05,0.00297747752944877,1.33816630315835,"P30","Edem2"
"Tenm2",-0.343735474503688,8.65964063877519,-2.95243075184059,0.00342546380735408,0.0379630310449241,-1.8740407410954,"P30","Tenm2"
"Sft2d3",-0.343258968135714,7.61200914111969,-3.32184095350355,0.00101554394100904,0.0171094107012151,-0.887091626346609,"P30","Sft2d3"
"Ptar1",-0.3430305150461,7.5253430897661,-3.74244364124783,0.000221941243745792,0.00596000373406336,0.429559506936401,"P30","Ptar1"
"Nbas",-0.342785198183527,7.61689495484823,-3.37550319360821,0.000843186501660825,0.0149426966355647,-0.725815699813614,"P30","Nbas"
"Carnmt1",-0.342565099731304,7.47792580998352,-4.09766497525319,5.49879048613801e-05,0.00227021492927698,1.66926567098199,"P30","Carnmt1"
"Sccpdh",-0.342253897818185,7.4808705911598,-3.10776670982613,0.00208292891583553,0.0273143592907298,-1.54956118462229,"P30","Sccpdh"
"Kcnab3",-0.341963637121279,7.42802128159446,-4.1300735036403,4.81750720435196e-05,0.00203472959701252,1.78433347848884,"P30","Kcnab3"
"Ccdc85a",-0.341373632525483,7.72510146798352,-3.18594796490674,0.0016093326633254,0.0235721747216902,-1.26608713979298,"P30","Ccdc85a"
"Tmem126a",-0.341308637099392,7.48688080236158,-3.76426419679331,0.000204303104172181,0.00562319972435811,0.497807475077428,"P30","Tmem126a"
"Brms1l",-0.341217305369106,7.64019717819379,-3.48238406459926,0.00057807893878905,0.0115831603894958,-0.395267631622428,"P30","Brms1l"
"Nrgn",0.340586279399652,9.0225859791661,3.108088850058,0.00208073780363462,0.0273143592907298,-1.46614278243333,"P30","Nrgn"
"Cnot6l",-0.340439333712827,7.86505509440832,-3.0742920355614,0.00232256795521192,0.0292324549672737,-1.56384112223394,"P30","Cnot6l"
"Sema3e",-0.339479832210046,7.53504302725955,-3.56502088071203,0.000429003137289076,0.00956536965457007,-0.149807064406939,"P30","Sema3e"
"Zdhhc3",-0.338654482430377,7.67136204071817,-3.3793358503464,0.00083198453583032,0.0148140564033863,-0.706967157366872,"P30","Zdhhc3"
"Srgap2",-0.33801490885352,8.26750844551035,-2.67430941834439,0.00793742197499295,0.0640620716649807,-2.55628351857587,"P30","Srgap2"
"Pomgnt1",-0.337977453563351,7.60600407846247,-3.56704677791059,0.000425848115111379,0.00956536965457007,-0.133030060106489,"P30","Pomgnt1"
"Ptpn3",-0.337918116191892,7.85947300013422,-2.90226229537769,0.00400525017592205,0.0422096070433076,-2.01871642265699,"P30","Ptpn3"
"Derl1",-0.337749760945156,7.44647422424872,-3.83992903939702,0.000152856722790358,0.00465006240909616,0.748995201318568,"P30","Derl1"
"Sema5b",-0.33769056702113,7.31913901944095,-4.97128527574158,1.17294171700855e-06,0.000154622527396531,5.17529081430532,"P30","Sema5b"
"Rab11fip3",0.337552227818009,7.8741005856325,2.959691228189,0.00334823340260778,0.0376626134538845,-1.87402870416683,"P30","Rab11fip3"
"D1Ertd622e",-0.337525792339225,7.8436184084918,-2.63994326260721,0.0087663937979728,0.0684726434490308,-2.66767780708427,"P30","D1Ertd622e"
"Vgll4",-0.337366341157478,7.63314582789978,-3.21511147959176,0.00145980121195614,0.0218504906506742,-1.19680327018242,"P30","Vgll4"
"Rhobtb3",-0.337111864388384,7.42914351469489,-3.89864164039499,0.000121660997027254,0.00395740576477397,0.949889862719606,"P30","Rhobtb3"
"Tet1",-0.336803866388497,7.39672016464347,-4.09906891903806,5.4674657726176e-05,0.00226975347046677,1.66511526651377,"P30","Tet1"
"Elovl6",-0.33620208895741,7.66641013464321,-3.50872030693205,0.000525980230835203,0.0108491069958072,-0.311347156322201,"P30","Elovl6"
"Uimc1",-0.336128796407608,7.72562214708727,-3.20878852410388,0.001491083703958,0.0221422983232023,-1.20106617247301,"P30","Uimc1"
"Scarb1",-0.336062565877466,7.45480504509558,-4.04696017834078,6.75185648257071e-05,0.00265620155026368,1.48271925968098,"P30","Scarb1"
"Kat6a",-0.335966977107221,7.55936149149888,-3.41698954509787,0.000729076334878947,0.013685600393952,-0.608542975361392,"P30","Kat6a"
"Lhfpl3",-0.335951038799939,7.41261118091092,-4.16183517692722,4.228411242874e-05,0.00185802819175177,1.8992310343827,"P30","Lhfpl3"
"Ythdf2",-0.335885632068838,7.38015617197228,-4.07544009593134,6.01802704738842e-05,0.00241815268631426,1.57498441837309,"P30","Ythdf2"
"Mettl25",-0.335501572548333,7.49089547708977,-3.78653379039168,0.000187672477519685,0.00528791354573524,0.574081931013216,"P30","Mettl25"
"Cthrc1",-0.335223116835956,7.33759436293433,-4.84817500869618,2.08855566811625e-06,0.000217492298377081,4.64271973768706,"P30","Cthrc1"
"Gpi1",0.334641908587379,8.59884519032159,2.91810060962362,0.00381319278558967,0.0409319008441725,-1.96215623756238,"P30","Gpi1"
"Usp24",-0.333689741469835,7.94848215787499,-2.92187782425117,0.00376865018777691,0.040686260791603,-1.96126329817488,"P30","Usp24"
"Tmem5",-0.33361770118472,7.55158917174841,-3.23675782181924,0.00135725334694945,0.0207087129901357,-1.15282814696787,"P30","Tmem5"
"Slc38a9",-0.33331519172463,8.01512872236029,-2.54049840412805,0.0116206447037371,0.0801078204622756,-2.87417162555441,"P30","Slc38a9"
"4921539H07Rik",-0.333095035331949,7.41971698897673,-4.22608266429712,3.24002829351625e-05,0.00160168240772902,2.14125674250581,"P30","4921539H07Rik"
"Tyw5",-0.332760331705288,7.50421870415391,-3.38227509312014,0.000823488021816822,0.0146975985651582,-0.732977766643689,"P30","Tyw5"
"Marcksl1",-0.33273451311724,7.53984005390015,-3.15297465013647,0.00179540563300765,0.0248740427095153,-1.39814127047347,"P30","Marcksl1"
"Hnrnph2",-0.332585327344354,7.8422205009415,-2.56743888277849,0.0107751961781205,0.0771032279992574,-2.83551853262287,"P30","Hnrnph2"
"Samd14",-0.332558630311229,7.36195275590246,-4.29910032399268,2.38475013315509e-05,0.00125539493462638,2.41259659618907,"P30","Samd14"
"Mal",-0.332275985943021,7.39772215758149,-2.74815279145075,0.00639033408280356,0.0564905532919835,-2.55907033928032,"P30","Mal"
"Pck2",-0.332033465387039,7.44284957048994,-4.16366647718396,4.1966306059826e-05,0.00185491072784431,1.91009554478593,"P30","Pck2"
"Qars",-0.331826138303217,7.46013945690369,-3.89702417581221,0.000122432965374264,0.00396535043888888,0.94976403900948,"P30","Qars"
"Synpr",-0.331668340036281,7.31128085358949,-5.01366463217621,9.59192830562771e-07,0.000135988206204692,5.3614596482196,"P30","Synpr"
"Ncstn",-0.331667166190089,7.711211984777,-3.20923502650412,0.00148885443944746,0.0221422983232023,-1.20155479598673,"P30","Ncstn"
"Actn1",0.331212820709304,8.2238003911186,3.00860162287176,0.00286815215379283,0.0341541922085568,-1.73122973145565,"P30","Actn1"
"Ccdc90b",-0.330802850373235,7.49559554919169,-3.99046408421608,8.46691415743865e-05,0.00306451640054467,1.28454849489306,"P30","Ccdc90b"
"Carmil3",-0.330535603977808,7.6176323339488,-3.25239068439083,0.00128739383160792,0.0198226992842252,-1.09101156982307,"P30","Carmil3"
"Mrps6",-0.330522259806552,7.41606099745658,-4.08697199490977,5.74304363951782e-05,0.0023452842340944,1.62430153720211,"P30","Mrps6"
"4933431E20Rik",-0.330068990608802,7.71630695807764,-2.92474817171564,0.0037351202730011,0.040612609896569,-1.98014866294287,"P30","4933431E20Rik"
"Tmem165",-0.329919557433224,7.56001358092898,-3.28208489422687,0.00116380013225918,0.0187254693657291,-1.01741880294185,"P30","Tmem165"
"Tacc1",0.329572257572238,8.74618730978223,2.90298225863264,0.00399633170240526,0.0421747702413949,-2.00080720355193,"P30","Tacc1"
"Ndor1",-0.329065563792779,7.55158772303867,-3.58900003318792,0.000393028013533622,0.00900369662710864,-0.0701416481326325,"P30","Ndor1"
"Dis3l2",-0.32872187055596,7.62765417431567,-3.17915586678375,0.00164613577775327,0.023890083378333,-1.3003603255017,"P30","Dis3l2"
"Rpl10-ps3",-0.328325893823775,7.36001990671568,-4.23616897600094,3.10648481831847e-05,0.00155614179498966,2.17176144415273,"P30","Rpl10-ps3"
"Slc30a5",-0.328287616168451,7.93800244778034,-2.60452664902615,0.0097013066354645,0.0722253013062678,-2.73687972169957,"P30","Slc30a5"
"Nrsn2",-0.328254137477455,7.29359699110188,-5.34674536281464,1.88651837858381e-07,3.83116191802129e-05,6.87135401555507,"P30","Nrsn2"
"Ube2v1",-0.328246994445002,7.34531188089356,-4.53205392403056,8.72682944423482e-06,0.000636612258800298,3.32887457342143,"P30","Ube2v1"
"Leprotl1",-0.327990882815468,7.55300241045653,-3.57680484505882,0.000410954251552601,0.00930329973483326,-0.108743181282144,"P30","Leprotl1"
"Vhl",-0.327954356441759,7.47054088990817,-3.88385426622936,0.00012889367232411,0.0040966034540421,0.90559359596688,"P30","Vhl"
"Hadhb",-0.327858004877252,7.56085271683542,-3.89579818409205,0.000123021186243121,0.00396730125935969,0.956091653956174,"P30","Hadhb"
"Vezf1",-0.327744916010337,7.40997699093388,-4.03897477446318,6.97242826120349e-05,0.00272868885180641,1.4472941306281,"P30","Vezf1"
"Aasdh",-0.327330684523232,7.46771455356506,-3.59742050684225,0.000381081998096726,0.00880611457241134,-0.0601453696695726,"P30","Aasdh"
"Cys1",-0.327325659323681,7.50519503533601,-3.60364458756341,0.000372472214336415,0.00871260665053905,-0.0306018819238405,"P30","Cys1"
