"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0099054","presynapse assembly",49,2,0.04,"0.00081"
"2","GO:0051966","regulation of synaptic transmission, glutamatergic",66,2,0.06,"0.00147"
"3","GO:1902340","negative regulation of chromosome condensation",2,1,0,"0.00176"
"4","GO:0033693","neurofilament bundle assembly",3,1,0,"0.00263"
"5","GO:0045105","intermediate filament polymerization or depolymerization",3,1,0,"0.00263"
