"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",156,27,4.16,"7.6e-15"
"2","GO:0019843","rRNA binding",71,11,1.89,"2.6e-06"
"3","GO:1990948","ubiquitin ligase inhibitor activity",9,4,0.24,"5.7e-05"
