"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0002181","cytoplasmic translation",91,23,3.57,"5.1e-13"
"2","GO:0072086","specification of loop of Henle identity",4,4,0.16,"2.3e-06"
"3","GO:0048485","sympathetic nervous system development",21,7,0.82,"9.9e-06"
