"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:1905606","regulation of presynapse assembly",36,8,0.95,"3.5e-06"
"2","GO:0099560","synaptic membrane adhesion",34,7,0.9,"2.5e-05"
"3","GO:0050804","modulation of chemical synaptic transmission",476,26,12.57,"0.00039"
