"","logFC","logCPM","LR","PValue","FDR"
"Arc",1.55705571139397,9.67493356396235,216.696877020686,4.75229315027333e-49,9.34585970932752e-45
"Cck",0.792477464408905,10.25531535115,128.018619802267,1.11194884367405e-29,1.09337929798469e-25
"Dusp6",1.03625302694135,9.58623079987948,83.6178673802771,6.00280660531404e-20,3.93503982333686e-16
"Atp6v0c",0.68921668270639,10.1063531983724,82.0737976750856,1.31099132887308e-19,6.44548886840451e-16
"Dusp1",0.982655877311705,9.53968966227192,80.186839528208,3.4062837146269e-19,1.33975951063705e-15
"mt-Atp8",0.938656166983325,9.52799707853957,79.375701686209,5.1353820241022e-19,1.6832070480999e-15
"Cx3cl1",0.64020959382756,10.1758059672546,76.8991320342604,1.79916174843258e-18,5.05461642066787e-15
"Fos",0.955503612352984,9.55609916348929,71.5921481949775,2.64607537325613e-17,6.50471478630688e-14
"AC149090.1",0.473131480650577,10.770270267192,67.6065648274744,1.99601859858267e-16,4.36152241774743e-13
"mt-Co3",0.922618075020632,9.57084075649566,65.7416288849188,5.14084594681358e-16,1.01099876390036e-12
"mt-Co2",0.889586605952565,9.54310330204573,63.9280011580337,1.29050328166567e-15,2.30718523065792e-12
"mt-Co1",0.817024158900946,9.67730260793068,59.3964345751667,1.28902415725591e-14,2.11249575638289e-11
"AY036118",0.494239584079445,10.3413061299857,53.8638195509679,2.14878376071614e-13,3.25061395678798e-10
"Rmst",0.813573125960849,9.6202238080399,52.8527101468018,3.59522249180852e-13,5.05026039456475e-10
"Col25a1",0.820529140495769,9.57858472970425,51.3829233761971,7.59967338471331e-13,9.96367845225146e-10
"Rhobtb2",0.669995559765914,9.8156894941425,50.9766295328525,9.34722659581865e-13,1.14889098895856e-09
"Rtn1",0.393052871337958,10.9242360563213,50.7441157055589,1.05227571982656e-12,1.21729731212407e-09
"Syngr3",0.745102103346528,9.67870558794307,49.0372939954827,2.51141799672996e-12,2.74386368464952e-09
"mt-Nd4l",0.779042899053313,9.54547172028621,48.180706254882,3.88694149376026e-12,4.02318902190996e-09
"Arhgap42",0.712743716374165,9.65906902710974,43.1573783032561,5.05090636064597e-11,4.96655622442318e-08
"Cnr1",0.679592534401789,9.70821222337256,42.8858567815373,5.80286666649374e-11,5.43424646967933e-08
"mt-Cytb",0.716412144207702,9.54015423953854,41.1352756545575,1.42049341885806e-10,1.26979198069376e-07
"Pcsk1",0.71213995510692,9.63049699981229,40.7040692053997,1.77117964100487e-10,1.51443560086964e-07
"Nr4a1",0.697680576613902,9.64878568891849,40.4902129503816,1.97603369749507e-10,1.61919494562242e-07
"Nptn",0.416390740718191,10.4155125507399,40.1691661298494,2.32895294512263e-10,1.83204754475127e-07
"Hsp90ab1",0.395717017495713,10.4979373466078,38.7771542978749,4.75055404695837e-10,3.59324599567244e-07
"Akap6",0.416831505699315,10.3481752745159,38.0522763980218,6.88743078133796e-10,5.01660050910342e-07
"Wls",0.602147918974531,9.76134046503986,37.0083078821235,1.1762698998453e-09,8.26161566084202e-07
"Dusp3",0.520428341732463,9.93563126401884,36.7984332365072,1.30995481655118e-09,8.8833004904467e-07
"Atp2b2",0.356037172770123,10.7113868420562,36.5964575601533,1.45295520021389e-09,9.52460565580212e-07
"Fat3",0.519179758631309,9.91832534223147,35.9111926833057,2.06518947195465e-09,1.31012955340194e-06
"Clstn1",0.447772951287684,10.146465083871,35.8230199667203,2.16079657327129e-09,1.32243627969643e-06
"Rgs17",-0.61544876333112,9.79063701396087,35.7711668689644,2.2190784719812e-09,1.32243627969643e-06
