"","logFC","logCPM","LR","PValue","FDR"
"Penk",1.3000505498327,9.48751100752377,52.8607485788693,3.580538686241e-13,7.04148738036156e-09
"Gm26917",0.600849738498712,10.8449781521597,51.413967109259,7.48044408976998e-13,7.35552067347082e-09
"Calb1",0.958764272700918,9.75141925992972,44.376559632541,2.70911511558802e-11,1.77591526210513e-07
"Meis2",1.05567649992262,9.45375904172268,35.500493408857,2.5498597149069e-09,1.25363852883398e-05
"Ptgds",-0.953833683811782,9.47914261665405,30.0459822968807,4.21921789364063e-08,0.000165950278192673
"Dgkb",0.91856109648668,9.53283060365429,28.2514347331153,1.06535636315444e-07,0.000349188303963253
"Rgs9",0.811754179808362,9.40746272052186,27.05470833495,1.97777910945478e-07,0.000555642913807681
"Btaf1",-0.756677387742382,9.614326163551,23.9695216662067,9.7872841223979e-07,0.00240595911938846
"Sgcz",0.776175573248714,9.6091674189175,23.4345838567484,1.29234196697656e-06,0.00282391079139566
"C130073E24Rik",0.67997586553542,9.70561269833036,21.4694378748821,3.59513080769637e-06,0.0064351182981059
"mt-Atp8",0.562380771236142,9.3870475564261,21.4671485983265,3.59942546929548e-06,0.0064351182981059
"Sparcl1",-0.391623776478686,10.6353257060996,20.3950245015994,6.29933619155421e-06,0.0103235621285921
"Abat",0.620185478104275,9.75058691944521,19.3709372716964,1.07632651709104e-05,0.0162823363731633
"Tmem91",0.683355845977156,9.64571606938733,19.2161893552847,1.1671932769611e-05,0.016390922042511
"Plp1",-0.758834677781411,9.48473531792505,19.0850599482507,1.25019745061357e-05,0.016390922042511
"Nrn1",-0.702874162448935,9.40783663450601,18.9175264124358,1.364929100161e-05,0.016776684802354
"mt-Co3",0.661899132851759,9.4017340125084,18.3661768496528,1.82264869160431e-05,0.0210848289229943
"Tac1",0.6247009796872,9.70416480107816,18.1325908054558,2.06044526044493e-05,0.0217924456054809
"Cadm2",-0.416660582084725,10.3133858481679,18.0782263348583,2.12012082227789e-05,0.0217924456054809
"Pvalb",-0.451643386848875,10.1243045199039,17.9177129515012,2.30664309002295e-05,0.0217924456054809
"Srcin1",0.466276607282731,10.1229252629398,17.9009339449641,2.32706883817298e-05,0.0217924456054809
"Cntn5",-0.378495563834893,10.5580701236254,17.7912879299158,2.46509403195074e-05,0.0220356996510651
"Ndst4",0.6142860100558,9.39494302178332,17.6313843614275,2.6812686071544e-05,0.0229260123601297
"Prkcg",0.731523853123676,9.49913536663879,17.2692161882651,3.24400030176557e-05,0.026581879139384
"Dlx1as",0.614146593068336,9.68973379111269,17.1777041513824,3.40408281597286e-05,0.0267778770635689
"Usp19",0.640907348158872,9.64042865755606,17.0756077065399,3.5920713930639e-05,0.0271698753907672
"Cntn4",-0.484124355731926,9.91473858158314,16.0833302091744,6.06152635406972e-05,0.0439532612730539
"Cacna1e",0.692395304781174,9.52068695261655,16.0229393705449,6.25796458682756e-05,0.0439532612730539
"Ankib1",-0.653630055728245,9.54608581664482,15.6444632914647,7.64360363106335e-05,0.0518341755201696
"Pcp4",0.673192419458339,9.42978511690517,15.0491605221551,0.000104746834791619,0.0671400402127283
