"","logFC","logCPM","LR","PValue","FDR"
"Nnat",1.49496165379514,10.4699254558416,389.35553509081,1.14334775883058e-86,2.24850770251622e-82
"Ptgds",-1.182620420191,10.9727501981522,318.12678716236,3.70622038481093e-71,3.64432650438459e-67
"AY036118",-0.931443599974917,11.8476243828186,293.146078778475,1.02580956922947e-65,6.72452366282223e-62
"Nr4a2",1.32923691643947,10.3297868437687,264.52324981547,1.77250596620147e-59,8.71452558282955e-56
"Meg3",0.711699399277197,14.8908525456619,248.050117140793,6.91095809440488e-56,2.71821803769133e-52
"Cpne7",1.17340710753929,10.3737987479953,225.557864215645,5.54802806926029e-51,1.81845866683455e-47
"Epha5",0.876895756386411,11.1024920336651,223.105473775701,1.90117298217257e-50,5.34120969534369e-47
"AC124490.1",1.19153128248651,10.3343182837312,217.203373090656,3.68482282999866e-49,9.05821572184422e-46
"Pcsk5",1.24180711386877,10.274123386057,214.679744544036,1.30897200105001e-48,2.86024926362772e-45
"C130073E24Rik",1.23142019223617,10.2788076397228,212.838214845124,3.30116379845287e-48,6.49206872603741e-45
"Ly6h",0.874023381769905,10.8626282177773,194.330680724583,3.60654576863762e-44,6.44784809872976e-41
"Dcn",1.26401220620678,10.0783772970144,181.892527008922,1.87161518493855e-41,3.06726535225012e-38
"Tmem91",1.17708283692174,10.2113633895579,176.796536339502,2.42605391592243e-40,3.67005971619466e-37
"Mmp16",0.870179857010187,10.6541544238446,164.391973762954,1.24203380437729e-37,1.74470262834884e-34
"AC129186.1",1.02646498330633,10.3380346319249,163.21647076732,2.24352281918338e-37,2.94140798413736e-34
"Miat",0.747812493247999,11.091316458828,162.360792290166,3.450376688956e-37,4.24094424781305e-34
"Map2",0.735038411511606,11.0807980545824,155.622392179337,1.02372593001633e-35,1.18427024351183e-32
"Atp6v0b",0.696738590554758,11.2444923524547,151.034808004412,1.02986510454231e-34,1.12518484144051e-31
"Grm5",0.782104141003711,10.7418838451809,143.470413466026,4.6385089213606e-33,4.80110086565672e-30
"Neat1",-1.14266947401767,10.1960764059702,141.496382161158,1.25314560004939e-32,1.23221806852857e-29
"Csmd3",0.771703985088343,10.7331306669833,137.745175650638,8.28551305718065e-32,7.75918570392927e-29
"Nrxn1",0.629857742930556,11.5133379017158,135.878946208645,2.12073445932118e-31,1.89574381259138e-28
"Snhg11",0.530021736425833,14.2123384780792,134.543807203204,4.15452779463895e-31,3.55230189605955e-28
"Kcnq1ot1",0.630494847079468,11.470300442625,134.073165711007,5.26587036970398e-31,4.3149419454416e-28
"Ntng1",0.956252805283393,10.2433287460137,126.020204790725,3.04368566912593e-29,2.39428489476122e-26
"Gm45159",0.757235654624313,10.6541201336615,124.346641033752,7.0740476647446e-29,5.35070082211028e-26
"Plp1",-0.630540460680796,11.4816902095277,121.498713565943,2.97194002229613e-28,2.16467305475836e-25
"Tmem191c",0.768474858290173,10.5712519543547,119.19032468581,9.51478851989119e-28,6.68277967972072e-25
"Celf4",0.632346132984592,11.1358183033136,118.794426178614,1.16165780710137e-27,7.87764221877774e-25
"Col23a1",1.0251891408718,10.1136330139653,118.604472620801,1.27840359262693e-27,8.38036168420042e-25
"Lrrc7",0.640917540205722,11.0618592438439,117.442006253958,2.29719758605212e-27,1.45731250733229e-24
"Thsd7b",0.830380390818823,10.4148487116215,116.83239956039,3.12380794910946e-27,1.87423823363306e-24
"Fyco1",0.819855717919075,10.4311711956081,116.818980829472,3.14501483320914e-27,1.87423823363306e-24
"Dlg2",0.616182362017901,11.1650218431792,113.861196499995,1.39757011026812e-26,8.0837099378038e-24
"C230004F18Rik",0.623363921998465,11.0856251723328,112.15231080564,3.30888347735428e-26,1.85921435616141e-23
"Kirrel3",0.905101401430396,10.2389817250323,111.35346310295,4.95079204112501e-26,2.70450767446568e-23
"AC149090.1",0.59142618045504,11.2864757425314,110.326776183154,8.3098571547986e-26,4.41680137314241e-23
"Lingo2",0.81733191488913,10.3750083541049,109.588391111804,1.20604812056397e-25,6.2416164050029e-23
"Pbx1",0.66367893616789,10.8339832953649,109.360931113467,1.35269608675295e-25,6.70330003470661e-23
"Tmem108",0.919624364181863,10.2180258087429,109.345265165475,1.36342927584798e-25,6.70330003470661e-23
"Ripor2",0.93005749714645,10.1974241309312,108.996805483003,1.62547624671409e-25,7.79673557753151e-23
"Srcin1",0.672658050930686,10.7863810755136,108.613839767212,1.97192972389334e-25,9.07054353858376e-23
"Tmem163",0.963456324795966,10.1502269757919,108.602456060489,1.98328776649599e-25,9.07054353858376e-23
"Zcchc18",0.740413769093494,10.5335142447612,107.042041086069,4.3582527210911e-25,1.94794086393131e-22
"Brinp3",0.807923205730989,10.385283699035,106.150745528726,6.83341626455188e-25,2.98635476130394e-22
"Gm26917",0.581365428089644,11.269065422487,104.869904409901,1.30423943174596e-24,5.57590710102524e-22
"Rbm39",0.58519364715886,11.2063289837681,104.442927832525,1.61787086983377e-24,6.76958479279807e-22
"Luc7l2",0.559199966327548,11.3872827212346,102.606141231821,4.08863895247809e-24,1.67514945082154e-21
"Prkcg",0.714705431762391,10.5552742154672,101.805110795325,6.12618934824221e-24,2.45872734127615e-21
"Adgra1",0.716465665263339,10.5540284988254,101.569683953458,6.89931558610996e-24,2.71363880632877e-21
"Nktr",0.604141415008014,11.0110778941365,101.253681806098,8.09261562634169e-24,3.12057605701246e-21
"Frmd4a",0.792550109012581,10.3544087233605,99.4454638381039,2.01640150657143e-23,7.62587539004496e-21
"Camkv",0.735741365531574,10.4485728469188,96.4677096386863,9.07112663241291e-23,3.36590144062325e-20
