"","logFC","logCPM","LR","PValue","FDR"
"mt-Atp8",1.86439900279844,10.3234174388106,152.107218693818,6.0033348370117e-35,1.18061582904672e-30
"mt-Cytb",1.48432326939933,10.3108416773134,95.0342775271788,1.87117021007421e-22,1.83992166756597e-18
"mt-Co3",1.36770923318234,10.363247814023,83.0802167856323,7.87902850651457e-20,5.16496582030385e-16
"mt-Co1",1.23174147927116,10.4452045607736,73.9205679128437,8.13245132612226e-18,3.99831969448801e-14
"mt-Nd4l",1.27370904411484,10.3097520597489,70.6256898961822,4.31856636292116e-17,1.69857852186415e-13
"mt-Co2",1.23963152327318,10.322666204965,67.0158814431059,2.6932867706241e-16,8.82769627184891e-13
"Ptgds",0.832054609600205,10.8978583713428,52.9772586161544,3.37432582523558e-13,9.47992738272613e-10
"Gm47283",-0.961419412037625,10.2565003465487,43.2106038932052,4.91535681359799e-11,1.20831758870273e-07
"Klk6",0.740607593004711,10.2364820690512,28.8746551234415,7.72167106777569e-08,0.000168727092465419
"mt-Nd1",0.776954383066265,10.2534490597966,28.2875616881074,1.04565731786241e-07,0.000205638968130821
"Cryab",0.635379955601819,10.6393549902661,25.4685411867238,4.49655390373148e-07,0.000803902082461666
"Itm2b",0.576340354535411,10.8319830438479,24.5488782477474,7.24485062625066e-07,0.00105197383773569
"Ptger1",-0.740936451071561,10.2657812430802,24.5104301387095,7.39086643375291e-07,0.00105197383773569
"mt-Nd2",0.70268242908665,10.2419459927352,24.4850462915791,7.48888117985338e-07,0.00105197383773569
"Selenop",0.683595176092888,10.3959240203006,22.3221133551108,2.30536537904037e-06,0.0030224877029472
"Gm26917",-0.455964120718155,11.319868585823,19.9990985395996,7.74786816958664e-06,0.00917283123017532
"Traf4",0.681968038371111,10.2815265480417,19.9269176396574,8.04594851962513e-06,0.00917283123017532
"Cd81",0.471875019207933,11.1282400346258,19.8455586653187,8.39575725328769e-06,0.00917283123017532
"Onecut2",-0.658204586024262,10.2965551044156,19.5779218214121,9.65788362473484e-06,0.00999641786126502
"Os9",0.610360059581175,10.3776145222679,17.0862451001426,3.57200755009938e-05,0.0351235502401272
"Fth1",0.451404983206104,10.9913239182083,16.9256290214963,3.88731782408467e-05,0.0351332720539865
"Tnfaip6",0.619339423449848,10.337127073497,16.8806952294105,3.98043599794149e-05,0.0351332720539865
"Apod",0.430675642267219,11.1593122869349,16.7400536077796,4.28663931294946e-05,0.0351332720539865
"Stmn4",0.487026257923403,10.7505619877316,16.7396304376813,4.28759549118111e-05,0.0351332720539865
"Eno1",0.567354830985972,10.4524951832846,16.3454248464686,5.27834326196992e-05,0.0415215594359602
"Cox4i1",0.543326594434665,10.4895242236022,15.8528193509795,6.84644577425134e-05,0.0503091682379663
"Gapdh",0.465763075839177,10.8099358397118,15.8361325594716,6.90708604914619e-05,0.0503091682379663
"A830036E02Rik",0.534977489114809,10.2293175837622,15.5821107009514,7.89984854847898e-05,0.0554851505551384
"Rhob",0.499202951516784,10.6096082427025,15.4146782830487,8.63152220358036e-05,0.0570997804265053
"Cldn11",0.366386574527633,11.9594595656207,15.3889252394656,8.74996196769557e-05,0.0570997804265053
"Hspa8",0.452161532808214,10.8407670582898,15.3355273239006,9.00077897499066e-05,0.0570997804265053
"Clmn",-0.52676980140235,10.5159946466689,15.2288993201726,9.52348388797248e-05,0.0577178178460765
"Kctd13",0.511764006671423,10.5524089335156,15.1514153252563,9.92239053295932e-05,0.0577178178460765
"Dcaf1",-0.542839680747057,10.2349466614236,15.1407360916941,9.97867287077495e-05,0.0577178178460765
"Psmb4",0.564887635841694,10.2457781753353,15.0773880318631,0.000103192020151845,0.0579821219516054
"Neil3",0.293608353624823,10.2003953822996,14.8787777089419,0.000114645541908265,0.0592669212060739
"Gm20754",0.589623447429679,10.2837283584041,14.8769072023272,0.000114759282874684,0.0592669212060739
"Utp14b",-0.573115830328388,10.3392845542899,14.865517287488,0.000115454331713209,0.0592669212060739
"Sema3a",0.286838499753241,10.198966359461,14.8230335254974,0.000118084414743395,0.0592669212060739
"mt-Nd3",0.282035071833606,10.1978817857336,14.7841104330312,0.000120546976926826,0.0592669212060739
