"","logFC","logCPM","LR","PValue","FDR"
"Arc",-1.69169682633904,9.64614379227028,708.766732197022,3.70968833143841e-156,7.29547307260677e-152
"Mid1",-1.88279348954227,9.28048528523364,539.774227229285,2.11129498993062e-119,2.07603636359878e-115
"Junb",-1.3340864243141,9.56206719689903,427.205693289332,6.59285033815701e-95,4.32183315833986e-91
"Fos",-1.66802243089221,9.22451946240363,400.511983924697,4.26071381951822e-89,2.09477994936613e-85
"AC149090.1",-0.779456509092713,10.846988312882,346.840585019904,2.06612110773774e-77,8.12646754095409e-74
"Dusp1",-1.33296486207744,9.21043603262934,260.463255116025,1.35999693108997e-58,4.45761660780255e-55
"Egr1",-0.866361770852127,9.82642413828153,244.637222664536,3.83374642514526e-55,1.07706367424152e-51
"mt-Co1",1.15824174126017,9.29809426586958,243.14139390305,8.1238067920332e-55,1.99703480465156e-51
"mt-Co3",1.14947763067027,9.12442006301204,182.344346479277,1.49132481938321e-41,3.25871043311002e-38
"Btg2",-1.13671067224998,9.1421322108477,173.939455337289,1.02048419669308e-39,2.00688422121662e-36
"Gm47283",-1.03589312403466,9.23073158306062,166.909907152045,3.5003306937145e-38,6.25795485659903e-35
"mt-Cytb",1.06662446798466,9.07940262829735,154.042497888634,2.2669472672361e-35,3.71514874645542e-32
"Npas4",-0.871932302155593,9.36341014567306,147.640115058933,5.68592178883032e-34,8.60148753070286e-31
"mt-Co2",1.03380893338492,9.09682826841563,144.488421823928,2.77847161150404e-33,3.90295876513131e-30
"mt-Nd4l",0.997928080201633,9.08353505784203,134.544156644161,4.1537966601468e-31,5.44590434122979e-28
"mt-Atp8",0.964919737503881,9.05665195836355,130.541361164819,3.11963757045431e-30,3.83442452878466e-27
"Ier2",-0.967940320383222,9.1101010180418,123.614699003127,1.02298496990623e-28,1.18341308342211e-25
"Cyr61",-0.849436212928213,9.02994340104435,120.253581578295,5.56696228599269e-28,6.08221557312957e-25
"Egr4",-0.861354712991291,9.17888370790147,108.022367546811,2.65761940018718e-25,2.75077595389901e-22
"mt-Nd1",0.886336692766806,9.06742532123178,106.962752283714,4.53615394458589e-25,4.46040017371131e-22
"Bhlhe40",-0.786494697251695,9.23159195793648,99.1715054651795,2.31554836100954e-23,2.1684559079816e-20
"Cpne9",0.726802476704337,9.23830232618301,87.8683308413583,6.99598735340851e-21,6.2537766950969e-18
"Nr4a1",-0.663127837264095,9.36459211790798,87.6994099358608,7.61971201870453e-21,6.51518506781927e-18
"Hecw2",0.622756723603453,9.4033525193307,85.1940898773942,2.70469093158417e-20,2.21626882752226e-17
"Nr4a2",-0.785264024894833,9.0666970833246,81.9182121573072,1.41836279316249e-19,1.11574090761334e-16
"Etv1",-0.499621414928654,9.74120897686192,79.4849277841063,4.85918117769702e-19,3.67540988617652e-16
"Trib1",-0.763774172689056,9.12703189019799,78.4927206903865,8.02935693380996e-19,5.84834568371506e-16
"Ptprk",0.533768358970404,9.58662330833736,78.1370011626536,9.61361849517371e-19,6.75219361878879e-16
"Dusp6",-0.677459676349511,9.21528166737053,71.7055756914772,2.49825614293739e-17,1.69416225196575e-14
"Dgkg",-0.666179938768373,9.21748779283118,69.9405943452273,6.11176365179775e-17,4.00646479920848e-14
"mt-Nd2",0.648690695848066,9.02553334877874,68.4420552068855,1.30661088447056e-16,8.28897085612838e-14
"Ntng1",-0.471682453716551,9.64294621361797,64.9891914699901,7.53100174107642e-16,4.62827125750028e-13
"Rreb1",-0.469127408246374,9.55958326828627,58.1308302327352,2.45252450693655e-14,1.46155596828528e-11
"Adam33",0.641490571232321,9.07979180722078,54.58553496734,1.48827062468703e-13,8.6083323838515e-11
"Gm26917",-0.302418974455758,10.8976931904348,54.0218636929112,1.98271053217477e-13,1.11405672359283e-10
"Ptn",0.467550796595848,9.48173393501155,52.5129653232316,4.27417266877574e-13,2.33339995106762e-10
"Parm1",-0.602798491133793,9.15918251238197,52.4604067140283,4.39010465725119e-13,2.33339995106762e-10
"Ctxn1",0.406526591333962,9.65308206905922,49.1045395588735,2.42677934369708e-12,1.25592217297755e-09
"Malat1",0.231851475772455,16.0449682839809,49.0326902158035,2.51731944217468e-12,1.26937446537968e-09
"Nfib",-0.360741474288349,9.8806607696469,46.9136087878233,7.41857844173037e-12,3.64734409087674e-09
"Reln",-0.586679152723096,9.1050293913864,46.2142686614295,1.0600218346384e-11,5.08448521951188e-09
"Fosb",-0.505898123357201,9.01727041544898,46.0384529287588,1.15954571781936e-11,5.42943478253228e-09
"Rph3a",0.428692931825563,9.49920569210526,45.8771990516098,1.25902858482251e-11,5.75815259281849e-09
"Tmem91",0.442562021465034,9.44307364962722,45.7754945375414,1.3261215227099e-11,5.92716042400294e-09
"Egr3",-0.532930551422937,9.22225587379898,44.8144327528817,2.16620103329823e-11,9.46677989352065e-09
"Cadm2",0.294567202820849,10.4498316699778,44.3228894748427,2.78441438949628e-11,1.19039768225726e-08
"Stx1a",0.366289840078029,9.76314846564644,44.1071696530366,3.10880167515106e-11,1.300801994543e-08
"Hcn1",-0.362059483956648,9.77252690499755,43.4155027920997,4.42667154792896e-11,1.81364422211606e-08
"Cacna1g",0.473728388660164,9.31270934859182,42.7329533095499,6.27463034332855e-11,2.51830368024284e-08
"Kcnn2",-0.382811426472107,9.6282779558948,42.2820434249979,7.90147181582572e-11,3.10780689460057e-08
"Cacng3",0.391242817778188,9.57905206578757,42.1849844522731,8.30351326169319e-11,3.2018998393031e-08
"Serpine2",-0.452184895813247,9.35435782672686,41.2403615836365,1.34613989860327e-10,5.09099754729459e-08
"Fosl2",-0.539624502307814,9.04286757041449,40.9283197814161,1.57916144387095e-10,5.85958282172947e-08
"Slc30a3",0.463392639864759,9.30758445115717,40.6272214891551,1.84222285271383e-10,6.70910270767967e-08
"Numb",0.370753500799113,9.64343707216381,40.2972017646493,2.18121167895182e-10,7.79921979604847e-08
"Tenm3",-0.450311144226454,9.32993151052435,39.4542900693386,3.35829126717266e-10,1.17935992964674e-07
"Mapk8ip1",0.456425625195275,9.30474258696381,39.2144886402903,3.79712029407932e-10,1.31007311760288e-07
"Peg3",-0.263971855299118,10.6770220683456,38.9286476463385,4.39582150903909e-10,1.49048665166832e-07
"Nrgn",0.334325452261598,9.82846084809996,38.7690902047284,4.77022040783323e-10,1.59001956848218e-07
"Tmem191c",0.335357420219423,9.80602079307538,38.5136362876119,5.43724529880438e-10,1.78214776743812e-07
"Camk2d",-0.393374822434239,9.51058112358013,38.1449937396087,6.56780349323019e-10,2.11741677865352e-07
"Lrrtm4",-0.349366363759573,9.707591623947,38.1114408366743,6.6817195911984e-10,2.1193983464598e-07
"Apba2",0.336962132919914,9.7442331796851,36.8893894742096,1.25024502806477e-09,3.90274900347966e-07
"Mapk11",0.423818795227111,9.35756582203229,36.7393954850709,1.35023095496131e-09,4.14900655629206e-07
"Cacnb3",0.478629506924357,9.21108352761665,36.6109607575745,1.4421851474779e-09,4.36338663235391e-07
"Sh3gl2",0.342885583661557,9.6897635380931,36.1623700818782,1.81542431798281e-09,5.40941433900757e-07
"Ntm",0.268171055799375,10.3337947122942,34.9932797765628,3.30845201369152e-09,9.71104735839663e-07
"Tgfbr1",0.510901850055265,9.08079404330846,34.8078391922843,3.63905236683111e-09,1.05243535067795e-06
"5330434G04Rik",-0.311247887760792,9.8667012234202,34.5942175371488,4.06110871496878e-09,1.15747484041414e-06
"Tesc",0.437196747543448,9.01497214262742,34.4362410705997,4.40445312956067e-09,1.23739964637057e-06
"Lypd1",-0.465914101996395,9.20575488709141,34.0137719914733,5.47233651082229e-09,1.51576013833565e-06
"Col5a1",-0.507126544313715,9.07428359969022,33.833065507102,6.00495228129613e-09,1.64018599394402e-06
"Tshz2",-0.39879698864428,9.3923219703766,33.6409448390568,6.62827162133989e-09,1.78563821514069e-06
"mt-Nd5",0.441379132418489,9.01903482324813,33.4550581721635,7.29298597075516e-09,1.93816029866042e-06
"Dgkb",0.405492306787877,9.32701046188333,32.4013536260204,1.25399094551144e-08,3.28813145792372e-06
"Sgsm1",0.389402115446119,9.38064306786304,32.1907138093898,1.39757130344835e-08,3.61639963863359e-06
"Tiparp",-0.493080810563567,9.06634759510395,32.1366400798302,1.43701466549557e-08,3.67017278073194e-06
"Dlg2",0.249448422997261,10.4351765795085,31.6342236854216,1.86120465346357e-08,4.69262188654032e-06
"Rbfox1",0.324229880656523,9.64897211993218,31.3876024477454,2.11325983035873e-08,5.2606794713715e-06
"mt-Atp6",0.388338070192689,9.00828873706518,31.1884948758789,2.34149706825433e-08,5.7559851680362e-06
"Cck",0.31010065535001,9.71898228631162,30.4042822764441,3.50752997111973e-08,8.5159363471655e-06
"Gfod1",0.44058567908014,9.18004143425751,29.7400428545675,4.94037282910825e-08,1.18484600069808e-05
"Tanc1",-0.467228779515784,9.11360502279578,29.5941548630208,5.32653213520743e-08,1.24990018532681e-05
"Rhobtb2",-0.339766368860217,9.53109711721281,29.5897183503307,5.33873769792798e-08,1.24990018532681e-05
"Gpm6b",0.250087493951651,10.2358060461956,28.731262903314,8.31505233086884e-08,1.92380963692784e-05
"Pdlim7",0.28970264841158,9.79273766665121,28.5185080957885,9.28070838610722e-08,2.12226059443238e-05
"Erc2",0.290422262870093,9.7872785730104,28.4370027455006,9.67974207422656e-08,2.18806675438781e-05
"Ano3",0.305230363595318,9.67924427683497,28.3187759203547,1.02893120926774e-07,2.2994274047113e-05
"Kcnip2",0.460882339830536,9.08437792442823,28.1883046841974,1.10067640564692e-07,2.43212384196094e-05
"Ptprd",0.194532910717094,11.8309833707396,28.1203860215396,1.13998707968409e-07,2.4909984343408e-05
"Chsy3",0.388602677630459,9.29025071016192,28.0044172064577,1.21038846250074e-07,2.61576917621313e-05
"St6gal2",0.403302846549919,9.24975020436448,27.7918692622025,1.35092662980242e-07,2.88775251105375e-05
"Sdk2",-0.369069052758847,9.3632816083011,27.6857705116167,1.42708592806643e-07,3.01774966251123e-05
"Plk2",-0.312102690537244,9.61568655581991,27.5679461993473,1.51671538301976e-07,3.17316220451772e-05
"Adgra1",-0.287567370412122,9.77435956906012,27.3510402217289,1.69673146526361e-07,3.5124127364078e-05
"Kcnh1",0.36221014718245,9.35855616417889,26.9418729477088,2.09666902862276e-07,4.29511386634326e-05
"Gapdh",0.270885133624172,9.87510165728307,26.6227898878251,2.47309281346151e-07,5.00337128254108e-05
"Gadd45g",-0.434968432581773,9.04160734617322,26.6070754562064,2.4932898692618e-07,5.00337128254108e-05
"Scube1",0.345944507012114,9.40966843571465,26.5523523097349,2.56492219710352e-07,5.06162187038338e-05
"Serpinb8",0.446496790286588,9.0751143869146,26.5456821448802,2.57379328301809e-07,5.06162187038338e-05
"E330009J07Rik",0.409131717151419,9.19371909176405,26.1916518975549,3.09156145805941e-07,6.01966808259369e-05
"Rgs6",0.341318992278011,9.40627170992756,25.8929440536876,3.60885878941974e-07,6.95802126987535e-05
