"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Unc5c",1.59669468154181,0.68431464208121,7.89393432780979,2.06855274990307e-14,1.54789802275247e-10,19.9774985513378
"Gm2694",0.765097853431625,0.307546355587073,5.23376078360174,2.5048794111546e-07,0.000859623108873406,6.05348473446744
"Chd7",0.874520937636971,0.494296262277682,5.17107344661293,3.44630405802515e-07,0.000859623108873406,5.78305987241923
"Neurod1",0.710567342032481,0.311445878077455,4.90247710160275,1.3041330202073e-06,0.00220839752082308,4.6569955859472
"Ndst3",0.781652940249571,0.386929685764311,4.87692262675506,1.4756097292684e-06,0.00220839752082308,4.55264066523866
"Cadm2",-1.04834202587136,0.998384723857163,-4.36964448707196,1.53175562593502e-05,0.0191035455814529,2.58292215406231
"C1qtnf4",-0.478121363815588,0.214112619310737,-4.25624565348185,2.50920192241064e-05,0.0268233685505697,2.16949428570147
"Zic1",0.710396381756444,0.459557239816794,4.1398751309222,4.11697602467218e-05,0.0385091644907774,1.75560645184503
