"gene_name","module","color","kME_green","kME_turquoise","kME_blue","kME_grey","kME_magenta","kME_brown","kME_yellow","kME_black","kME_pink","kME_red"
"Jade1","grey","grey",0.0371305859726898,0.0614144310498793,0.0444362090248815,0.0670196445141216,0.0349030168732447,0.0486883688440394,0.0478037914739768,0.0486450773283914,0.0392022109356524,0.0536945657786896
"Sclt1","turquoise","turquoise",0.15440047378377,0.322301412174817,0.0594958020856363,0.188154078909188,0.155195001994772,0.137996074641548,0.0993044619098704,0.236584117977476,0.134056949032996,0.183225653467771
"D3Ertd751e","grey","grey",0.0792892185762571,0.0970985468393324,0.0487299977983581,0.0614112175967494,0.0283552178688886,0.0130571249196656,0.0690581633530369,0.0406675486806456,0.0744496708254161,0.099966425776306
"Pcdh10","grey","grey",0.150788775913872,0.164709979488965,0.12188671490669,0.171025372102823,0.137997361271679,0.132625955777794,0.15607680929411,0.14172643382168,0.0652323670282292,0.157928694749928
"Noct","grey","grey",0.0782355540421488,0.156760369235223,0.054469242171546,0.161650011270248,0.106255382965183,0.155842428271617,0.0626818820679017,0.171491173079903,0.120174308429273,0.115027920221536
"Elf2","blue","blue",0.0146142370931622,0.0510595406280343,0.0522351521812027,0.0264228999210189,0.0119928044560215,2.62803147035906e-05,0.0328069290683083,0.0180875241018189,0.0147766313924022,0.0245846885704476
"Ndufc1","yellow","yellow",0.0494497275768132,0.0918742041039542,0.0445911153674099,0.0315543568203719,0.0222364143074263,-0.00652610898835464,0.116746089538321,0.0297884072024567,0.0287761096175736,0.074484076839166
"Naa15","turquoise","turquoise",0.0755894035278598,0.160363731581635,0.0747737730279509,0.15147311989246,0.104214967185855,0.12538783377006,0.0508768904958439,0.143538727581275,0.0964165610289688,0.100546985302123
"Setd7","grey","grey",0.071479000469671,0.115456623956125,0.0797263830986975,0.105941069363482,0.0529762817723806,0.0715708921579426,0.0520004217568519,0.0850242104793252,0.0569028251315981,0.0810506859103811
"Maml3","grey","grey",0.0204372864929473,0.0938161305638777,0.011253865937836,0.0862172543894326,0.0418494024400056,0.103945319660603,0.00816655474055398,0.125612930870575,0.0305096871227512,0.0212391267738285
"Cog6","grey","grey",0.0722004248666434,0.146327138690962,0.0688961590826577,0.130692228684201,0.0684065411222758,0.0966373444526509,0.0715440519655341,0.118947337744071,0.0900130671034292,0.104056071199081
"Lhfp","grey","grey",0.0636537906569778,0.190026888970243,0.0785702933800342,0.165799411574035,0.065026531447397,0.170276500547531,0.0486775902072836,0.189796556705465,0.0302985737633083,0.0571115769047633
"Nhlrc3","grey","grey",0.0342165932383619,0.0717615448856993,0.0397033622144069,0.0664617050841538,0.0253595604171732,0.0383697944505019,0.0322054704202945,0.0493918796853821,0.0414567979042653,0.0512026559666026
"Proser1","turquoise","turquoise",0.0439615001413088,0.14790958238483,0.059659910854879,0.092662064008249,0.0565294428589476,0.0681310068430249,0.0454324125901273,0.112317351597804,0.0672955387103137,0.0673118927425746
"Ufm1","grey","grey",0.0419306048334309,0.0924234452688565,0.058342312537003,0.0852543961097609,0.049316498105547,0.0555680449627902,0.0858461911539147,0.0686798221112456,0.0606118960942055,0.0813962350956177
"Trpc4","green","green",0.209164978134462,0.152169778778473,0.0539079004674227,0.139124053926984,0.125017807928798,0.0419963196629238,0.106899842317298,0.0857883525865742,0.160549102788392,0.223173489229251
"Supt20","grey","grey",0.0527305095403796,0.0990331065596144,0.0526723623697635,0.0905084434622126,0.0529399888442036,0.0672355497345205,0.0300598344091848,0.0837443018566646,0.0830604108913144,0.0749130252691856
"Exosc8","turquoise","turquoise",0.0477829590980879,0.126875645418022,0.0285568204374379,0.0772358163408072,0.0461895651963521,0.0664475969474543,0.057564164761902,0.104511976897309,0.0843932414696979,0.0787409399168003
"Sertm1","grey","grey",0.0307260774258226,0.0740490908829489,0.0292971330857717,0.0800014322294988,0.041047436155426,0.0683693331977374,0.0769840361543596,0.0830246510042217,0.10132427233528,0.0924603634388709
"Dclk1","brown","brown",0.182093080757511,0.386566873600276,0.174493307980535,0.459740081269493,0.259221718461885,0.508203113619496,0.0860271429154108,0.454493803581652,0.245785467487076,0.248953269249359
"Nbea","brown","brown",0.12312730185356,0.246309835652551,0.112873676893987,0.346448152905919,0.177349448409578,0.367806707446773,0.0467515828478947,0.296368576887842,0.201971749209748,0.215759321553286
"Rnf13","blue","blue",-0.103447148590698,-0.0575023437945607,0.10712087809644,-0.116009868142006,-0.091189621169938,-0.161974432550616,-0.0487419563627391,-0.135175855212411,-0.113557390517199,-0.124100872118186
"Pfn2","turquoise","turquoise",0.10821399172638,0.296705855684913,0.120129920951159,0.197470948138519,0.14322164643987,0.171674878307429,0.238589733164138,0.254389199650598,0.146123572417632,0.19725807402132
"Tsc22d2","turquoise","turquoise",0.0487573787015377,0.137244686241281,0.0697524244223379,0.117575064265915,0.0648174463351093,0.0987674186417171,0.0265925480765882,0.123168149784405,0.0679013753870985,0.0654894989249819
"Serp1","turquoise","turquoise",0.0446928188415897,0.136255013913626,0.0520458834622677,0.0679544661065448,0.0489021979811233,0.0405908888257165,0.068328336786552,0.0901461387633667,0.0561356412288302,0.0735304202641251
"Eif2a","grey","grey",0.0261649892526337,0.0834953585833222,0.0409126823060361,0.0824237764960657,0.039429954743554,0.072133009456275,0.0414893486351135,0.0814347317819159,0.057220777194136,0.0549671060745357
"Selenot","turquoise","turquoise",0.0640008400765905,0.159021176452428,0.0831342957034754,0.0659013988577388,0.0392274927631946,0.0245741005974692,0.121410524881532,0.0838960942130102,0.0583766377245436,0.0938752881758913
"Med12l","grey","grey",0.0898839783346132,0.174136022820382,0.0637340648852826,0.173436202811751,0.0958179896969479,0.157541167274412,0.0669292879596635,0.179454291094824,0.137873086297349,0.126494786733162
"Mbnl1","blue","blue",-0.0203107275167394,0.123351608392908,0.0645846161862671,0.041681461706938,-0.00333409538419344,0.00508048149007073,-0.00426695468772062,0.0635310709121404,0.0215512079186031,-0.00431119495993459
"Rap2b","black","black",-0.00564281530593974,0.269401538114435,0.0739503201882352,0.218155873024624,0.128932327175864,0.269989434917464,0.101974457489206,0.363449334758293,0.182491504050193,0.110794530041412
"Dhx36","grey","grey",0.0460675903505476,0.106234351987262,0.075453978765841,0.100197537376888,0.0582152726928731,0.0747675105980819,0.0417905448629536,0.0902607375526743,0.057011370961198,0.0614961612720836
"Slc33a1","turquoise","turquoise",0.0422862614159158,0.115596713077219,0.0696745403169175,0.0735296429237431,0.0440645679015762,0.0449856513350312,0.0818452491919354,0.0762086548729329,0.054243696187794,0.0749636544688041
"Gmps","yellow","yellow",0.10255273344761,0.140746655327111,0.0798486086285431,0.103986551352634,0.0761266356047706,0.0497292163456431,0.169723504256154,0.0822178185750128,0.0879076876432674,0.15263197932297
"Kcnab1","green","green",0.16061857885181,0.128412890698354,0.0666136472195737,0.124022612143586,0.108757150523971,0.0294312740338339,0.126186961149059,0.0456042030725991,0.0984361956628424,0.186385099105371
"Ssr3","blue","blue",0.0202797459012257,0.0639279592406502,0.0831711061823834,0.0354427059576368,0.0193177049233333,0.00805136052970492,0.0881754533795349,0.0279890572025257,0.0365189842796897,0.0516858831613483
"Tiparp","grey","grey",0.0464934133101238,0.0682575599120981,0.0565157661961695,0.0179104605635799,0.00388628640659059,-0.0105281085048301,0.025499859768964,0.0220176790826558,0.0162468748099888,0.0283880821202019
"Lekr1","turquoise","turquoise",0.112834347063727,0.212376523311525,0.0794857738254088,0.161927272984491,0.11707690610714,0.10727981020534,0.102711634271479,0.152468139842198,0.09978808639185,0.156289431012832
"Ccnl1","turquoise","turquoise",0.00726272237816332,0.191682595977394,0.0644413561538538,0.137201592111164,0.0852539110148462,0.140707656444911,-0.0041337008839963,0.193164432872038,0.0942395165997407,0.0471837965062103
"Rsrc1","grey","grey",0.0408102154388685,0.103270255714243,0.0546842051866093,0.0771310334373709,0.0460078576846808,0.048445380451829,0.0463392036669434,0.0702899165277659,0.0465020884478186,0.0604269336183546
"Iqcj","grey","grey",0.0305475100672119,0.13291974294778,0.0427215254947781,0.187747288969449,0.00134117724437976,0.22845295462897,0.0779146793215015,0.206231649633052,0.151442313542758,0.0985657682541092
"Schip1","brown","brown",-0.0298680404556274,0.202215551876729,0.0832791582652185,0.295380169217974,0.142441943904037,0.389832860622882,0.157519082539947,0.349113160478202,0.259069772251218,0.153586826531631
"Ift80","grey","grey",0.043921376693222,0.0872497186151185,0.0498690679032709,0.111340856980646,0.082720754798578,0.0962482845992318,0.0269107614200935,0.0941747236924356,0.0697944999346728,0.0686871364804953
"Trim59","blue","blue",-0.250688374082261,-0.171849906998272,0.0576118098872282,-0.244445293101313,-0.209157184086099,-0.249775485479394,-0.156478959098171,-0.231824658860332,-0.220696608042468,-0.282149278812465
"Kpna4","turquoise","turquoise",0.0298213672811432,0.109570223661749,0.0581212250325124,0.076646740208945,0.0488727067847363,0.0579106751354661,0.0842560638520007,0.0846910105521755,0.0633738813865439,0.0713116699486758
"Ppm1l","grey","grey",0.125141021801897,0.207337889801495,0.122831101384321,0.211710663662108,0.11703688091943,0.186779798369654,0.163024687456261,0.196612184008156,0.0684148069688352,0.126246884594048
"B3galnt1","grey","grey",0.0661043884100835,0.087842348131107,0.0457383506248709,0.0878909770072446,0.0494393948675568,0.076215760924293,0.128744307480709,0.0793397879047191,0.0569407884206734,0.100311380132761
"Nmd3","grey","grey",0.0671332802280883,0.114992512751141,0.055178219826902,0.126657436827325,0.0764628860456874,0.103496775084158,0.0688100590715933,0.10619667661827,0.0899831064119176,0.0992186186582168
"Slitrk3","grey","grey",0.115638937537802,0.135710245936121,0.0884592295753967,0.168889768099422,0.0744084215727205,0.137429947624474,0.134229741153201,0.134495690244,0.165207878166402,0.179943460944715
"Gm20754","pink","pink",0.115413210792399,0.118974464408784,0.0318744147766527,0.100839822935326,0.0518111448040555,0.0882610960534509,0.127403404538289,0.118784606403962,0.296946083167033,0.195188629148421
"Pdcd10","grey","grey",0.0617437716542473,0.136405741339517,0.0741509430748506,0.101954638267455,0.0532933182807698,0.0631045785577145,0.116727938546194,0.0930945519573289,0.0729522305316823,0.105846335921029
"Serpini1","green","green",0.190839741208333,0.158583306468635,0.0916065114557869,0.13919614217521,0.10145336022443,0.0451896888507804,0.229386959761622,0.0640910541208472,0.100133045463687,0.231143342247456
"Golim4","green","green",0.0595631621558953,0.0418002558139634,0.0721877775189812,-0.00032440375277243,-0.0216649146095405,-0.0469893588604354,0.0473822729299007,-0.0226954125393453,0.0184583940067978,0.0338442380107146
"Fstl5","red","red",0.236030272234483,0.0910474728198475,0.0188783433279701,0.0454379305766195,0.0703290456572987,-0.0389638478518067,0.108357445783815,0.000355724582289181,0.140229718025293,0.234092540126717
"Rapgef2","grey","grey",0.0632767554045525,0.134012483162314,0.0753195151707306,0.173485536826475,0.104754658836838,0.167798638872003,0.110566158303644,0.166462671369554,0.128164887963211,0.13326249473176
"Ppid","grey","grey",0.0590154757802765,0.135404541599238,0.0791900688540582,0.143727767990478,0.0883235440182032,0.112479832412775,0.080607277319342,0.124084168761389,0.119008901080429,0.113394955574588
"Etfdh","grey","grey",0.0597500635004475,0.0837502234256884,0.0575486027801504,0.0748112208184718,0.0491911391039087,0.0372410106559488,0.0529837448079491,0.0491243295860284,0.060656204800819,0.0815659500351599
"Rxfp1","magenta","magenta",0.0853519423323985,0.0741546292332837,0.0281825766102284,0.112174986884347,0.27098277751304,0.0955870814728632,0.0176967435078045,0.0913278885238489,0.0392305268942135,0.0696108973165561
"Gria2","brown","brown",0.00893174484383592,0.0598852281286991,-0.0304315394210388,0.155231976660776,0.235776476422093,0.228567051131983,-0.0817772591638062,0.206981309113539,0.102630035589014,0.0201286967642505
"Glrb","turquoise","turquoise",0.0767829414900767,0.259117644786074,0.103096912228123,0.130367285544905,0.0727962652231597,0.0958748995086327,0.187129286663478,0.181143278392661,0.0968536711229783,0.145999713675319
"Pdgfc","grey","grey",-0.00357306531531632,0.0819026472739638,0.0566042543751911,0.0993817637268237,0.0717237348440969,0.104327626976123,0.0441617861146762,0.106419566441486,0.0871148791969424,0.0522627534340861
"Gucy1b1","grey","grey",0.0395014522873682,0.174815902855093,0.0733805026410267,0.197720264326014,0.050430981302787,0.225466198968358,0.193562748317579,0.226969620148074,0.171281949331883,0.146029216580513
"Gucy1a1","grey","grey",-0.0143058376831413,0.125331704077401,0.0381685346646502,0.163118289670907,-0.0401052251059558,0.209619834106462,0.133128076343401,0.192245246682684,0.181407006668315,0.101649544125046
"Map9","brown","brown",0.0420959016031535,0.164967987575487,0.075925995708829,0.200243880733719,0.0637236434169068,0.219327268786746,0.122452769194824,0.212719765841177,0.139821181041451,0.120525879271996
"Tmem131l","turquoise","turquoise",0.115747657642261,0.136702291036068,0.0397506210396623,0.0999912531431952,0.0466911711073517,0.0560249204245735,0.0550012819554867,0.0885975325459352,0.0982889029971824,0.125367498920802
"Trim2","blue","blue",0.0985366510045406,0.235321729010303,0.149116129406517,0.243574080518809,0.0709136208236638,0.191081637333791,0.0937698495203528,0.176702835996661,0.178457033445879,0.220538244501322
"Fbxw7","brown","brown",0.0459381828160396,0.319682198503448,0.110274031605818,0.436224065664264,0.193121865008528,0.526687612947482,0.157251383455493,0.478173012863744,0.241070671654214,0.194641610745486
"Sh3d19","blue","blue",-0.0789082300752517,-0.0139603011769569,0.123156578319796,-0.092478097446907,-0.0760762340541535,-0.10629807054331,-0.0610704453551572,-0.0667282181221993,-0.064361103906521,-0.12198133676077
"Rps3a1","yellow","yellow",0.0322092210663152,0.0647466892043075,0.0432276134518186,0.0764037735549167,0.0631627006907088,0.0800052171533323,0.254230786339023,0.0756848188306417,0.0948435634278876,0.125749950547169
"Lrba","grey","grey",0.0327012304213274,0.0756280234054969,0.0381158706756246,0.105937786793961,0.0550947883759339,0.0943259032746094,0.0124003659710664,0.0875291696885603,0.0648975976280927,0.0536074217995961
"Dclk2","green","green",0.150976908577516,0.142705428173567,0.0896009490172266,0.10128155046157,0.0967526702826634,0.0174234439068268,0.0850155859272378,0.0568680254609549,0.112888951984665,0.157846694003338
"Etv3","grey","grey",0.0407742112329725,0.0957098071273687,0.0472957901140593,0.106734411704656,0.0619539831537707,0.0914557016102754,0.0181162785866875,0.10045427517222,0.0607908922607801,0.0619955023420683
"Arhgef11","turquoise","turquoise",0.0792979875022315,0.139485997293305,0.0671058427396903,0.100550313064407,0.0631511169971401,0.0575236590885669,0.0521547480710861,0.0920409123766657,0.0766100614321208,0.102013038651897
"Hdgf","turquoise","turquoise",0.0776460789483029,0.186249644571141,0.062941176068217,0.139378535953392,0.0919383247332257,0.117320559803433,0.100368086265915,0.156815994791011,0.0762543994034852,0.115006668209076
"Mrpl24","grey","grey",0.038050794684675,0.0599209686744292,0.0528191571436253,0.0683665235871982,0.0382636063109219,0.0352382844817024,0.050836672989243,0.0371232938957828,0.0476188413191018,0.0645748598743651
"Rrnad1","grey","grey",0.079735439286541,0.122640839918659,0.0579402655700001,0.148646996810351,0.0877677634140394,0.121086210866464,0.0659563344440728,0.118991248186123,0.118004002503175,0.124296138746047
"Bcan","green","green",0.0592691810170293,-0.023516597747512,0.236418527008678,-0.112306084376539,-0.0830098695498763,-0.205652520830075,0.000393976098078134,-0.163983837379589,-0.0644299164018463,-0.0637075114447055
"Naxe","turquoise","turquoise",0.0200999377430324,0.12327038643569,0.0601283153007962,0.0271267487849935,0.023094322419009,0.0060324199686174,0.0647541941698624,0.0686889591683455,0.0302481351256855,0.0344367688194171
"Mef2d","grey","grey",0.0454990502441149,0.12649116454305,0.070596463235934,0.160422806983395,0.0903854874967706,0.159450975955105,0.0831726119694195,0.154879319326962,0.0924783120516657,0.0943383892766748
"Gm3764","grey","grey",0.223097534432327,0.175515042750903,0.138506859756003,0.235621813108794,0.11722115782193,0.217101656174164,0.0584000643782816,0.193873776602692,0.138752947288649,0.138483741392876
"Cct3","yellow","yellow",0.0591325855719899,0.0616383545694045,0.0713534435335456,0.0566376115355618,0.02935236863627,0.0172578866942415,0.123265485658264,0.02288332860989,0.0427826391058986,0.0881468130884666
"Smg5","grey","grey",0.0722704647376333,0.16352415997572,0.0734940831321265,0.169128967319632,0.108168563714739,0.140939674908463,0.0413587636044392,0.160037142092586,0.0771714356206375,0.0978419646449907
"Slc25a44","grey","grey",0.0679142341495201,0.0922507010740019,0.0696019173477406,0.142587444567743,0.0903685944694571,0.119949877038521,0.0976510706884039,0.10205949804558,0.0744658050380056,0.109328880194935
"Sema4a","grey","grey",0.00231314491838138,0.0779570722823298,0.052435627669257,0.136172694021917,0.106734272416888,0.157353214499535,0.0428770311576749,0.13792049384137,0.0402561461691188,0.0514344627396334
"Lmna","grey","grey",0.0345747208322187,0.130867573219193,0.0505269759502334,0.148845162267464,0.11147625397272,0.1572618284501,0.0460441148995474,0.163231068173684,0.0361887966308495,0.0581641691223067
"Lamtor2","yellow","yellow",0.0887361833415894,0.105793188287041,0.0581499904482102,0.0950238664985058,0.0549010049742712,0.0545187917011518,0.165188225848359,0.0628052067143103,0.0796811331154983,0.138177362993342
"Ubqln4","grey","grey",0.0643933626388391,0.0956826756851468,0.0498888483798102,0.101043495671066,0.0600987595845522,0.0720178710504915,0.0558195931769758,0.0797777440000593,0.0652882106028138,0.0852730820818358
"Ssr2","yellow","yellow",0.0382481278745268,0.0733726745886893,0.0801260476972915,0.0421661605396753,0.0231715793520865,0.0161890448993565,0.14211946738752,0.0368084935577556,0.0385413035723472,0.0775718518650019
"Arhgef2","grey","grey",-0.0345781295345117,0.10094752919527,0.0792205904148238,0.168611173847881,0.0519356698503128,0.183412545488918,-0.0072529153007168,0.158066713377504,0.0469655022611885,0.0109188371050534
"2810403A07Rik","grey","grey",0.100904373866423,0.195209278001283,0.0872368639895059,0.170404886358576,0.10821641305821,0.130504358596556,0.0380582532630754,0.165199766310454,0.0985900349790785,0.114034792193294
"Syt11","blue","blue",0.0398256241824804,0.0632418187668713,0.225012117931387,0.100853121830323,-0.000464994529608002,0.0450326576748629,0.211538526875011,-0.00990755872747426,-0.00252649266883585,0.117905054284375
"Gon4l","grey","grey",0.108501509733499,0.163923442183829,0.0993388990546197,0.236010718325538,0.12813901194431,0.205417528924276,0.135119717583688,0.181622005445742,0.145813765790177,0.173036441300102
"Dap3","grey","grey",0.0593894460139336,0.124214071086851,0.0747971106976461,0.105325592322966,0.0652103929746783,0.0707573317284462,0.120469982885967,0.0942787668384526,0.0736691160522372,0.10942782246953
"Ash1l","grey","grey",0.0944498772624122,0.229553206198927,0.133967053230647,0.284060417487899,0.119151969147254,0.271285073908895,0.0955162909859926,0.235740397604044,0.141896244303726,0.174992286836676
"Rusc1","grey","grey",0.14364409174885,0.146344091038648,0.0914000593722664,0.229396295738877,0.119915753214128,0.187066096803291,0.132716628893687,0.153682482274385,0.129896506277579,0.183639264215033
"Fdps","blue","blue",-0.0247984962627873,-0.012398659595485,0.0716119645784844,-0.0126903355137923,0.0172956185438283,-0.0210698895514071,0.0666030941049583,-0.0276828958278501,-0.00759374252035567,-0.00362393155431652
"Clk2","grey","grey",0.020562651456982,0.0767719101380881,0.0528218482105766,0.100343797039783,0.0501117598956836,0.0945915614865266,-0.00349632435012053,0.0932163046277941,0.0563269099096735,0.0342526321299043
"Scamp3","grey","grey",0.0436523910705612,0.0594534018239789,0.0679415788767888,0.0664875984125792,0.0340723401540697,0.0365141718348274,0.089607319280667,0.0371156304963959,0.0453464867974058,0.0699570052931884
"Fam189b","grey","grey",0.0863822688408519,0.115972414440377,0.0687225575823935,0.171367947537679,0.10402552151337,0.149157137153138,0.104214005738478,0.13058342362349,0.125229426404865,0.143014135541997
"Mtx1","grey","grey",0.0443910640195066,0.078046504658757,0.0499437131471406,0.0845631520170288,0.0513755321671822,0.0687595337137085,0.070568024340734,0.0723704972703113,0.0705451231321658,0.0781514597486023
"Thbs3","grey","grey",-0.0298104345537449,0.0128789238140959,0.0184926243997074,0.0279946152920336,-0.00455080636294423,0.0331397965122187,-0.00950332854001882,0.0262742338885771,0.0551988570490444,0.00769307759771276
"Trim46","brown","brown",0.0937339376499244,0.1710657071086,0.0613227537958745,0.269991307831224,0.154544569764345,0.28973047521166,0.103402194232618,0.246523001368211,0.217897487238472,0.189343653294267
"Krtcap2","yellow","yellow",0.0257514157736278,0.0531470884819347,0.0555088847870918,0.0298384873060538,0.0153008262010418,0.00898032716713364,0.123863417695005,0.024681339328707,0.0306843556025629,0.0583256642986096
"Dpm3","grey","grey",0.0390850604094658,0.0579559716778605,0.0341404454129535,0.0206246614674416,0.0179789415714552,-0.0044870986773526,0.0755097866614087,0.0178329479611941,0.0255536212672969,0.0522071076652564
"Slc50a1","grey","grey",0.0645282684056526,0.14398569529777,0.0817603214437191,0.176080264415317,0.138243962786553,0.154486742904833,0.129190929014608,0.153801386874399,0.128940068705182,0.160341549845165
"Efna3","grey","grey",0.0451565488852721,0.119253459923372,0.0453066560730481,0.121864266814053,0.0826634076504503,0.124651830332406,0.0996967729078729,0.140438016675014,0.091863698633503,0.0964471493634192
"Adam15","grey","grey",0.0778016250874815,0.127745167586902,0.0634947769150592,0.148169836917523,0.128977290034651,0.102453431642853,0.0319298947152891,0.112281225049497,0.099870560944663,0.119370107461478
"Flad1","grey","grey",0.0392370753651778,0.0732175957673467,0.0537504169278479,0.0939500810784585,0.0573642234148197,0.0822709662528661,0.0615038757784882,0.0783172223863444,0.0751190475091487,0.0721356238338729
"Kcnn3","pink","pink",0.0528603544938324,0.0284749024356463,0.0389902445957777,0.0921803302091466,0.10060811684895,0.0893756265047938,0.0301980586420587,0.0543912348651241,0.184129864690839,0.085529542696873
"Adar","grey","grey",0.158571271764548,0.234830892573489,0.086342394936985,0.243914096408772,0.149320212421761,0.200712680940517,0.132310351400558,0.218876895895381,0.167793913354994,0.211263454813091
"4632404H12Rik","turquoise","turquoise",0.0434419934005743,0.182095944498751,0.0657992693342785,0.129296833848114,0.0902316157540615,0.104264512961165,0.0706276536788361,0.150974419050349,0.108865420658813,0.106740698968464
"Atp8b2","grey","grey",0.0844731227754228,0.171135454126402,0.0776333598154794,0.190760975056344,0.102337897129919,0.160204936053683,0.0536591689341982,0.16793186267333,0.103473973730143,0.120995867293305
"Hax1","grey","grey",0.0636653090614394,0.0827525238741942,0.0586746481311852,0.077697307786721,0.0434429133018344,0.0435504193766899,0.10401784143565,0.0536362611883529,0.0598230487929491,0.0977106956229489
"Ubap2l","turquoise","turquoise",0.0717486370188507,0.216192030522684,0.089771746825929,0.191085852432244,0.105933106656282,0.172426256243144,0.0605532335303187,0.206070085887283,0.125167206170071,0.114977996271329
"4933434E20Rik","grey","grey",0.0418068732729835,0.0617214167488814,0.0434781465018461,0.0791289638450584,0.0531870933102315,0.0600326344326693,0.0225351786813594,0.0577231279576028,0.0575122542510757,0.0573487063772044
"Tpm3","grey","grey",0.0310585292754705,0.120241050883054,0.054643276008036,0.156230924259905,0.103235506001752,0.154342820028996,0.0866097735524209,0.149154942290803,0.0649003245041496,0.0810089180582321
"Rps27","yellow","yellow",0.0452256306697727,0.0797111086322199,0.0283723687182485,0.0365979593257031,0.0384345118104204,0.0180958346726818,0.122453206905212,0.0476482103389262,0.0639708625880207,0.082525341238538
"Jtb","turquoise","turquoise",0.0110798570476231,0.124757596466897,0.0627651721546563,0.0693572229173671,0.0544512749351291,0.0612367753149396,0.0458555035864112,0.104691039268817,0.0542092018082598,0.0392496812792502
"Gatad2b","grey","grey",0.0431197500956118,0.187375592742206,0.101957585444115,0.188026813305824,0.107214204976394,0.183791078211953,0.0752038731096362,0.207229562257248,0.114232435117373,0.0932318159505244
"Ints3","grey","grey",0.0385398832797206,0.0840945184546814,0.0565387237342772,0.106433700151128,0.0343566881969609,0.0871879147114827,0.0554781114244583,0.0856001949977341,0.0786598256686269,0.0786023618841665
"Ilf2","grey","grey",0.0764532186584456,0.142921879499664,0.0622294490613641,0.120426839676208,0.0642661260263282,0.0891435727506626,0.0818743907762566,0.11262159808808,0.0850403844463966,0.109767157066878
"Snapin","turquoise","turquoise",-0.00163650355299265,0.104096487876635,0.057604360298519,0.0241106639732897,0.00259135003051987,0.00505556934577626,0.0315427455349711,0.0574955242995156,0.0274261089382401,0.0171051717064791
"Chtop","grey","grey",0.015763701220911,0.091676268859735,0.071286883112569,0.0827535159922379,0.0293708588106697,0.0715167566046798,0.0433793017592307,0.0856065877367635,0.0488853183208264,0.0389247449252519
"Them4","grey","grey",0.0521538167175054,0.0706074647172734,0.0361832498437267,0.0714195978264437,0.0534717656218856,0.0609424402785079,0.0575401745503668,0.0640641320177604,0.0783095407672728,0.076426571162886
"Tdrkh","grey","grey",0.0404089028287413,0.0661870039692821,0.0492567095361237,0.0766109026403081,0.073706361564945,0.0572705888044431,0.041892843275537,0.0610521246588397,0.0668556925542855,0.067976611541879
"Mrpl9","grey","grey",0.0628824383935604,0.121440779676792,0.049730892994141,0.114913829535532,0.0763694958013121,0.0955276762793281,0.0923381887188619,0.112023685741909,0.096224794932249,0.109200571685449
"Celf3","brown","brown",0.122154035682854,0.176695333633552,0.0402280526378291,0.289489055119575,0.194078117763991,0.325159599891784,0.0713594629097087,0.273618691883306,0.244849618950345,0.207289544869066
"Snx27","turquoise","turquoise",0.0822079512559779,0.164751920037542,0.0749565145569769,0.135533120013259,0.0800831859952863,0.100662773237533,0.0907731050372441,0.130192808935238,0.100166229178185,0.124234354369034
"Pogz","grey","grey",0.0621229256733448,0.0962077503542513,0.0521275930800051,0.128498948335561,0.0860937301360575,0.115536035523789,0.0383533693958457,0.110636239387431,0.0862468984066528,0.0861344932000622
"Psmb4","turquoise","turquoise",0.0401774632022874,0.127246125101948,0.0558799956714588,0.0537157611986411,0.0371461964156349,0.0325138002422711,0.121343095771454,0.079853513896179,0.0350477841667894,0.0711317007705691
"Pi4kb","turquoise","turquoise",0.0441929759400846,0.148035202614799,0.0607090696125895,0.0929944855368785,0.0595829723225373,0.0728484809067001,0.0570736679196284,0.11749921765794,0.0767083908056531,0.0786895408059235
"Psmd4","grey","grey",0.0806584399098505,0.11974405028261,0.078661341495923,0.123481154268533,0.0869084944046472,0.0830055721547033,0.109690129078533,0.0933212705403911,0.0707132593404771,0.119163178731734
"Pip5k1a","grey","grey",0.0507427062533274,0.12954834781852,0.0585817589650729,0.185645479574477,0.112019766900937,0.187187491556454,0.08314234830421,0.172083152182813,0.123121046915858,0.117447698836055
"Vps72","grey","grey",0.0248997604432844,0.0426297269794623,0.0338554165559995,0.0366937084436787,0.0169572777544408,0.0179616233391336,0.0412570419080844,0.0233458906663138,0.0257847309004302,0.0376155877718959
"Gabpb2","grey","grey",0.0101797528007091,0.0590892978190772,0.0339039890406642,0.0574087260186201,0.047060685055609,0.0407378838719521,-0.00976020795438395,0.051362009066341,0.0552073568689247,0.0268002303125725
"Mllt11","red","red",0.146409726199772,0.209583206960687,0.092193889295426,0.224444373884819,0.157244810528492,0.196086891568336,0.23737640935109,0.202457964651167,0.176973085210709,0.282239486581231
"Cers2","blue","blue",-0.162788933524135,-0.125815224166358,0.070621185806135,-0.171045320179967,-0.135778136034859,-0.189229197592151,-0.108004651027661,-0.174777369359074,-0.147162256926504,-0.191863369171134
"Setdb1","grey","grey",0.0619549766165482,0.112151726524396,0.0502499893866042,0.140262544764019,0.0961968598816439,0.116977526171473,0.0416937048929188,0.115985323420602,0.0853868998843097,0.0945824934892822
"Arnt","turquoise","turquoise",0.0743552765381336,0.209607574421843,0.0750201334454496,0.157825351019615,0.102608599101542,0.132353208258377,0.0856308410575699,0.181846605946517,0.11607708128214,0.12860739140229
"Ensa","grey","grey",0.0933019770931778,0.213384091022717,0.0850425921337625,0.237912274149853,0.140752009808596,0.229386293095755,0.13417621702187,0.234422140115624,0.147147202526783,0.16910198545371
