"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0014069","postsynaptic density",316,17,5.28,"2.4e-05"
"2","GO:0098978","glutamatergic synapse",311,16,5.19,"7.0e-05"
"3","GO:0098982","GABA-ergic synapse",68,7,1.14,"0.00014"
"4","GO:0045211","postsynaptic membrane",250,16,4.17,"0.00037"
"5","GO:0030424","axon",656,25,10.95,"0.00051"
