"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0099575","regulation of protein catabolic process at presynapse, modulating synaptic transmission",3,1,0,"0.00068"
"2","GO:0035372","protein localization to microtubule",18,1,0,"0.00405"
"3","GO:0007026","negative regulation of microtubule depolymerization",30,1,0.01,"0.00675"
