"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0000009","alpha-1,6-mannosyltransferase activity",1,0,0,"1"
"2","GO:0000010","trans-hexaprenyltranstransferase activity",2,0,0,"1"
"3","GO:0000014","single-stranded DNA endodeoxyribonuclease activity",11,0,0,"1"
"4","GO:0000026","alpha-1,2-mannosyltransferase activity",4,0,0,"1"
"5","GO:0000030","mannosyltransferase activity",24,0,0,"1"
