"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",339,21,5.01,"3.2e-08"
"2","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",832,28,12.3,"3.9e-05"
"3","GO:0043008","ATP-dependent protein binding",11,3,0.16,"0.00048"
"4","GO:0008330","protein tyrosine/threonine phosphatase activity",11,3,0.16,"0.00048"
"5","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity",12,3,0.18,"0.00063"
