"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098759","cellular response to interleukin-8",1,1,0,"0.00057"
"2","GO:0072303","positive regulation of glomerular metanephric mesangial cell proliferation",1,1,0,"0.00057"
"3","GO:0071506","cellular response to mycophenolic acid",2,1,0,"0.00114"
