"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0000002","mitochondrial genome maintenance",17,0,0,"1"
"2","GO:0000003","reproduction",626,0,0,"1"
"3","GO:0000012","single strand break repair",9,0,0,"1"
