"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0002181","cytoplasmic translation",85,36,14.17,"1.9e-08"
"2","GO:0001764","neuron migration",168,49,28,"3.5e-05"
"3","GO:0099560","synaptic membrane adhesion",32,15,5.33,"6.7e-05"
