"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0022625","cytosolic large ribosomal subunit",52,16,2.47,"1.2e-09"
"2","GO:0043209","myelin sheath",199,29,9.44,"6.7e-08"
"3","GO:0022627","cytosolic small ribosomal subunit",45,13,2.14,"9.9e-08"
"4","GO:0033179","proton-transporting V-type ATPase, V0 domain",7,4,0.33,"0.00016"
"5","GO:1904115","axon cytoplasm",7,4,0.33,"0.00016"
