"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",156,38,7.28,"1.6e-17"
"2","GO:0001671","ATPase activator activity",23,8,1.07,"5.7e-06"
"3","GO:0033130","acetylcholine receptor binding",13,5,0.61,"0.00021"
