"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",149,86,25.83,"8.2e-29"
"2","GO:0003729","mRNA binding",274,81,47.49,"8.6e-06"
"3","GO:0005515","protein binding",7311,1413,1267.22,"2.8e-05"
