"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048488","synaptic vesicle endocytosis",64,13,3.13,"1.0e-05"
"2","GO:0047497","mitochondrion transport along microtubule",21,7,1.03,"4.1e-05"
"3","GO:0006412","translation",536,51,26.18,"0.00030"
"4","GO:0050806","positive regulation of synaptic transmission",178,20,8.69,"0.00044"
"5","GO:0015986","ATP synthesis coupled proton transport",15,5,0.73,"0.00055"
