"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",149,71,23.96,"1.4e-19"
"2","GO:0003729","mRNA binding",274,73,44.07,"4.8e-06"
"3","GO:0031490","chromatin DNA binding",69,22,11.1,"0.00084"
