"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048488","synaptic vesicle endocytosis",64,12,2.8,"1.8e-05"
"2","GO:0006412","translation",537,44,23.52,"4.7e-05"
"3","GO:0047497","mitochondrion transport along microtubule",21,6,0.92,"0.00021"
