"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0006412","translation",539,160,94.36,"8.4e-09"
"2","GO:0002181","cytoplasmic translation",85,33,14.88,"2.6e-06"
"3","GO:0006457","protein folding",142,47,24.86,"4.7e-06"
"4","GO:0001764","neuron migration",166,50,29.06,"4.3e-05"
"5","GO:0071277","cellular response to calcium ion",71,26,12.43,"9.4e-05"
