"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0051966","regulation of synaptic transmission, glutamatergic",68,12,2.41,"4.0e-06"
"2","GO:0071277","cellular response to calcium ion",70,11,2.48,"3.2e-05"
"3","GO:1903076","regulation of protein localization to plasma membrane",100,11,3.54,"0.00080"
"4","GO:1905323","telomerase holoenzyme complex assembly",6,3,0.21,"0.00081"
"5","GO:0050806","positive regulation of synaptic transmission",171,18,6.05,"0.00100"
