"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0150111","regulation of transepithelial transport",2,2,0,"2.2e-06"
"2","GO:0048488","synaptic vesicle endocytosis",64,4,0.1,"2.3e-06"
"3","GO:0048024","regulation of mRNA splicing, via spliceosome",94,3,0.14,"0.00037"
