"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0050998","nitric-oxide synthase binding",18,3,0.12,"0.00023"
"2","GO:0010856","adenylate cyclase activator activity",5,2,0.03,"0.00046"
"3","GO:0031432","titin binding",8,2,0.05,"0.00126"
"4","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding",267,7,1.83,"0.00235"
"5","GO:0051428","peptide hormone receptor binding",11,2,0.08,"0.00245"
