"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0050998","nitric-oxide synthase binding",18,3,0.12,"0.00023"
"2","GO:0010856","adenylate cyclase activator activity",5,2,0.03,"0.00046"
"3","GO:0031432","titin binding",8,2,0.05,"0.00126"
