"","logFC","logCPM","LR","PValue","FDR"
"Calm1",-1.73933131288038,11.1134524651133,329.63853595824,1.1521654212379e-73,2.26584851740645e-69
"Cst3",-1.68611881051515,10.8191531380796,222.889931803358,2.11852710100161e-50,2.08314769841488e-46
"Rpl8",-1.54632159711886,10.862017259785,199.553719709532,2.61348960175137e-45,1.71322955026808e-41
"Oaz1",-1.57098724929886,10.8291270654733,198.066913609162,5.51676678652847e-45,2.71231839059672e-41
"Actg1",-1.31023250116149,11.0639332581934,189.383188336194,4.33479762351249e-43,1.70496260127993e-39
"Syt1",-0.85979509691722,12.1824161639667,159.340057558933,1.57702877582209e-36,4.44789975254391e-33
"Hnrnpa2b1",-1.20342019485136,11.0561529416057,159.332289007564,1.58320442732672e-36,4.44789975254391e-33
"Atp5g3",-1.44035981982948,10.7565071183839,156.611559191317,6.22343330757521e-36,1.52987549283468e-32
"Plp1",1.09203242254649,11.1379300138753,154.988656944315,1.40822674258228e-35,3.07713190218035e-32
"Penk",-1.13530171084585,11.1348280634826,154.755863513528,1.58323489934228e-35,3.11358975304654e-32
"Actb",-1.08054926656003,11.1473314647494,144.296794227488,3.05986094177219e-33,5.47047502553563e-30
"AC149090.1",-1.01643877460627,11.2550854157791,140.803949650464,1.77587341800741e-32,2.91036055321115e-29
"Plk2",-1.18113685408586,10.8303454429128,118.173536875872,1.58862753337614e-27,2.40322685164424e-24
"Rpl27a",-1.24361935333208,10.7175689651838,115.413174001872,6.38962451246043e-27,8.97559683300334e-24
"Slc25a4",-1.16946823631648,10.8231812022523,114.18189973581,1.18886705371107e-26,1.55868396521879e-23
"Map1b",-0.835545906614283,11.4483649137894,111.885259246954,3.7859929810415e-26,4.65345862282263e-23
"Cartpt",-0.997334604432624,10.6352359551181,109.880033483695,1.04104200387301e-25,1.20430188518627e-22
"Ckb",-0.884789480058758,11.2285240305171,106.119039101644,6.94362953228692e-25,7.5863010212197e-22
"Sncb",-1.11090297959272,10.8270145220239,104.077239589776,1.94580685719597e-24,2.01401250808505e-21
"Uchl1",-0.980171751658028,10.9927349341043,102.002386581173,5.54549118976894e-24,5.4528814868998e-21
"Tmem59l",-1.08737297314338,10.8253765540628,100.079512645499,1.46400087852099e-23,1.37100196557114e-20
"Ly6h",-1.10834477282722,10.7940831579519,99.1879703570046,2.29637702958176e-23,2.05275230289795e-20
"Lrp1b",-0.82172227852007,11.2851959286993,96.3632050398794,9.56279473634299e-23,8.17660527325744e-20
