"","logFC","logCPM","LR","PValue","FDR"
"Calm1",-1.45462720240199,10.963436036847,275.502955730326,7.17146535218056e-62,1.41034037615983e-57
"Cst3",-1.78704787787885,10.6433499928008,258.689683320709,3.31235297345278e-58,3.25703667879612e-54
"Oaz1",-1.64853700310484,10.6741297429598,237.097026060405,1.68927038674261e-53,1.10737304752267e-49
"Atp5g3",-1.58032623647693,10.6087772363587,201.268840965055,1.10394304626948e-45,5.42753598698389e-42
"Syt1",-0.816745082672631,12.1400679809933,187.586701769367,1.06934837867848e-42,4.20596104301821e-39
"Actg1",-1.21993559317184,10.9032963584372,187.145171604597,1.33506576948173e-42,4.37590057043796e-39
"Rpl8",-1.36042878153948,10.6712203293228,165.430670931051,7.36599783818994e-38,2.00502312356084e-34
"Hnrnpa2b1",-1.13683266636191,10.915733541026,165.22804920411,8.15630275017121e-38,2.00502312356084e-34
"Actb",-1.09266838632519,10.9499551358487,160.607998917351,8.33315430779627e-37,1.8208868068569e-33
"Sncb",-1.28224011277755,10.6834009381647,153.430847184444,3.08398832397788e-35,6.0649714379349e-32
"Tmem59l",-1.30688859269695,10.6357110496168,146.839657906577,8.50712732284948e-34,1.52091969028325e-30
"Atp6v0c",-0.884116453403488,11.2233376438559,138.431660479903,5.86390196990265e-32,9.60995801167547e-29
"AC149090.1",-0.899030367034836,11.1841841990239,138.104467842122,6.91420659952602e-32,1.04595989989445e-28
"Chd3os",-1.27125479419323,10.5377649534069,123.334832228857,1.1779478601769e-28,1.65468018701706e-25
"Rpl27a",-1.27044320760734,10.522703972048,121.980262972931,2.33145768140731e-28,3.05669645083708e-25
"Pdlim7",-1.06806043129737,10.6921704683928,109.77783641127,1.09612125845691e-25,1.28249722904278e-22
"Slc25a4",-1.08446658795477,10.6715094163967,109.755331053397,1.10863688059226e-25,1.28249722904278e-22
"Ly6h",-1.13384647203808,10.6197167464494,109.069898277641,1.56662738904247e-25,1.71162745738384e-22
"Penk",-1.17102902628365,10.5303698841568,105.128622662844,1.14459556266353e-24,1.18471664922847e-21
"Ptma",-1.15950288848229,10.5113056634676,101.649796187912,6.62585411594671e-24,6.5152023522104e-21
"Gad1",-0.773551378012721,11.1081398162666,97.3615210415637,5.77576086947076e-23,5.40886253614343e-20
"Tmem59",-1.12905717874493,10.5270513508734,96.5948303488727,8.50701109453273e-23,7.6044945538673e-20
"Selenof",-1.05075578654788,10.4630089956558,91.74090524865,9.88013155966302e-22,8.44794205444926e-19
"Uchl1",-0.893466936431747,10.7921262189545,90.7356769713228,1.64205598635435e-21,1.34552804281853e-18
"AC124490.1",-1.08247095847375,10.5157165359832,89.4137701960528,3.20299367440779e-21,2.51960294403614e-18
"Map1b",-0.701074271939019,11.1919355428989,87.165281224921,9.98207799748637e-21,7.55029022686796e-18
"Hint1",-1.07214854864188,10.516088302701,87.037273219902,1.06495126619638e-20,7.7567894818585e-18
"G3bp2",-0.922907492969425,10.7028844567163,84.7704942564894,3.35087748590448e-20,2.3535127370642e-17
"Nap1l5",-0.939939440265736,10.6682490813004,82.8994218198568,8.63364308386759e-20,5.85480085818414e-17
"Pgrmc1",-0.980149886402759,10.6129516164692,82.5971475423289,1.00602143837199e-19,6.59480586900784e-17
"Ckb",-0.743720637655822,11.0063793636203,82.4447729544929,1.08664263821342e-19,6.89352068487262e-17
"Snhg20",-1.03775270163541,10.5171482424135,82.0231369485447,1.34502900025065e-19,8.26604384966538e-17
"Plk2",-0.912795265818334,10.6686306492604,79.6345759628916,4.50472864635376e-19,2.68454525936948e-16
"Mdh2",-1.01411119598169,10.5313712970083,79.0875248694297,5.94183476582128e-19,3.43682713248945e-16
"Ttc3",-0.606713892621778,11.4288511172908,76.70043197781,1.98959844199252e-18,1.11792694172071e-15
"Mtif2",-0.999507335550652,10.5131126320851,76.2431904929236,2.50795999583822e-18,1.37004281328207e-15
"Mblac2",-0.975537187327148,10.5629652948648,75.8948571109714,2.99178252070093e-18,1.59017283924607e-15
"Dgkg",-0.936503111729882,10.5759237444924,71.875623657136,2.29197876745615e-17,1.18615932738928e-14
"Erp29",-0.967796504825573,10.4882807373182,71.5141124342755,2.75282169528854e-17,1.38019480069434e-14
"Lrp1b",-0.661347831521381,11.1085303330302,71.4754660415144,2.80727102754875e-17,1.38019480069434e-14
"Stmn3",-0.68905835927443,11.0058969770009,71.3929298837397,2.92719166493619e-17,1.40405247030818e-14
"Grcc10",-0.962523506052367,10.5112190466341,70.2380489217323,5.25627581477054e-17,2.46118857555422e-14
"Atp1b1",-0.65960878781341,11.0877857039118,69.8967930701949,6.24899637108476e-17,2.85797122404077e-14
"Rab3c",-0.651695419035238,11.1031516686401,69.781734462473,6.62434735348901e-17,2.94462055490756e-14
"Ndufb9",-0.953701898645189,10.5240997388598,69.748203518242,6.7379195042632e-17,2.94462055490756e-14
"Mecr",-0.930235925105898,10.4699899965253,68.7376666489408,1.12472067782555e-16,4.80842540219939e-14
"Atp6v0b",-0.796991202520705,10.7363253134221,67.2994912893894,2.33241567668053e-16,9.75942270161688e-14
"Gprasp2",-0.73016833637113,10.8688149484215,66.9958712987768,2.7207634677314e-16,1.11471946575845e-13
"Sst",-0.93051135533211,10.4813869517144,66.7588756132959,3.06832812244719e-16,1.23146409910299e-13
"Snrnp70",-0.650066227490854,11.0159388133015,63.6661542233783,1.47395333700745e-15,5.79735326511769e-13
"Ntng1",-0.842079676383857,10.6175782916325,62.6683526710576,2.44614877217206e-15,9.43254152030111e-13
"Hap1",-0.822085604689688,10.658522413441,62.5646701281471,2.57837536437283e-15,9.75121729149157e-13
"Sf3b5",-0.831179250582195,10.4464757703546,61.857105892382,3.69307276773133e-15,1.3703390386831e-12
"Syngr3",-0.888970716775285,10.5391915615352,61.7788803052584,3.84273885452781e-15,1.39946856135452e-12
"Ddx50",-0.841843462845413,10.6135749748864,61.7010798011013,3.99761024613544e-15,1.42940005637272e-12
"Tmeff2",-0.848961648602558,10.6040350173679,61.5564107998512,4.30238550234531e-15,1.51090559444862e-12
"Pam16",-0.875219106918797,10.4659933349981,61.3902196894492,4.68130141568645e-15,1.61513111650684e-12
"Ctxn1",-0.890818855055262,10.5285912625653,61.3401567439133,4.8018593599914e-15,1.62816148575157e-12
"Cd81",-0.839497292141955,10.6103156969077,60.9906511072536,5.73464875154205e-15,1.91148478555637e-12
