"","logFC","logCPM","LR","PValue","FDR"
"Calm1",-1.49521411778954,11.2211435789151,824.949240102213,2.03118822737767e-181,3.99453476796092e-177
"Cst3",-1.65853492022012,10.8012225517406,624.948310023759,6.27371207059978e-138,6.16894107902077e-134
"Rpl8",-1.54180218673538,10.8414822589088,576.787377926275,1.87454010703264e-127,1.22882352483013e-123
"Oaz1",-1.49319320985015,10.8169147410157,529.82657172782,3.08091063111286e-117,1.51472971178664e-113
"AC124490.1",-1.34949753556923,10.7438191536792,406.797772219985,1.8246341772926e-90,7.17665114612725e-87
"Syt1",-0.737760532366097,12.2419061448293,357.101024501503,1.20457690897117e-79,3.94820158197117e-76
"Rpl27a",-1.27355671657444,10.7200488333926,355.566935499987,2.59948560322143e-79,7.30306912470751e-76
"Hnrnpa2b1",-1.03467375141463,11.0206969792312,346.950174762284,1.95564694555983e-77,4.61196036143515e-74
"Pgrmc1",-1.23300074487426,10.7559930073252,346.798080198663,2.11062967827298e-77,4.61196036143515e-74
"Atp5g3",-1.23198285171377,10.7484695622589,342.540366535873,1.78496594117354e-76,3.51031401991188e-73
"Ly6h",-1.17073084799536,10.7994227411327,332.328287285859,2.99011985469023e-74,5.34579064203073e-71
"Actg1",-0.982410302933649,11.0672452079533,331.820041057232,3.85818669621427e-74,6.32292496397915e-71
"AC149090.1",-0.84658244714988,11.3851343080769,326.723004740496,4.97200946248447e-73,7.52150292993997e-70
"Nnat",-0.910750870248219,11.1655745644197,315.889731373645,1.13821572037316e-70,1.59886788263276e-67
"Actb",-0.917411351940938,11.1488280574844,314.923593951865,1.84790507153752e-70,2.42272674245712e-67
"Atp6v0c",-0.834109142346641,11.313325039436,300.993900048962,2.00094522283836e-67,2.4594117970212e-64
"Slc25a4",-1.097190114274,10.8162488485177,300.237002503129,2.9250720929906e-67,3.38379222239724e-64
"Plk2",-1.03013834326852,10.8831686988734,294.115727018851,6.30663983714642e-66,6.8903543909623e-63
"Ctxn1",-1.11693136312516,10.7610207103065,289.675647579614,5.85099740272094e-65,6.0560902590479e-62
"Mtif2",-1.1273964453378,10.6884586497555,279.234421107282,1.10263009940385e-62,1.08421617674381e-59
"Pdlim7",-1.00051417041253,10.876470563234,275.548965372245,7.0077892934895e-62,6.56262782122688e-59
"Mecr",-1.09994156589386,10.6646496476492,271.85616577483,4.4706538960733e-61,3.99635816000807e-58
"Chd3os",-1.10875608121071,10.6894754190125,269.7349918537,1.29618420798072e-60,1.10829385365864e-57
"Pea15a",-1.03966107507918,10.7965000567318,264.183574145875,2.10195922517229e-59,1.72238042175993e-56
"Ptma",-1.08668674790938,10.6758001707961,260.602525183233,1.26817916560874e-58,9.97600458834457e-56
"Snrnp70",-0.804966814417691,11.2076927068233,259.870840265377,1.83092226187026e-58,1.38488143084387e-55
"Tmem59",-1.06981614850525,10.7131177802299,253.034471579123,5.66126048667258e-57,4.12349439744085e-54
"Map1b",-0.690340138490142,11.5346966875302,241.649082753564,1.71845000074216e-54,1.20696563266412e-51
"Cldn11",-1.04009445360019,10.7195858549312,233.509647819939,1.02322592328902e-52,6.93888310600062e-50
"Snhg20",-1.01930053781271,10.6846292200023,229.067325449168,9.52237126303075e-52,6.24223177529209e-49
"Tmeff2",-0.938240569467608,10.8172063932229,221.18019686724,4.99983439985662e-50,3.17183042927678e-47
"Dgkg",-0.964716021725488,10.7655683565244,220.734357106513,6.25464647111253e-50,3.8438711719031e-47
"Ckb",-0.754240772592156,11.1554972914751,218.129819060854,2.31379826849106e-49,1.37888353782258e-46
"Sncb",-0.903285682007218,10.8375925013635,215.428404778362,8.98693865442563e-49,5.19815104640984e-46
"Ube2b",-0.855353227390837,10.8978301795509,209.617941868855,1.66425708044142e-47,9.35122278398883e-45
"Cpne7",-0.870584546662504,10.8519236519822,205.403948440845,1.38243836034897e-46,7.34877308451144e-44
"Grcc10",-0.963783222839416,10.6885378612968,205.403697515792,1.38261265192171e-46,7.34877308451144e-44
"Hap1",-0.897590267307423,10.8128979425611,204.733069561292,1.93655084292028e-46,1.00221602307553e-43
"Gprasp2",-0.818712429833761,10.9339336363676,202.39462897604,6.27025790411321e-46,3.16181774211001e-43
"Ttc3",-0.629063389580595,11.5421626930576,202.179616675689,6.98559353015294e-46,3.43446705909969e-43
"Tmem59l",-0.892240224436376,10.807948785161,200.753247553867,1.43040140865666e-45,6.861042464059e-43
"Mettl26",-0.932325567680688,10.6495136297307,200.683460068013,1.48144950963506e-45,6.9367109658293e-43
"Ywhaq",-0.944327554943467,10.7091388879358,198.575783993727,4.27201856787808e-45,1.95380272455559e-42
"Hint1",-0.930932981966351,10.6702953215398,192.643954888299,8.41847104757291e-44,3.7626739004902e-41
"Erp29",-0.924938375682342,10.6636307435454,191.539831709512,1.46631067759768e-43,6.40810350791912e-41
"Arnt",-0.888523845204951,10.7600997924243,186.364171390805,1.97693927739612e-42,8.45184518027652e-40
"Sf3b5",-0.851967119179644,10.6300846829607,183.230760756506,9.55098161390943e-42,3.99637456210942e-39
"Usp11",-0.857186286648176,10.7850065407318,180.143597671332,4.50886453662743e-41,1.8473193745274e-38
"Selenof",-0.870812895658249,10.6500262297498,174.271408122505,8.63603233509288e-40,3.46604514085585e-37
"C130073E24Rik",-0.88050218603137,10.692720531894,171.521270274729,3.44282014222396e-39,1.35413001833953e-36
"Rps16",-0.765887161655169,10.8966287048208,168.590004209434,1.50359534411925e-38,5.79798157597044e-36
"Timm23",-0.80813153747994,10.6270430493529,167.475009664666,2.63434836261968e-38,9.96290286524591e-36
"Ndufb5",-0.865307997569635,10.6700536286284,166.884788819021,3.54483278432109e-38,1.31533361389545e-35
"Rplp2",-0.808115100890191,10.6281076349221,166.05858378623,5.37117167428157e-38,1.95610115085966e-35
"Camk2d",-0.796752496322454,10.8097784983345,162.225152008863,3.69402422653442e-37,1.32084873525502e-34
"Prkcg",-0.703618516202909,10.9848325721314,162.113152066991,3.90812451884487e-37,1.37244958549291e-34
"Rbm39",-0.616823137206167,11.2495583118742,160.658350482258,8.12472137502444e-37,2.80317141335492e-34
"Syngr3",-0.848130581774463,10.6972159717332,160.533249840629,8.65248479468294e-37,2.93378906848681e-34
"Ndufs3",-0.834840977966556,10.6515577376458,159.44443392159,1.49635318657073e-36,4.98767487577964e-34
"Nap1l5",-0.824367873101959,10.7516870777066,159.279355130411,1.62593326249398e-36,5.32926725670111e-34
"Auts2",-0.744871291741762,10.8873158548157,158.801259970985,2.06806683843828e-36,6.6673118761848e-34
"1500011B03Rik",-0.821648855948828,10.6431651727447,157.960305048809,3.15729005408626e-36,1.00147203554291e-33
"Kmt2e",-0.727931294239873,10.906578555747,155.754789624531,9.57748766564452e-36,2.9896963878185e-33
