"","logFC","logCPM","LR","PValue","FDR"
"Cst3",-3.53713557253255,12.2991293688957,358.204444010489,6.92729671486503e-80,1.36232217194536e-75
"Plp1",1.27535235034761,11.9181542213959,68.3985412252678,1.33576341423048e-16,1.31345616521283e-12
"Avp",-1.62543721272518,11.1490637103819,57.5457738486627,3.30204636612363e-14,2.16460146120624e-10
"AC149090.1",-1.35807146502667,11.5300864466049,51.4445738528207,7.36472574123552e-13,3.62086741067844e-09
"Calm1",-1.38374769393873,11.4443644053699,49.7103877764738,1.78199928357945e-12,7.00895958217469e-09
"Plpp3",-1.2624562857219,11.498136333563,42.5745334585575,6.80394928838456e-11,2.02451307657172e-07
"Sst",-1.3814775504851,11.1147135312082,42.4622036629569,7.20613827723078e-11,2.02451307657172e-07
"Atp5g3",-1.43579151584435,11.1724442454992,40.5960449219873,1.87185162474192e-10,4.60147925652184e-07
"Id3",-1.30822069796865,11.1215038689312,36.4290322405793,1.58327223215077e-09,3.45962574638635e-06
"Rpl27a",-1.30526800198278,11.1421667121199,34.3364197583365,4.63624140347584e-09,9.11763234407558e-06
"Adarb2",1.06052389284923,11.355333539167,32.8933166436472,9.7357393599184e-09,1.54678835110594e-05
"Mbp",0.970535287947717,11.6038706869311,32.8481172481659,9.96475357555689e-09,1.54678835110594e-05
"Mag",1.20410748206935,11.1759607081277,32.7980226802923,1.02248797744214e-08,1.54678835110594e-05
"Efnb3",1.01780338284635,11.0675884818058,32.113948810929,1.45389685291492e-08,2.04230967924463e-05
"Tubb4a",1.02182552882481,11.4085178219546,31.1069142358038,2.44199987232478e-08,3.20162463260927e-05
"Slc25a4",-1.16060981243564,11.2450130386207,28.5515553256516,9.123651187794e-08,0.000112141077661973
"Tmem59",-1.16916860246329,11.1592929520681,27.1656010267873,1.86752071505529e-07,0.000216039190483984
"Lrp1b",-0.944028052737438,11.5070719344877,25.9968778831411,3.41969939237128e-07,0.000343696891465445
"Cd81",-1.016293587019,11.3884104814807,25.8855171924886,3.6227705171981e-07,0.000343696891465445
"Ttr",0.927439133078302,11.0642789575625,25.8845792455367,3.62453126459367e-07,0.000343696891465445
"Hnrnpa2b1",-0.963557825761663,11.4726125159866,25.8604581352263,3.67010816677227e-07,0.000343696891465445
"Oaz1",-1.0896553681763,11.2386101775768,25.2289849799141,5.09112859075468e-07,0.00045510061302628
"Ckb",-0.839723577893487,11.7278186264662,24.6460312774245,6.88864705010023e-07,0.000589009273422918
"Rpl8",-1.0823695293545,11.2210566207582,24.4949984296605,7.45029857292512e-07,0.000610489882229773
"Luc7l3",-0.978358219880623,11.3687196329686,24.063264791391,9.3221851873443e-07,0.000733320375577252
"Col6a1",-1.03697555088355,11.1136519152802,22.5342101716208,2.06434332888209e-06,0.00156143753483827
"F3",-1.04265121462066,11.1209467081726,22.3480921628064,2.27438885320622e-06,0.00165659745137605
"Snhg20",-1.02290659177248,11.1160669499325,21.9233752216244,2.83756415673855e-06,0.00199298345380073
"Srek1",-0.919271479871861,11.3328876694293,20.5264605114686,5.8812591662173e-06,0.00388169509249493
"R3hdm1",-0.806434139067381,11.5583820074905,20.5134305448255,5.92143052856951e-06,0.00388169509249493
"Actb",-0.810602814109227,11.5144772581356,19.4546187673098,1.03018417194248e-05,0.00653535545981314
"Utp11",-0.911913602406451,11.0919587797814,19.1148722973199,1.23082031878036e-05,0.00756416012160453
"Actg1",-0.827263316986217,11.4067400307211,18.2616083400005,1.92548931837814e-05,0.0114747493743104
"AC124490.1",-0.91808699039669,11.1092720773531,17.8586408355751,2.37936394791627e-05,0.013762520999918
"Tcea1",-0.786521179504251,11.0688995812064,17.758132531101,2.50842908693053e-05,0.0140945046924502
"Mrpl4",-0.927935405949167,11.1275885984938,17.5714647813279,2.76709530041537e-05,0.0151160267161024
"Meis2",-0.850354958878461,11.316979286354,17.2712093474024,3.2405991644696e-05,0.0172242224779619
"Gm9925",-0.879749519365893,11.099821948997,17.0942335160033,3.55701420036067e-05,0.0183277867422699
"Gm32834",0.546984939856241,11.0418756618104,17.0130578441086,3.71236333762276e-05,0.0183277867422699
"Mllt3",-0.874377224939064,11.0951433250217,17.0051729044856,3.72781180560763e-05,0.0183277867422699
"Dnajb14",-0.868388091948936,11.0940586805087,16.9050967140229,3.9295929531282e-05,0.0188486280527364
"Gpr17",0.814703824365466,11.0790515952489,16.5475582216919,4.74450395727466e-05,0.0217157784931718
"Bcas1",0.857045667644841,11.1100036849594,16.5460867134707,4.74818710061215e-05,0.0217157784931718
"Kcnk1",-0.80190451263445,11.0768563458418,16.3721912077185,5.20432187502086e-05,0.023260953180491
"Cnp",0.853256634163457,11.1353323608725,16.2499561107261,5.5510880371786e-05,0.0238452431208721
"Kcnh7",-0.890895280178932,11.1702993485431,16.1861965057699,5.74109361846875e-05,0.0238452431208721
"Ddx50",-0.884652570069233,11.1762005095509,16.1861190945081,5.74132823727426e-05,0.0238452431208721
"Pcsk1n",-0.619438592428128,11.0531672912759,16.1098856035553,5.97712191912925e-05,0.0238452431208721
"Psmd6",-0.618237023315739,11.052912587692,16.0979996953551,6.01475331612587e-05,0.0238452431208721
"Smdt1",-0.616611763908826,11.0523723320156,16.0830087319834,6.06255545633888e-05,0.0238452431208721
"Ttc3",-0.662626465201818,11.7212570917492,15.8769378401424,6.75974356416296e-05,0.0260661013593782
"Dner",-0.879040002689446,11.1260913759062,15.7152862169423,7.3626743846141e-05,0.0278450681630425
"Ptgds",0.620833905879531,11.8154081180856,15.5785418396754,7.91477397194267e-05,0.0293682914966462
"Nptxr",-0.852284910489289,11.2025311765936,15.4128217396063,8.64000634221425e-05,0.0314656230974047
"Erp29",-0.836410238410486,11.0995425941187,15.2133688962375,9.60212394927453e-05,0.0333390464871819
"Fbxo22",-0.591338125379134,11.0519790715738,15.1973697980352,9.68382062907863e-05,0.0333390464871819
"Ccdc107",-0.590739633992904,11.0519044047196,15.1914208627564,9.7143759435883e-05,0.0333390464871819
"Mirg",-0.851406792626182,11.2004993856283,15.1685934696057,9.83252667678505e-05,0.0333390464871819
"Zfp638",-0.837379257657419,11.2287684128581,15.1100602748664,0.000101421357654542,0.0335394960956775
"Gnas",-0.798661934872084,11.2959961798537,15.0932717324629,0.000102327355117495,0.0335394960956775
"Cmip",-0.849403343646726,11.1222095807821,14.8926964795913,0.000113802731211773,0.0366892542952579
"Timm23",-0.743813777526547,11.0732500564023,14.6902792311636,0.000126698101459511,0.0398905659253622
"Ifi27",0.802836299252551,11.1053459242008,14.674112875918,0.000127789365061417,0.0398905659253622
"1700047M11Rik",0.764288591936566,11.0835616746303,14.3780711246853,0.000149533615871814,0.0449626686389605
"Auts2",-0.7820371661499,11.2841868727819,14.3670710349273,0.000150409759966931,0.0449626686389605
"Pnisr",-0.64651907469581,11.6740258574984,14.3436798969959,0.000152290058549026,0.0449626686389605
"Tmem245",-0.837417820027138,11.1379183957805,14.3253977460249,0.000153776136819302,0.0449626686389605
"Tsg101",-0.562884456713636,11.0510658432974,14.281962571325,0.000157365628198816,0.0449626686389605
"Nap1l5",-0.830388725922139,11.1963377264709,14.2773023531822,0.000157755727452877,0.0449626686389605
"Gprasp2",-0.758018481061751,11.3188992827646,14.1057620743445,0.000172813589799537,0.0485507436713957
"Ypel3",-0.756651712415428,11.0797751793287,13.9679225382289,0.000185956365129282,0.051507294037077
"Ttll7",-0.823477225726347,11.1230614414255,13.9235029270083,0.000190402695846888,0.0517422202155307
"Tsc22d1",-0.799414894182544,11.2111709207979,13.9071482365347,0.000192066616278539,0.0517422202155307
