"","logFC","logCPM","LR","PValue","FDR"
"Cst3",-3.76603175465542,11.1608993141801,53.604415757721,2.45207645517303e-13,4.82225355674328e-09
"Mbp",-3.02361123925263,11.2530563063778,42.5153095776582,7.01311350134539e-11,6.89599450587293e-07
"Apoe",-2.95397987337825,10.980283951174,33.7383322095842,6.30460490516812e-09,4.13287866883454e-05
"Slc1a2",-2.43997558921399,11.1373265742258,28.9215260495818,7.53706369186517e-08,0.000370559736410551
"mt-Co1",-2.61064204915379,10.682900990089,25.050646044191,5.58440417191481e-07,0.00219645784889753
"Cldn11",-2.50931649506668,10.6626020768091,23.3080779251063,1.3801912461772e-06,0.00452380684122012
"Plp1",-1.91467996389654,11.3127880852181,21.3874184987782,3.75225417664271e-06,0.0105416900911222
"Synpr",2.01032330016885,10.6716268341871,18.641289824612,1.57766387870082e-05,0.0347667767508484
"9630013A20Rik",-2.25769429352494,10.6913944574049,18.6251507033417,1.59107592168024e-05,0.0347667767508484
"Rps14",-2.14779435783047,10.6115442423537,17.4887157116427,2.89018031802326e-05,0.0541523446527515
"Calm1",-1.75594528061196,11.1510436574104,17.3995588745373,3.02896263185328e-05,0.0541523446527515
"Agap1",-2.06899636489882,10.5954937626149,16.5194489438543,4.81535996302557e-05,0.0775189327698697
"Oprk1",1.8475019894494,10.6596693673019,16.4015590121466,5.12430654941679e-05,0.0775189327698697
"Hap1",-2.08696242171109,10.7406141168522,16.2153288633523,5.65348004247084e-05,0.079415241796594
"Gpr37l1",-2.1033770626025,10.6859785621128,15.6345441495862,7.68380104452476e-05,0.100739754227749
"Slc25a14",1.67752506422179,10.5058364134213,14.9562138430836,0.000110035086276569,0.123549559928421
"Dbi",-1.96934304538301,10.5926411242131,14.9454686403527,0.000110663518633922,0.123549559928421
"Npy",1.85258298674137,10.5476726849501,14.9046634831488,0.000113083091564709,0.123549559928421
"Col24a1",1.80473230551205,10.5409173180331,14.4736366699271,0.000142134941574736,0.14711714531625
"Mrpl4",-1.89117819149543,10.5781794366347,14.0533157616868,0.000177700250424175,0.17364981123858
"Ndufb9",-1.88231634758754,10.5767769848274,13.9732621856435,0.000185428965524773,0.17364981123858
"Cd81",-1.78559444958141,10.8411427856655,13.5641496653618,0.000230546835386287,0.199245105575744
"Bcan",-1.85881058967315,10.5793339699557,13.535411626102,0.000234104032516306,0.199245105575744
"Ndrg2",-1.80911519357597,10.5564064700957,13.3854257732131,0.000253587078895082,0.199245105575744
"Oaz1",-1.7992786251419,10.7848067208608,13.3439177244972,0.000259262142461966,0.199245105575744
"Zdhhc3",1.56867784439222,10.5009676581447,13.3141001474784,0.00026341771305651,0.199245105575744
"March1",-1.85199390408267,10.7373792581717,13.2036159337465,0.000279409510702008,0.203513608795026
"Ckb",-1.48923902923822,11.098721052085,12.525116657492,0.000401517828958146,0.276202161315567
"Lypd1",-1.75726808325104,10.5606787926629,12.4984262999761,0.000407294959735149,0.276202161315567
"Slc50a1",1.55830524349483,10.7214061453962,12.3668096857288,0.000437033748908044,0.27749627662048
"Atp5c1",-1.85036039707636,10.6314707980899,12.3651423504901,0.000437424213120863,0.27749627662048
"Serpine2",-1.73799310555442,10.5678804674942,12.0707951997647,0.000512178497019135,0.307669913969647
"Pcm1",-1.83518062924176,10.6279230391934,12.0526829284856,0.000517178916258814,0.307669913969647
"Plpp3",-1.72823016924131,10.5655563419806,12.000292720669,0.000531921950318723,0.307669913969647
"Slc1a3",-1.82604556651048,10.6425431786931,11.7709906180934,0.000601609532775728,0.338035802044785
"Nrd1",-1.78737287805617,10.619113320868,11.6145313521334,0.00065438524935136,0.357476119826218
"Slc25a4",-1.76132954869865,10.6723317548074,11.4876079834711,0.000700617472512263,0.37215248755007
"Pum2",-1.76338709849894,10.6124305415699,11.3962562791677,0.000735922638578146,0.37215248755007
"Cpne9",1.39917245827613,10.4872700112376,11.3542599758698,0.000752751089796327,0.37215248755007
"Fahd1",1.39730364530124,10.4869709980386,11.3439391233801,0.00075694597284668,0.37215248755007
"Rps16",-1.62464858075959,10.8007125927891,11.2226991261662,0.000808028900526668,0.378987711541715
"Prkcg",-1.6362358841582,10.7936097331541,11.2195733084012,0.000809391024344149,0.378987711541715
"Mobp",-1.61099682326741,10.5445163829551,10.9168447246652,0.000952937761742226,0.431038203470015
"mt-Nd1",-1.60752717630208,10.5435020294791,10.8947167557766,0.000964389349775281,0.431038203470015
"Eno2",-1.59296294204444,10.7871045954825,10.778610557422,0.00102679729102408,0.448733233895101
"Sncb",-1.69109626093034,10.6609961886175,10.6667892986114,0.00109076285793994,0.466324834005365
"Atp5g3",-1.60465603252177,10.7296866424287,10.4594282929759,0.00122025037639253,0.49740330543798
"Map1a",-1.38562886361547,10.9809307813446,10.4542281344603,0.00122369035241032,0.49740330543798
"Kif5b",-1.69341144545006,10.6031354305371,10.4286059703117,0.00124078361126853,0.49740330543798
"Mfge8",-1.57731698173225,10.5482984531529,10.3934552338605,0.00126462754357261,0.49740330543798
"Rreb1",-1.64202775323965,10.6999363033872,10.3240897680058,0.00131305001318425,0.500826915029496
"AI593442",-1.56040897181715,10.5422476749467,10.2965549804355,0.00133278795247532,0.500826915029496
"Cox7c",-1.63568782037845,10.6982709454478,10.245615027475,0.00137009896475906,0.500826915029496
"Tmem47",-1.55168465759866,10.5408819715066,10.2387620644986,0.00137519848528388,0.500826915029496
"Palm",-1.53901817841512,10.5367427481537,10.1650155656448,0.00143130706900513,0.511783360346452
"Asns",1.51847147820949,10.520753605012,10.122857559483,0.00146441780919495,0.51427215420764
"Cs",1.5255875015924,10.5482363556585,9.98012425458803,0.00158239005909638,0.545111239357242
"Rasl10b",-1.50342111929649,10.5272528385226,9.95094249118008,0.00160767069473813,0.545111239357242
"Stk32c",1.49969447442663,10.5393231859882,9.78905518695401,0.00175553641981455,0.583542302384246
"Wfs1",-1.65473617741265,10.6083926076149,9.72518130662218,0.00181760389749021,0.583542302384246
"Lsm6",1.27084281294061,10.48368185647,9.6717327642476,0.00187124743661367,0.583542302384246
"Reep5",-1.57751416733388,10.6804274663698,9.66726102401169,0.00187580759822441,0.583542302384246
"Trim8",1.26014336962438,10.4818066429101,9.62289246202549,0.00192166841773937,0.583542302384246
"Baiap3",-1.50012385805202,10.5399971352137,9.60841204783798,0.00193688056409898,0.583542302384246
"Slc6a11",-1.49862157630952,10.5402315160631,9.59700292494714,0.0019489521622074,0.583542302384246
"Myo10",-1.49410667303179,10.5391554328821,9.57091360235111,0.00197684380790519,0.583542302384246
"Scamp4",1.24645406647938,10.4794248579897,9.5605203724318,0.00198806743922224,0.583542302384246
"Nptx2",1.23826667454224,10.4778912140139,9.52412057343106,0.00202788741000238,0.586476967722158
"Rbbp7",-1.477668528084,10.5331935278285,9.48408930931044,0.00207261470244776,0.587654240831692
"Ppfia1",-1.46944746928881,10.5307187079766,9.43889525528496,0.00212431417412634,0.587654240831692
"Sidt1",-1.46929143895416,10.5306557977942,9.43809478542157,0.00212524156010938,0.587654240831692
"Neurl1a",-1.45473993221357,10.5277446923654,9.35149010333817,0.00222804245398706,0.587654240831692
"Mt1",-1.49271801763323,10.7651529947358,9.33713091001437,0.00224556819530215,0.587654240831692
"Hlf",-1.44989990523404,10.5255800375007,9.32875875438082,0.00225585108518825,0.587654240831692
"Fnip1",-1.4487070167408,10.5254759794687,9.32115353317573,0.00226523340744062,0.587654240831692
"Rps23",-1.4479747657135,10.5253743057817,9.31648533320489,0.0022710120158247,0.587654240831692
"Sbf1",-1.44180972377388,10.5239214153119,9.28128322581265,0.00231507188960859,0.591275373779773
"Vstm2a",1.45310701397308,10.6095673959418,9.18456245645302,0.00244064870365094,0.615356376999992
