,logFC,logCPM,F,PValue,FDR
Mid1,-3.50422618,9.260117542,223.4228049,2.12E-36,3.47E-32
AC149090.1,-1.452734833,10.52003595,69.91854688,2.32E-16,1.90E-12
Auts2,-1.062189539,9.945405495,32.42438473,1.68E-08,3.92E-05
Adgrl2,-1.717161452,9.560216263,51.97164563,1.19E-12,4.87E-09
,,,,,
,,,,,
