"","logFC","logCPM","F","PValue","FDR"
"Auts2",-0.345058873421276,10.0409403451584,15.0843369836797,0.000105898212159796,0.00769303594411478
"Ddx31",0.681200220755921,8.84456172845077,36.5186022336844,0.000108299289582745,0.00783440701153834
"Exoc6",0.684262880070475,8.88319379296253,26.8616269167926,0.000111798818954554,0.00802969950940501
"Igsf11",0.611252596444542,9.03359474820972,14.9790291834776,0.000111931688578568,0.00802969950940501
"Psmb2",0.566396887434341,9.09538211678399,14.9354312127523,0.00011452986028332,0.00818199420953493
"Cstf2t",0.656714304999988,8.84149021892975,36.7315154941142,0.000116571521862277,0.00829343756984641
"Acin1",0.42734051604466,9.53598080138491,14.8876885612125,0.000117444788466412,0.00831992333950719
"Map7d2",0.583954319570747,9.0470516566033,15.6501108123439,0.000118625832229926,0.00831992333950719
"Tmem191c",0.376545830225807,9.91303970473415,14.8670521595621,0.000118727771884406,0.00831992333950719
"Kcnj6",0.446118797855679,9.54530656312381,14.8646703369625,0.000118876757943821,0.00831992333950719
"Fbxw7",0.345613797818279,10.1346608611821,14.7899118312737,0.000123649982062099,0.00861895441766462
"Ankrd6",0.625526995432299,9.00971653860419,15.984833924733,0.000124796729866407,0.00866381168592717
"Mllt11",0.505934467435928,9.30803214939774,14.7558697642539,0.000125887057242378,0.00869075237860678
"Adra1a",-0.641440809880234,8.94940627039216,17.4439589735619,0.000126194348298292,0.00869075237860678
"Cbfa2t3",0.669093290157723,8.92388240466783,20.7957451019149,0.000127641601236729,0.00875540019319824
"9530059O14Rik",0.42000948018784,9.99301609306347,14.7086252655952,0.000129059468815895,0.00881752728017167
"Tesc",0.689640520348704,8.89047556242529,24.1324879373535,0.000131196601094696,0.00891242400617808
"Gm48623",0.609801831713183,9.00064799012648,16.6034560676725,0.000131483748479365,0.00891242400617808
"Nsun7",0.657253452998119,8.84193689545712,33.4778046989508,0.000132316635072784,0.00893370786685539
"Gnb2",0.520600887093866,9.24394525181656,14.6424286278021,0.000133640488615924,0.00898784489257956
"Pcdh9",-0.371305309722268,10.1239813250172,14.5342981554209,0.000141478654706559,0.0094779688641355
"Fbxo27",0.675849858088931,8.90767279637018,22.8497965237923,0.000144382632416117,0.00963502241204759
"Scn3b",0.583006693490923,9.11474486883555,14.4511262165022,0.000147821561942001,0.00982642406160397
"Rap1gds1",0.560809717147965,9.07721299688533,14.5871173473616,0.00014882218110718,0.0098548903543166
"Cdc42ep3",-0.664639976163998,8.93375566340611,19.9151064944829,0.000151189752894295,0.0099733102512685
"Zeb1",-0.598225376319039,9.00595985564743,15.5938885998543,0.000155781134329231,0.0101952085099749
"Rspo3",-0.657021173083304,9.01542899831943,15.0842439388134,0.000156317988527961,0.0101952085099749
"Rilpl1",0.614573974922497,9.04172359514467,15.2629619250831,0.000156330083442724,0.0101952085099749
"Plppr5",0.625053391352611,8.94903814791565,19.1172449208696,0.000163917682246015,0.010649700887659
"Lrrn2",0.628823964485071,8.97911749679498,17.3227366082667,0.000164924960108501,0.0106748610458198
"Ywhab",0.549953849729403,9.20623477412694,14.2354017180233,0.000165642020921934,0.010681118630011
"Lix1",0.622654539179962,8.898707773273,22.646505669666,0.000168355566037498,0.0108155887330881
"Chst1",0.419340172648086,9.60750041572679,14.1969289468825,0.000169040650031389,0.0108192300059123
