"","logFC","logCPM","F","PValue","FDR"
"Mid1",-3.40267378045629,9.52099829247298,691.742110740313,2.94872089027849e-114,5.13313332579679e-110
"Arc",-3.18166073708334,9.90799041930165,468.605279294702,3.15976797671577e-96,2.7502620469334e-92
"Fos",-2.96506015449697,9.48739985311101,416.58424595084,1.89989042155631e-86,1.10244308194841e-82
"Btg2",-2.92001374921243,9.48539935926749,455.017223424262,8.43525300822651e-85,3.67102210918018e-81
"AC149090.1",-1.83103150485522,10.8367201564709,301.337804186039,3.38662459129192e-64,1.17908721770419e-60
"Gm47283",-2.45913038773959,9.52312050466154,333.174903513747,1.23959919095113e-59,3.59649045267954e-56
"Junb",-2.61760059545304,9.80046549273087,260.255400145736,4.65429410910907e-56,1.15745645501958e-52
"Dusp1",-2.19355163334658,9.45414317459866,277.51068764642,6.36882550917983e-47,1.38585643079753e-43
"Cyr61",-2.38889836897693,9.4095925668145,270.59689729383,4.71773858947336e-41,9.1251548183947e-38
"Npas4",-1.96103861435828,9.59801032441347,169.670177182874,1.05948192538066e-37,1.84434613570265e-34
"Egr1",-1.6631446047877,10.0457755832835,154.816762473506,1.23797171237949e-34,1.95914650628201e-31
"Ier2",-1.83845324873319,9.41475278234565,216.955012726346,1.80937517039106e-30,2.62480024718063e-27
"Nr4a1",-1.46131315233367,9.56468956573207,109.831437993219,3.10056762129262e-25,4.15189855011246e-22
"Nr4a2",-1.6056816564919,9.43098140362657,130.224475781539,1.3576976112198e-23,1.68820000115102e-20
"Npy",1.46575894066806,9.42535043928411,105.564636886461,1.99875359401808e-22,2.31962017097779e-19
"Dusp6",-1.38720633889697,9.46110207900165,107.141680341227,7.36938068876003e-21,8.01788618937091e-18
"Egr3",-1.34312598763537,9.4913955158671,101.829310249674,9.97296418577717e-21,1.02123153262358e-17
"Fosb",-1.17975148418023,9.34501845530929,246.221085630157,1.51012554132885e-17,1.46045919019181e-14
"Tshz2",-1.26320586000231,9.44751769853534,80.9091897530805,3.19707264570364e-17,2.92919161138995e-14
"Trib1",-1.25956768166214,9.43004034713138,102.461233808221,1.06297914356379e-16,9.25217046557922e-14
"mt-Co1",1.40840829996845,9.52881137299863,79.2119616423011,3.86856884760102e-16,3.20685935709707e-13
"Hecw2",0.944858833095991,9.71358025053663,52.0861717950928,6.80637838559102e-13,5.38570158801675e-10
"Egr4",-1.08748141253965,9.419997344026,71.662289351023,1.48986220200784e-12,1.1276313570675e-09
"Fosl2",-1.03006526493826,9.35978530186973,127.618542046113,3.05308405313124e-12,2.21450363320452e-09
"C1qa",-0.918087431316322,9.33622745347488,184.877383613771,7.48785254756597e-12,5.21394148592114e-09
"mt-Co3",1.27389664649572,9.40048378981854,94.9038193826623,1.28158815738489e-11,8.58072563221391e-09
"Nr4a3",-1.01436929953088,9.39449800720535,83.690055439199,3.16466091307077e-11,2.04038582128652e-08
"Ptgds",1.40360128569059,9.58858873904404,42.3805119196122,8.86924069533407e-11,5.51413364372769e-08
"Syt4",-0.849872392570732,9.67474174454705,41.2702240240722,1.5519342924811e-10,9.31588695293481e-08
"mt-Nd4l",1.28855446312196,9.3786845066922,100.51055231105,2.49698175477782e-10,1.44891527957241e-07
"Dlx6os1",0.74486405508872,9.33944479830701,135.395451054287,6.24103235608433e-10,3.50464165337794e-07
"Hbb-bs",-0.810014577752715,9.48869481837697,42.6436163215,1.04245586664701e-09,5.67095991455974e-07
"Dpy19l1",-0.802769247465157,9.6280859346419,37.0257627109278,1.32443110582153e-09,6.98657475458824e-07
"Gm26917",-0.638899365754698,10.8841424986229,32.7235955265181,1.17462198533803e-08,5.87384537993986e-06
"Jun",-0.904635601833797,9.41361085066797,52.3988143628777,1.18097764417449e-08,5.87384537993986e-06
"Tiparp",-0.790066849868364,9.35498449887728,90.9220771677081,3.07865234797932e-08,1.4739055946491e-05
"Hcrtr2",0.812210778596691,9.37071427510329,63.8973130436666,3.13272673495041e-08,1.4739055946491e-05
"Rmst",-0.858167428622546,9.42621211300658,38.619857483885,3.66527679062588e-08,1.67908258871619e-05
"Vcan",0.843597303078651,9.38840643159514,49.1707907072318,6.94091559566483e-08,3.0784133776668e-05
"Auts2",-0.632133456050147,10.0320594382935,29.2005715293456,7.07356015088878e-08,3.0784133776668e-05
"Gt(ROSA)26Sor",0.819647948299408,9.46003132076384,40.1313555719585,7.89084783113317e-08,3.33842207299328e-05
"Adarb2",0.824642074709886,9.35939025925685,63.9378281729927,8.05455693162441e-08,3.33842207299328e-05
"Dnajb5",-0.70018583882073,9.56284725819013,29.4023279302461,9.06243390170487e-08,3.66881045025299e-05
"Sox8",-0.741260664581581,9.5072877461115,30.9156866476232,9.69843061378911e-08,3.83705182101911e-05
"Nrgn",0.646781329238752,10.0071448745449,28.1021579456561,1.24018465041509e-07,4.79758542098352e-05
"Coq10b",-0.80545423575883,9.44752878706124,39.9748883565004,1.60776389909711e-07,6.08433781640922e-05
"Ighm",0.804623749024191,9.39741779276864,44.2770865707466,2.55546354256196e-07,9.46500198913163e-05
"Arl4d",-0.726612736551643,9.34436685027993,88.8393478081617,3.68031654042274e-07,0.000130652752074641
"C1qb",-0.700124514493867,9.34446430795925,80.6662107868362,3.76319300973668e-07,0.000130652752074641
"Gadd45a",-0.766203094694203,9.3577954312805,72.0903768425474,3.78391650297091e-07,0.000130652752074641
"Slc17a6",-0.664903360057731,9.34283910337957,90.0258178158944,3.82771734593676e-07,0.000130652752074641
"mt-Co2",1.05370319224892,9.37322874255232,64.7978464270574,5.00069406063531e-07,0.000167407850399114
"Gap43",0.719808523228649,9.51870980015086,29.0143192006337,5.49934125589302e-07,0.000180627419967143
"Cst3",-0.800190323740238,9.66458729429582,25.0363617794775,5.97324193329399e-07,0.000192559621434781
"Arl5b",-0.726861555746795,9.48284446305837,31.521556946559,6.41142293300787e-07,0.000202927364396002
"Chsy3",0.648263300830024,9.57435362200108,24.4990050406572,7.87452393208102e-07,0.00024478520108869
"Gadd45g",-0.738882860802002,9.36315531376769,58.0679775000916,8.17175879952834e-07,0.000249568381021385
"Sgsm1",0.643831074711661,9.62880536574246,24.3000395174703,8.72348717334966e-07,0.000261824939161501
"Egr2",-0.524764453026456,9.31783315160214,240.775772477549,1.19442519399186e-06,0.00035241616571204
"Antxr1",-0.752682335531341,9.48920596460458,28.1470675313399,1.40436144845287e-06,0.000407452068244459
"Xkr6",-0.649411655118617,9.58956163589216,23.2836381900613,1.4726177545188e-06,0.000419233248249702
"Bhlhe40",-0.731226796883421,9.38909951594199,42.8307755153892,1.49313312221286e-06,0.000419233248249702
"Grid2",-0.652529124568443,9.61308929985105,22.964190224459,1.7363981770267e-06,0.000473462663077244
"Tln1",0.727693838542238,9.42005755376534,37.9470576482989,1.74067155543104e-06,0.000473462663077244
"Gm28928",0.589656615734718,10.2493430604221,22.843002625331,1.84845110482481e-06,0.000489326132084931
"Plekha7",-0.640750131873132,9.5578709730548,23.0606067784391,1.85521166806097e-06,0.000489326132084931
"H3f3b",0.586141426149889,9.72611865481379,22.7512274696244,1.93811447062879e-06,0.000503562637383671
"Car4",0.642529143523198,9.34845254584011,68.6935278292753,2.26132347474909e-06,0.000578898809535767
"Gpr22",0.617172126037959,9.62954250524586,22.4099618544803,2.31156951344145e-06,0.000583185537536068
"Ell2",-0.65395315459751,9.59980882971599,22.1591848411459,2.63133459072912e-06,0.000654375322220178
"Gm42418",0.46384256650324,13.2591324836768,21.4342702824418,3.82820726393445e-06,0.000938611719022125
"Frmpd4",0.581417434348858,9.62393257653649,21.2691133409055,4.1698983821718e-06,0.00100818876440065
"Neto2",0.602114317058434,9.58949865270782,20.6259909161331,5.818868112877e-06,0.00138760076861593
"Rasgrf1",-0.620041308291027,9.65108142752914,20.5467830794965,6.0628388451179e-06,0.00142624187318666
"Rreb1",-0.691788568956528,9.4004604890997,29.0207644912501,6.19073186396594e-06,0.00143691013717225
"Sox2",-0.692485553268531,9.37361265902058,42.6000040378174,6.94594910898442e-06,0.00159098792222633
"Dennd5a",-0.617985324232285,9.50974447317586,23.5875481061512,8.42319577740141e-06,0.00190429859861044
"Hexb",-0.737251334709061,9.41394879695262,29.0926411851622,8.86117099435148e-06,0.00196539445057295
"Eif4a1",-0.577126272488603,9.5864935529959,20.4291450131921,8.91924181958083e-06,0.00196539445057295
"Pdia3",0.573503848739436,9.59667653157618,19.7366544643364,9.23220469412564e-06,0.00200892774144174
"Rhobtb2",-0.577369780959306,9.62685274153864,19.6646373953403,9.58423716838305e-06,0.00205978272379274
"Havcr2",-0.298235933054269,9.31080945588954,298.311031520969,1.01580988237504e-05,0.00215649005272984
"Ctxn1",0.526619912300633,9.88249057581124,19.4189759737983,1.08897467197402e-05,0.00226344958646709
"Ipcef1",0.578106859014107,9.6406363671068,19.4120085228821,1.0929272032344e-05,0.00226344958646709
"Dst",-0.393162448278274,10.5196634857693,19.3905345257814,1.10519999339213e-05,0.00226344958646709
"Ppia",0.516307755974408,9.85742542064217,19.2267914577028,1.20345220261963e-05,0.00243601115618634
"Gm19410",0.674137715810055,9.41391217628543,28.1778574914215,1.23184260376984e-05,0.00246481793637074
"Galnt9",0.58558373523865,9.55232696662767,18.9845267923373,1.36515627418208e-05,0.00270052732056382
"Ide",-0.599678120754409,9.52155825865169,21.5403167281979,1.38216012364203e-05,0.00270344308228769
"Shisa8",-0.450696167087779,9.32206591922882,133.847800914477,1.44327181479709e-05,0.00279160841688753
"Ssb",0.601680266094967,9.52321927327016,21.580686483576,1.55289672661972e-05,0.00297064024362594
"Mif",0.625387483432983,9.45789937533666,25.3493160013158,1.89852673872684e-05,0.00357861516011042
"Malat1",0.233052422365632,16.0260272942058,18.338102403071,1.91182910093215e-05,0.00357861516011042
"Utrn",-0.640272839801594,9.36219645320964,44.4919712352398,1.9516502565594e-05,0.00361429017725383
"Mbnl2",-0.416534287754252,10.1854457502655,18.0261656437356,2.24969092013818e-05,0.00412238100397531
"Baiap2",0.482948397018517,10.1479960924357,17.8580574577248,2.45604207332227e-05,0.00445362295962438
"mt-Nd1",0.967344177553042,9.35947769066282,55.362322767327,2.54358895181211e-05,0.00456482437867476
"Sytl2",-0.596769896993548,9.64434966909052,17.4670821351719,3.01264312400439e-05,0.0053266787466959
"Kcnip2",0.643234605311915,9.39740059784183,31.41425583037,3.02930374496148e-05,0.0053266787466959
"Daglb",-0.596431001549851,9.49782091534481,20.8284410967639,3.46837134001601e-05,0.00603774082869987
"Rprm",0.56030261166666,9.51160362408412,17.4510049714538,3.74432925940422e-05,0.00645359245026819
"Nudt4",-0.582969673558923,9.49308681771982,19.9635031414675,4.12341444071687e-05,0.00703729397882346
"Gm28285",0.593239014560211,9.47239474638614,21.5395714090312,4.44353708499965e-05,0.00751000908501689
"Cyp51",-0.549313795159611,9.54866541912984,16.9661591643972,4.51637395193615e-05,0.00755971516877929
"Galnt17",-0.582851681731346,9.51371487733466,17.6679844594773,4.94634095122949e-05,0.00820056221704791
"Robo3",0.607829419441659,9.55759605942874,16.3996134473472,5.26852795183867e-05,0.00865231458354788
"Qdpr",0.638502032019653,9.43636158408665,22.1941204474043,5.46124405099592e-05,0.00888498471399412
"Pwwp2a",-0.551796972749879,9.54000755405059,18.2125734890549,5.80891579584445e-05,0.00929140768452484
"Ndufb3",0.615097874546776,9.37779684439854,36.2895932487579,5.81780467378911e-05,0.00929140768452484
"Astn2",-0.622464678254284,9.45822654518865,21.797334553728,6.10132914839348e-05,0.00965563071047579
"Nuak1",0.600277159142969,9.44926291188302,22.7936504672962,6.3466350326596e-05,0.00995335339176021
"Dgkg",-0.556849782587943,9.51141888859152,18.1634802973386,6.73485064910925e-05,0.0104678821517584
"Cers2",-0.572519204323141,9.47627196108489,18.4958067242818,6.89370368517628e-05,0.0106199640488096
"Ptk2b",0.541407702864892,9.54787915525633,16.6814451569356,7.25019195985022e-05,0.0110711703190415
"mt-Atp8",1.01188319188731,9.34935240211919,63.2563867569307,7.52437252326713e-05,0.0113322799443155
"Scamp4",0.420950016846527,9.32808705227462,87.5534636883989,7.55626450214182e-05,0.0113322799443155
"0610012G03Rik",0.542652457415599,9.52599902314027,17.8175283973493,7.68026683849159e-05,0.0113322799443155
"Ccdc28b",0.54926210297554,9.53372219972849,17.5722223894365,7.71887247436054e-05,0.0113322799443155
"Siae",0.604943152768165,9.39283035089333,28.7217640115425,7.7466757431844e-05,0.0113322799443155
"Gng12",0.587527742923447,9.46080791248296,19.7146859744342,7.85562159814092e-05,0.0113958883983698
"Nt5c",0.553710232951695,9.50648980727521,18.8918207713682,8.24455028018364e-05,0.0118612505187964
"Ppib",0.418149009218365,10.0579267261062,15.5108224108506,8.40319074269536e-05,0.0119903888892493
"Cbln1",-0.35646260977756,9.31730412648705,146.505721334799,8.72618234240542e-05,0.0122657349054921
"Syt6",0.560249162614535,9.49639007037378,15.4367670206327,8.73708138948196e-05,0.0122657349054921
"Usp11",0.501171229584735,9.56020497768729,16.109147101501,8.95347836937784e-05,0.0124689721163304
"Peg3",-0.441941434013311,10.4986672526891,15.3176614682145,9.30234198553268e-05,0.0128519975622344
"Epb41l4b",-0.578607180901165,9.4562600765784,20.6642002677818,9.45069746515565e-05,0.0129541528719236
"Hmgn3",0.489386865217644,9.74414532040297,15.2426851364796,9.67691532199876e-05,0.0131606048379183
"Spred1",0.491976724277041,9.65691128787332,15.1186728172852,0.000103301091569913,0.0139400418763491
"Laptm5",-0.4693497430756,9.32467587583798,91.568779492979,0.000104603735197079,0.0140072447870058
"Bmper",-0.502568697808597,9.34439967786089,52.6139394967256,0.000108255041363196,0.0143855248858818
"Scn7a",0.214903270495584,9.30981851978644,254.415780894537,0.000110325654943246,0.0144709431228586
"Sstr2",-0.55336945187963,9.3941265700383,28.3780977771076,0.000110560399548495,0.0144709431228586
"Pllp",0.605395663813943,9.42911553257404,19.5194342380953,0.000113324577375733,0.0147220465892296
"Gm17501",0.51016334478567,9.33760814103813,59.4000057281511,0.00011588591460748,0.0148815566879662
"Nol4",0.544846923245527,9.51246278496366,16.0405949818549,0.000118635335443119,0.0148815566879662
"Kcnq4",-0.379543034021605,9.31783259631143,135.817560957676,0.000119231808944075,0.0148815566879662
"Hunk",-0.690433516471258,9.38163063095731,31.7373347064894,0.000119234942171862,0.0148815566879662
"Tsc1",-0.490698194283988,9.6271781590775,14.8425709889736,0.000119484324361569,0.0148815566879662
"Aifm3",-0.5153903915634,9.6101995222187,14.8394423887263,0.00011968163696664,0.0148815566879662
"Necab1",0.521095552370567,9.54074036097442,15.4028126719875,0.000121778000047099,0.0150348328001411
"Rprml",0.49994448310626,9.67506019893256,14.7921313373768,0.000122705747904552,0.0150426877431158
"Kcnh4",0.585604181654185,9.36964468223857,33.3128621366318,0.000124705075717212,0.0151808808257708
"Gm28322",0.227096648005827,9.30945873560162,265.044475284527,0.000127479543466147,0.0153681227192538
