"","logFC","logCPM","LR","PValue","FDR"
"Vip",0.767374242444256,11.4901996888255,72.1263949576446,2.01845781008911e-17,3.96949912932125e-13
"Cdh9",-1.13508222224073,10.2138665364053,48.1403454504978,3.96777783378871e-12,3.90151594396444e-08
"Penk",0.759816193726262,10.5234055832339,39.4729447312798,3.32636228872779e-10,2.18054135900402e-06
"Rfx3",-1.00426625525837,10.2283277445892,38.1988730844847,6.38893076991109e-10,3.14111781302679e-06
"Tanc1",-0.981157585971316,10.1869408267684,36.3579961581353,1.64204146326761e-09,6.45847748332417e-06
"Crh",0.808002854611368,10.357192963751,35.1287252776351,3.08614639084074e-09,1.01153591537123e-05
"Glis3",-0.721123528263867,10.1104567084287,34.656556739366,3.93311597298313e-09,1.10498083892409e-05
"Tmem108",-0.831678433386046,10.3858445654798,33.1126361597741,8.69716669476118e-09,2.13798100273967e-05
"Cxcl14",0.70663587380776,10.4801799194982,31.6040756325926,1.89032439493071e-08,4.13056883896749e-05
"Fos",0.714202933470448,10.1054759654697,28.622377490287,8.7959796604622e-08,0.00017298173600265
"Hbb-bs",0.800321172063154,10.1615611149212,27.4327866269083,1.62650162538722e-07,0.000263442987597714
"Ahcyl2",-0.763698429902581,10.3601974822438,27.3379146315704,1.70828771988771e-07,0.000263442987597714
"C1ql2",-0.718352317354307,10.1177827773163,27.3007241103278,1.7414618319792e-07,0.000263442987597714
"Adarb2",0.435483609541883,12.1697747573386,26.8980503479247,2.14475129795594e-07,0.000301276278754297
"Wipf3",-0.814213272501757,10.2252910767593,25.8480478605708,3.6937807967723e-07,0.000454570240878855
"Scg2",0.627043974820887,10.508709363501,25.7982433491302,3.79033284656501e-07,0.000454570240878855
"Arc",0.718452764750641,10.1163844872975,25.7286653597297,3.92946918282342e-07,0.000454570240878855
"Cck",0.632083978252018,10.4586131395728,25.5080244197071,4.40546828037568e-07,0.000481321884454823
"Clstn3",0.609938626873341,10.5272759480488,25.1959708812014,5.17902822556398e-07,0.000536056679389164
"Cyp51",0.728841339032657,10.2579540948662,24.969587003398,5.82418149821143e-07,0.00057269176671913
"Mbp",-0.532429525443955,10.9915629464584,24.0508037551022,9.38270886780504e-07,0.000878668345686924
"Slit3",-0.720112102013639,10.295529753748,22.2609655392512,2.3799575472502e-06,0.00212746568746465
"Tac2",0.667407352528628,10.2963853661819,21.9276602730978,2.83123529532053e-06,0.00242082927468581
"H3f3b",-0.617308210204896,10.4961530748314,21.3312144801445,3.86388466833143e-06,0.00316613149530858
"Ttr",0.618426337025413,10.1054108038894,20.7919102297672,5.11987743817091e-06,0.00402750038796277
"Dock10",-0.651373930206979,10.3807571050036,20.3004533907633,6.61848985605908e-06,0.00500612390420222
"Zfpm2",-0.690599023269051,10.2874633256272,20.1173241261466,7.28339546358554e-06,0.00530500945136568
"Adra1b",0.684555118132706,10.1626226958776,19.9373972569417,8.00196743978782e-06,0.00562023898824526
"Sqle",0.682069824052163,10.1534961021063,19.8396505042928,8.42174666124821e-06,0.00571110585655542
"mt-Atp8",0.580636251582059,10.1023018151703,19.2416837170649,1.15170977006123e-05,0.00754984144600803
"mt-Nd4l",0.641197899058768,10.1249442438085,19.1444521324888,1.21189238539142e-05,0.00768808891971213
"Dhcr24",0.649654085201347,10.1842173743176,18.2854618958373,1.9015282017191e-05,0.0116779569721847
"Fdps",0.649814299464365,10.1495121959837,18.2120176240391,1.97627891866594e-05,0.0116779569721847
"Zranb1",-0.68395643040723,10.1678218242201,18.1713152459622,2.01896947551246e-05,0.0116779569721847
"Gad2",0.583592613873725,10.354573258938,18.0310826683861,2.17327429938534e-05,0.0122113178204892
"Nkain2",-0.563814496907804,10.4766104430774,17.677191296098,2.6174647460557e-05,0.0141938762852846
"Zbtb20",-0.473214842305974,10.8222837227001,17.6390638982839,2.67046385922675e-05,0.0141938762852846
"Xpr1",-0.649116521704665,10.2717928171549,17.5541720680607,2.79237431010461e-05,0.0144512718901361
"Hmgcr",0.608221421896424,10.2503544774106,17.2656112746656,3.25016086038898e-05,0.0163891444821563
"Mmp16",-0.612039615657441,10.3235836295669,17.0765716979357,3.59024849136656e-05,0.0172276525488609
"Grin2a",-0.447064942117685,10.8998775014964,17.0758308665756,3.59164931609528e-05,0.0172276525488609
"Stxbp6",-0.619626641553807,10.3053722833906,16.8936072430663,3.9534506265746e-05,0.0185115619100515
"Ndst4",-0.516939764325333,10.1040172209636,16.8121810445431,4.12675574286191e-05,0.018873669404447
"Aste1",0.567635568247687,10.1093101734874,16.6811021297514,4.42193094103602e-05,0.0197640213378214
"Vgf",0.613557959907608,10.2230943328553,16.5906353712049,4.63794659751142e-05,0.0202688572859243
"Mettl17",-0.624519843296355,10.2638908172519,16.0796966678196,6.07316816411022e-05,0.0259641141555199
"Fyco1",-0.56954241086477,10.3801046224237,15.9735706320483,6.42329828812738e-05,0.0268767200285772
"Btbd3",-0.604981937056592,10.2889654987709,15.7658326084593,7.16854813669288e-05,0.0293701390950421
"Fut9",-0.52718043669525,10.4783427202843,15.6450147310316,7.64137513475596e-05,0.0306684251836961
"Dlx6os1",0.426483300050283,10.8159121075781,15.3124558010952,9.11137528550183e-05,0.0358368612729358
"Tnfrsf25",-0.357187127518454,10.0887117668786,15.227810693322,9.52897508900518e-05,0.0367444753137992
"Gm27243",0.513101917153573,10.1030980219445,14.951204111604,0.000110327631853224,0.041725061692798
"Phactr2",0.467324464726155,10.0939649604416,14.8025367493708,0.000119374813754398,0.0442948129678111
"Dsp",-0.341945211222142,10.0881543962279,14.4792310826627,0.000141713423441375,0.0516099293592238
"Vkorc1",-0.500493932594462,10.1080365602665,14.363086293649,0.000150728413747315,0.0522721399496583
"Magi2",-0.466043307787921,10.620049522158,14.355945391399,0.000151301162662115,0.0522721399496583
"Rasl10a",-0.607548130490274,10.1589307375444,14.3534013043276,0.000151505744794596,0.0522721399496583
"Sema5a",-0.577256051497939,10.2835212823179,14.2116122168046,0.000163359302958892,0.0553900698618893
"Hmgcs1",0.57260553255347,10.2039011774424,14.1215928809276,0.000171365324244308,0.0571198384167553
"Hbb-bt",0.403779310682397,10.0884958194584,14.087178690297,0.000174529410224322,0.0572049230245252
"Serpine2",0.562544915722106,10.2246937251249,13.9853673475017,0.000184238905517628,0.0593974150149126
"Lpcat4",0.568250068667285,10.1549313587338,13.9172134211904,0.000191040862667792,0.0605969291165289
"Ufsp2",0.565968686637892,10.1466487782295,13.8486208653161,0.000198142103043619,0.0617178776997354
"Kit",0.506582519993609,10.3747079473065,13.8007917691421,0.000203250556697008,0.0617178776997354
"Il1rap",-0.509443106822962,10.4344718470238,13.7939715509602,0.000203989731032381,0.0617178776997354
"Sipa1l3",-0.589381041546301,10.1590122193164,13.729751962994,0.000211084043914506,0.0628966486003435
"Sema3c",0.568684985761801,10.2002671705628,13.6552835571409,0.000219622457079606,0.0644641080735453
"Cdk2ap2",0.423203509807774,10.0909244221379,13.5415815889405,0.000233335680191944,0.0673598195649593
"Apoe",0.561487556419633,10.2144789078771,13.5175860482068,0.000236338225871158,0.0673598195649593
"Ccdc85a",-0.574241268316211,10.2293622271191,13.2863895148354,0.000267339818588596,0.074715397700599
"Zfp316",0.509809300349838,10.1105970596203,13.2696025117522,0.000269744393203627,0.074715397700599
"Cntnap2",0.433348222594904,10.5653512836382,13.0673304311708,0.00030049110158415,0.082075805607693
"Cnr1",0.397289756951549,10.7684156330886,12.8944029803317,0.000329566206687776,0.0887842331605727
"Cst3",0.483972885501985,10.3827162873872,12.7823915590425,0.000349897315091079,0.0928106030761198
"Junb",0.539037821943079,10.1425359901883,12.7608461743724,0.000353950738874656,0.0928106030761198
"Ltc4s",0.295860326099398,10.0810630797708,12.6998540044946,0.000365684124996822,0.0946255789761513
"Ywhag",0.416169163055897,10.5881176034851,12.639009155767,0.000377780156488062,0.0964860332142107
"Ptchd4",-0.521811584135464,10.3370746048445,12.5979974522869,0.000386160266743507,0.0973618949458694
"Fiz1",-0.505377181361589,10.1181624963576,12.5206713729279,0.00040247424202734,0.100190613211515
"Epha7",-0.523776198500538,10.3040542296498,12.3875360422277,0.000432209211715865,0.10542382123812
"Kcnd2",-0.562673949296808,10.1982850728809,12.3788783685019,0.000434217915198196,0.10542382123812
"Pbx3",0.545203279129665,10.1673624493595,12.2652155164652,0.00046147991897203,0.110676391298829
"Ephx4",-0.559866798555632,10.188332777887,12.0672873597067,0.000513143113136108,0.121034863545769
"Omg",0.520698101678724,10.2188142488383,12.0534000768776,0.000516979992771512,0.121034863545769
