"","logFC","logCPM","LR","PValue","FDR"
"Arpp21",2.17352762762494,11.2735682360118,121.443761447796,3.05540947846703e-28,5.63221790969818e-24
"Zmat4",2.80781356870429,10.6464621450974,120.012338000703,6.28684486021411e-28,5.63221790969818e-24
"Meg3",1.70372551696669,14.1527157417052,119.392730951775,8.59181009310207e-28,5.63221790969818e-24
"Mir124a-1hg",2.37969456160326,10.7879248916275,104.903300108651,1.28244179345163e-24,6.30512507750496e-21
"Ptprd",2.01448776569756,11.2252080663998,103.582057410813,2.49829511571932e-24,9.82629434914723e-21
"Snhg11",1.56812766384828,13.5622846634147,99.5114855918025,1.95029010475735e-23,6.392400866693e-20
"Gabra1",2.27845109872713,10.7947874198575,97.8668632441331,4.47479675323225e-23,1.25716218498665e-19
"Chgb",2.15916280492079,10.906648644877,97.5316293715173,5.30028220127021e-23,1.30294187212725e-19
"Tshz2",2.51194099236055,10.5610662771708,93.2761988548766,4.54828908919967e-22,9.93851702535563e-19
"Opcml",1.99256733597329,11.019248728749,92.0927410469961,8.2708194289145e-22,1.62653934889033e-18
"Kalrn",1.9919314177393,11.0049113238039,90.3302357775531,2.01548923242899e-21,3.60332829499532e-18
"Khdrbs2",2.43806287096338,10.5770655360057,89.414797287811,3.20133121577392e-21,5.24644830745082e-18
"Nrep",2.4616485657034,10.4641792723874,85.8439310917456,1.94712065124788e-20,2.94554420980314e-17
"Asap1",2.09637732057218,10.8128281227539,85.3428611423081,2.50866063947971e-20,3.52395143828629e-17
"Nell2",1.9976226263655,10.8929220001048,84.0759843341905,4.76119346633588e-20,6.2422420472641e-17
"Syt1",1.55557591788992,11.9402357357019,81.8585871099023,1.46180421666815e-19,1.79674010781223e-16
"Sgcz",2.12137862716894,10.6752833148723,77.4998271881267,1.3273408091396e-18,1.53549907956113e-15
"Nrgn",1.84856185840754,10.9685299403194,76.9386799671364,1.7634923033612e-18,1.92671331321674e-15
"R3hdm1",1.76469847947686,11.0686641665551,76.0124650114416,2.81879749186626e-18,2.91760376184431e-15
"Edil3",1.88170629937222,10.8275589564854,72.1441903682779,2.00033748950975e-17,1.96693185343494e-14
"Gm28928",2.18554719251663,10.4128462671901,71.4817913733123,2.79828601999314e-17,2.62052823186596e-14
"Cck",1.77552374940565,10.9527039358875,71.3515713848219,2.98919724742231e-17,2.67207059399123e-14
"Il1rap",2.23317545358178,10.4692901399077,70.6558176019177,4.25311662468033e-17,3.6365996322158e-14
"Vwc2l",2.20222401643364,10.4804252960331,68.8679083193887,1.05284192224745e-16,8.62716218454929e-14
"Miat",2.02887018572316,10.6062840779001,67.378577484755,2.24070478091456e-16,1.76262800885863e-13
"Lingo2",1.83242377426699,10.7866319876203,66.8789452781897,2.88701934205808e-16,2.18369701465054e-13
"Ppp3ca",1.604488104252,11.1428469698309,66.4003291431827,3.68040677049847e-16,2.68069924254159e-13
"Brinp1",1.89357000605776,10.7026806424152,65.4330298267792,6.01227342695624e-16,4.22276318623291e-13
"AI593442",1.98777956137156,10.6091627401158,64.613938562894,9.11085693084546e-16,6.17841766903472e-13
"Lrrc4c",1.97339453817305,10.6123497230721,63.9206822093817,1.29530649037243e-15,8.49116581322141e-13
"Cttnbp2",1.89681966745405,10.6726891116131,63.8534399457825,1.34028116189407e-15,8.50257075155124e-13
"Ano3",2.02820380314834,10.5330747189574,62.2076354288041,3.09087184599589e-15,1.89953392885485e-12
"Ralyl",1.91529563195188,10.6259080068843,61.3260505393921,4.83638640942749e-15,2.88219318569094e-12
"Samd5",1.95996520909403,10.5813428554811,61.1842874812671,5.19746752543891e-15,3.00627636339064e-12
"Cdh8",1.95002604523531,10.578259646246,60.3561718398412,7.91559742118369e-15,4.44766111099996e-12
"Fam212b",2.03903860787891,10.4696162485091,59.0991728920641,1.49922248989467e-14,8.1899193017413e-12
"Epha4",1.92839590822484,10.5742252336277,58.9176484415648,1.64410931843273e-14,8.73866320440491e-12
"Ldb2",1.99306485214856,10.5169147190205,58.7426454880184,1.79704004410892e-14,9.30015513353841e-12
"Atp1a3",1.5196086526464,11.0723275871975,58.1632371983752,2.41245429588126e-14,1.21649554314874e-11
"Celf2",1.48595095144522,11.1458169572497,58.0367784560648,2.57262730224708e-14,1.26483221314978e-11
"Tmsb10",1.58650897015079,10.9288193245901,57.3475905362579,3.65210448020278e-14,1.75176309043092e-11
"Csmd1",1.61451421604635,10.8699620629905,57.2616978075743,3.81513193564895e-14,1.78639011063029e-11
"Bcl11a",1.77114015782182,10.6632071415989,55.7724019178841,8.13657943185602e-14,3.72125514202048e-11
"Kcnj3",1.96318694266273,10.4682201288004,55.0195953786356,1.19334132780417e-13,5.33369330740835e-11
"Kcnma1",1.66731837384383,10.7574726376892,54.9161003434793,1.25786349971349e-13,5.49714301897012e-11
"Adgrl2",1.8434482350798,10.5782722572935,54.7800441080034,1.34802625065089e-13,5.76310527071748e-11
"Cnksr2",1.63456714605683,10.7756075363044,53.7198638348122,2.31213712848339e-13,9.67457207845839e-11
"Fbxw7",1.77122696241014,10.6087357395352,52.9275681521414,3.46077908528477e-13,1.40864115479851e-10
"Pam",1.72732919056991,10.6520623463262,52.8999503491869,3.50978422582768e-13,1.40864115479851e-10
"Cemip",1.92256949394646,10.4037155386756,52.6873899124696,3.9109409764714e-13,1.53825130486573e-10
"Atp2b1",1.39443230258401,11.1784286280361,52.611052145213,4.06594674192696e-13,1.5678609534654e-10
"Scn2a",1.53833452991412,10.8816772049193,52.3809395445442,4.57139374513035e-13,1.72886594984103e-10
"Kcnj9",1.91876766893006,10.4067975620294,52.205633260693,4.99825448114087e-13,1.85463533256823e-10
"Dgki",1.84211667594895,10.523639883807,51.8187560941741,6.08675759325136e-13,2.21670694127558e-10
"Chn1",1.40731227227518,11.1165038629852,51.4865210639001,7.20903546019647e-13,2.57768893382225e-10
"Mef2c",1.45563942186513,11.0007498995089,51.2971334933552,7.9391479126017e-13,2.78805862230759e-10
"Zdhhc23",1.90737841561619,10.4341444427826,51.160960712785,8.5094214925116e-13,2.93589970301286e-10
"Camk2b",1.53741157768395,10.84559539772,50.9553977517533,9.44888166439477e-13,3.20382253124116e-10
"Chsy3",1.86147996692229,10.387442859953,50.8551770915089,9.94386484344361e-13,3.31450925442647e-10
