"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0006012","galactose metabolic process",8,1,0,"0.0023"
"2","GO:0046835","carbohydrate phosphorylation",14,1,0,"0.0040"
"3","GO:0035987","endodermal cell differentiation",17,1,0,"0.0049"
