"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0030348","syntaxin-3 binding",3,1,0,"0.00093"
"2","GO:0061891","calcium ion sensor activity",3,1,0,"0.00093"
"3","GO:0099583","neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration",4,1,0,"0.00124"
