"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0099560","synaptic membrane adhesion",34,2,0.05,"0.0012"
"2","GO:0006540","glutamate decarboxylation to succinate",1,1,0,"0.0015"
"3","GO:2000195","negative regulation of female gonad development",1,1,0,"0.0015"
