"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0044325","ion channel binding",124,24,7.77,"6.3e-07"
"2","GO:0019904","protein domain specific binding",713,77,44.68,"1.6e-06"
"3","GO:0005516","calmodulin binding",168,26,10.53,"1.7e-05"
