"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0045956","positive regulation of calcium ion-dependent exocytosis",18,9,1.09,"3.1e-07"
"2","GO:0006695","cholesterol biosynthetic process",41,12,2.48,"3.5e-06"
"3","GO:0010976","positive regulation of neuron projection development",210,31,12.71,"3.6e-06"
