"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005509","calcium ion binding",464,28,11.45,"1.3e-05"
"2","GO:0032564","dATP binding",2,2,0.05,"0.00061"
"3","GO:0071949","FAD binding",31,5,0.77,"0.00089"
