"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048245","eosinophil chemotaxis",4,2,0,"2.4e-06"
"2","GO:1904803","regulation of translation involved in cellular response to UV",1,1,0,"0.00067"
"3","GO:0110077","vesicle-mediated intercellular transport",1,1,0,"0.00067"
"4","GO:1900450","negative regulation of glutamate receptor signaling pathway",1,1,0,"0.00067"
"5","GO:0051041","positive regulation of calcium-independent cell-cell adhesion",1,1,0,"0.00067"
