"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098978","glutamatergic synapse",487,98,36.82,"6.7e-19"
"2","GO:0014069","postsynaptic density",384,83,29.04,"2.0e-16"
"3","GO:0043025","neuronal cell body",648,112,49,"3.3e-13"
