"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0060080","inhibitory postsynaptic potential",18,5,0.22,"2.1e-06"
"2","GO:1900222","negative regulation of amyloid-beta clearance",7,3,0.09,"6.3e-05"
"3","GO:0097484","dendrite extension",38,5,0.47,"1.0e-04"
