"","X","logFC","logCPM","F","PValue","FDR"
"1","Ttr",-1.54355210614138,11.780524194052,142.518526415779,4.8611332234004e-32,7.7287157118843e-28
"3","Ncam1",1.17199690236819,11.8305298869527,64.8855687908271,1.18594909302897e-15,5.06293700795581e-12
"4","Nrxn1",1.24072320943343,11.7194136949417,64.7413622454675,1.27377495640123e-15,5.06293700795581e-12
"7","Malat1",1.50442603406156,13.8770562545738,60.4864826483118,1.05136863021419e-14,2.38795855025362e-11
"10","Snhg11",1.5493572937774,11.9338915301331,56.2229757552209,8.76415246748956e-14,1.39341260080617e-10
"16","Meg3",1.42430575113647,12.733652113785,48.7433127015428,3.67091911542652e-12,3.64774643851039e-09
"40","Map2",0.884655094069816,11.9345178680355,35.8234861446481,2.45087907144058e-09,9.74163158920845e-07
"49","Hbb-bt",-0.726290181040031,12.0648822756169,33.1455526733882,9.53184006042507e-09,3.05439189230972e-06
"149","Stmn2",0.416300946648423,12.5199870049971,20.5646979870957,6.02032749011923e-06,0.000642397226613461
